"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2007","North Rhine-Westphalia","higher vocational","","","","","","","","","","",""
"2007","North Rhine-Westphalia","in school","","","","","","","","","","",""
"2007","North Rhine-Westphalia","inadequately","","","","","","","","","","",""
"2007","North Rhine-Westphalia","middle vocational","","","","","","","","","","",""
"2007","North Rhine-Westphalia","vocational + Abi","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","higher education","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","middle vocational","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","",""
"2007","Saxony","general elemantary","","","","","","","","","","",""
"2007","Saxony","higher education","","","","","","","","","","",""
"2007","Saxony","higher vocational","","","","","","","","","","",""
"2007","Saxony","in school","","","","","","","","","","",""
"2007","Saxony","inadequately","","","","","","","","","","",""
"2007","Saxony","middle vocational","","","","","","","","","","",""
"2007","Saxony","vocational + Abi","","","","","","","","","","",""
"2007","Saxony-Anhalt","general elemantary","","","","","","","","","","",""
"2007","Saxony-Anhalt","higher education","","","","","","","","","","",""
"2007","Saxony-Anhalt","higher vocational","","","","","","","","","","",""
"2007","Saxony-Anhalt","in school","","","","","","","","","","",""
"2007","Saxony-Anhalt","inadequately","","","","","","","","","","",""
"2007","Saxony-Anhalt","middle vocational","","","","","","","","","","",""
"2007","Saxony-Anhalt","vocational + Abi","","","","","","","","","","",""
"2007","Schleswig-Holstein","general elemantary","","","","","","","","","","",""
"2007","Schleswig-Holstein","higher education","","","","","","","","","","",""
"2007","Schleswig-Holstein","higher vocational","","","","","","","","","","",""
"2007","Schleswig-Holstein","in school","","","","","","","","","","",""
"2007","Schleswig-Holstein","inadequately","","","","","","","","","","",""
"2007","Schleswig-Holstein","middle vocational","","","","","","","","","","",""
"2007","Schleswig-Holstein","vocational + Abi","","","","","","","","","","",""
"2007","Thuringia","general elemantary","","","","","","","","","","",""
"2007","Thuringia","higher education","","","","","","","","","","",""
"2007","Thuringia","higher vocational","","","","","","","","","","",""
"2007","Thuringia","in school","","","","","","","","","","",""
"2007","Thuringia","inadequately","","","","","","","","","","",""
"2007","Thuringia","middle vocational","","","","","","","","","","",""
"2007","Thuringia","vocational + Abi","","","","","","","","","","",""
"2008","Baden-Württemberg","general elemantary","6.8","7","307","4","6","8","9","6.59","7.01","7","7"
"2008","Baden-Württemberg","higher education","7.56","8","457","6","7","9","9","7.44","7.68","8","8"
"2008","Baden-Württemberg","higher vocational","6.87","7","171","4","6","8","9","6.58","7.16","7","8"
"2008","Baden-Württemberg","in school","7.82","8","54","7","7","9","9","7.43","8.21","8","8"
"2008","Baden-Württemberg","inadequately","5.66","6","38","3","4","7","8","5.05","6.27","5","7"
"2008","Baden-Württemberg","middle vocational","7.01","7","1139","5","6","8","9","6.9","7.12","7","7"
"2008","Baden-Württemberg","vocational + Abi","7.51","8","138","5","7","8","9","7.26","7.76","8","8"
"2008","Bavaria","general elemantary","6.98","7","305","5","5","8","9","6.76","7.2","7","7"
"2008","Bavaria","higher education","7.43","8","561","5","7","9","9","7.29","7.57","8","8"
"2008","Bavaria","higher vocational","6.8","7","210","4","6","8","9","6.54","7.06","7","8"
"2008","Bavaria","in school","6.99","8","39","5","5","9","9","6.46","7.52","7","9"
"2008","Bavaria","inadequately","","","","","","","","","","",""
"2008","Bavaria","middle vocational","7.07","7.77","1442","5","6","8","9","6.98","7.16","7","8"
"2008","Bavaria","vocational + Abi","7.45","8","133","6","7","8","9","7.17","7.73","8","8"
"2008","Berlin","general elemantary","6.06","6","50","3","5","8","8","5.52","6.6","5","7"
"2008","Berlin","higher education","6.8","7","258","5","6","8","9","6.58","7.02","7","8"
"2008","Berlin","higher vocational","6.54","7","52","4","5","8","9","5.98","7.1","6","8"
"2008","Berlin","in school","","","","","","","","","","",""
"2008","Berlin","inadequately","","","","","","","","","","",""
"2008","Berlin","middle vocational","6.45","7","286","4","5","8","9","6.22","6.68","7","7"
"2008","Berlin","vocational + Abi","6.56","7","39","4","5","8","8","5.99","7.13","6","8"
"2008","Brandenburg","general elemantary","5.88","6","63","4","5","7","8","5.45","6.31","6","7"
"2008","Brandenburg","higher education","6.35","7","238","4","5","8","8","6.12","6.58","7","7"
"2008","Brandenburg","higher vocational","6.35","6","61","5","5","8","8","5.86","6.84","6","7"
"2008","Brandenburg","in school","","","","","","","","","","",""
"2008","Brandenburg","inadequately","","","","","","","","","","",""
"2008","Brandenburg","middle vocational","6.27","7","405","4","5","8","8","6.09","6.45","6","7"
"2008","Brandenburg","vocational + Abi","","","","","","","","","","",""
"2008","Bremen","general elemantary","","","","","","","","","","",""
"2008","Bremen","higher education","7.57","8","32","6","6","9","9","7.11","8.03","7","9"
"2008","Bremen","higher vocational","","","","","","","","","","",""
"2008","Bremen","in school","","","","","","","","","","",""
"2008","Bremen","inadequately","","","","","","","","","","",""
"2008","Bremen","middle vocational","6.77","7","70","4","5","8","10","6.31","7.23","7","8"
"2008","Bremen","vocational + Abi","","","","","","","","","","",""
"2008","Hamburg","general elemantary","","","","","","","","","","",""
"2008","Hamburg","higher education","7.61","8","80","6","7","9","10","7.28","7.94","8","8"
"2008","Hamburg","higher vocational","","","","","","","","","","",""
"2008","Hamburg","in school","","","","","","","","","","",""
"2008","Hamburg","inadequately","","","","","","","","","","",""
"2008","Hamburg","middle vocational","7.45","8","115","5","7","8","10","7.14","7.76","7","8"
"2008","Hamburg","vocational + Abi","","","","","","","","","","",""
"2008","Hesse","general elemantary","6.48","7","132","2","5","8","9","6.06","6.9","7","8"
"2008","Hesse","higher education","7.44","8","324","5","7","9","9","7.28","7.6","8","8"
"2008","Hesse","higher vocational","7.52","8","76","7","7","8","9","7.22","7.82","7","8"
"2008","Hesse","in school","","","","","","","","","","",""
"2008","Hesse","inadequately","","","","","","","","","","",""
"2008","Hesse","middle vocational","6.92","7","616","4","6","8","9","6.77","7.07","7","8"
"2008","Hesse","vocational + Abi","6.73","7","97","3","5","8","9","6.33","7.13","7","8"
"2008","Lower Saxony","general elemantary","6.99","7","206","5","6","8","10","6.73","7.25","7","8"
"2008","Lower Saxony","higher education","7.69","8","305","6","7","9","9","7.53","7.85","8","8"
"2008","Lower Saxony","higher vocational","7.23","7","107","5","6","8","9","6.92","7.54","7","8"
"2008","Lower Saxony","in school","7.83","8","39","6","7","9","9","7.35","8.31","8","9"
"2008","Lower Saxony","inadequately","","","","","","","","","","",""
"2008","Lower Saxony","middle vocational","7.15","7","924","5","6","8","9","7.04","7.26","7","8"
"2008","Lower Saxony","vocational + Abi","7.37","8","110","6","7","8","9","7.11","7.63","7","8"
"2008","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","higher education","7.13","7","140","5","6","8","8","6.89","7.37","7","8"
"2008","Mecklenburg-Western Pomerania","higher vocational","6.34","6","39","4","5","8","9","5.78","6.9","6","8"
"2008","Mecklenburg-Western Pomerania","in school","","","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","middle vocational","6.85","7","245","4","6","8","9","6.61","7.09","7","7"
"2008","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","",""
"2008","North Rhine-Westphalia","general elemantary","6.74","7","462","4","6","8","9","6.57","6.91","7","7"
"2008","North Rhine-Westphalia","higher education","7.44","8","776","5","7","8","9","7.34","7.54","8","8"
"2008","North Rhine-Westphalia","higher vocational","6.82","7","271","4","6","8","9","6.61","7.03","7","8"
"2008","North Rhine-Westphalia","in school","7.92","8","71","7","7","9","9","7.65","8.19","8","8"
"2008","North Rhine-Westphalia","inadequately","6.32","6","58","5","5","7","9","5.85","6.79","6","7"
"2008","North Rhine-Westphalia","middle vocational","6.99","7","1870","5","6","8","9","6.91","7.07","7","8"
"2008","North Rhine-Westphalia","vocational + Abi","7.29","8","295","5","6","9","9","7.11","7.47","8","8"
"2008","Rhineland-Palatinate,Saarland","general elemantary","6.95","7","162","4","5","8","9","6.64","7.26","7","8"
"2008","Rhineland-Palatinate,Saarland","higher education","7.73","8","178","5","7","9","9","7.52","7.94","8","8"
"2008","Rhineland-Palatinate,Saarland","higher vocational","6.88","8","89","4","6","8","9","6.54","7.22","7","8"
"2008","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","middle vocational","7.14","8","561","5","6","8","9","7","7.28","8","8"
"2008","Rhineland-Palatinate,Saarland","vocational + Abi","7.61","8","54","5","7","8","9","7.26","7.96","7","8"
"2008","Saxony","general elemantary","6.28","6","79","3","5","8","9","5.81","6.75","6","8"
"2008","Saxony","higher education","7.05","7","358","5","6","8","9","6.88","7.22","7","8"
"2008","Saxony","higher vocational","6.67","7","122","3","5","8","8","6.35","6.99","7","8"
"2008","Saxony","in school","","","","","","","","","","",""
"2008","Saxony","inadequately","","","","","","","","","","",""
"2008","Saxony","middle vocational","6.47","7","768","4","5","8","8","6.34","6.6","7","7"
"2008","Saxony","vocational + Abi","7.42","8","59","4","7","8","9","7.03","7.81","7","8"
"2008","Saxony-Anhalt","general elemantary","6.8","7","55","4","5","8","10","6.24","7.36","5","7"
"2008","Saxony-Anhalt","higher education","6.72","7","201","4","6","8","8","6.48","6.96","7","7"
