"m11104","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Several times a year","2008","indirect migration background","general elemantary","32","0.204752746865611","0.142031384062674","0.267474109668548"
"Several times a year","2008","indirect migration background","middle vocational","70","0.185997774407774","0.143298605754644","0.228696943060904"
"Several times a year","2008","indirect migration background","vocational + Abi","8","","",""
"Several times a year","2008","indirect migration background","higher vocational","13","","",""
"Several times a year","2008","indirect migration background","higher education","12","","",""
"At least once a month","2008","no migration background","in school","22","","",""
"At least once a month","2008","no migration background","inadequately","6","","",""
"At least once a month","2008","no migration background","general elemantary","72","0.0510893317369373","0.0397013005789533","0.0624773628949212"
"At least once a month","2008","no migration background","middle vocational","611","0.0702283909591721","0.0648601358108768","0.0755966461074674"
"At least once a month","2008","no migration background","vocational + Abi","81","0.0879566070280332","0.0689717636608663","0.1069414503952"
"At least once a month","2008","no migration background","higher vocational","101","0.0828153619859558","0.0676338482632721","0.0979968757086395"
"At least once a month","2008","no migration background","higher education","364","0.103737509112139","0.0940400908129614","0.113434927411316"
"At least once a month","2008","direct migration background","in school","","","",""
