"pli0081","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","2008","no migration background","middle vocational","179","0.0251544535658773","0.021865073097497","0.0284438340342576","5"
"Never","2008","no migration background","vocational + Abi","19","","","","5"
"Never","2008","no migration background","higher vocational","25","","","","5"
"Never","2008","no migration background","higher education","48","0.0181349921454927","0.0138911894130929","0.0223787948778924","5"
"Rarely","2008","indirect migration background","in school","16","","","","4"
"Rarely","2008","indirect migration background","inadequately","1","","","","4"
"Rarely","2008","indirect migration background","general elemantary","24","","","","4"
"Rarely","2008","indirect migration background","middle vocational","52","0.163301873619709","0.122738624801469","0.203865122437948","4"
"Rarely","2008","indirect migration background","vocational + Abi","9","","","","4"
"Rarely","2008","indirect migration background","higher vocational","8","","","","4"
"Rarely","2008","indirect migration background","higher education","27","","","","4"
"Rarely","2008","direct migration background","in school","2","","","","4"
"Rarely","2008","direct migration background","inadequately","11","","","","4"
"Rarely","2008","direct migration background","general elemantary","68","0.192574434721376","0.155304002675705","0.229844866767047","4"
"Rarely","2008","direct migration background","middle vocational","120","0.193567623753192","0.164546887170418","0.222588360335967","4"
"Rarely","2008","direct migration background","vocational + Abi","35","0.228382931491344","0.169158326739466","0.287607536243221","4"
"Rarely","2008","direct migration background","higher vocational","18","","","","4"
"Rarely","2008","direct migration background","higher education","76","0.250636304013972","0.202624918870149","0.298647689157794","4"
"Rarely","2008","no migration background","general elemantary","300","0.227606740755731","0.205973243994926","0.249240237516537","4"
"Rarely","2008","no migration background","middle vocational","1824","0.224028545579175","0.215270376766525","0.232786714391824","4"
"Rarely","2008","no migration background","vocational + Abi","180","0.191501244793568","0.165218422797801","0.217784066789336","4"
"Rarely","2008","no migration background","higher vocational","265","0.213531171013567","0.190966386959352","0.236095955067781","4"
"Rarely","2008","no migration background","higher education","903","0.260661403334448","0.246699948851854","0.274622857817041","4"
"Rarely","2008","no migration background","in school","75","0.277267942934084","0.225746551735289","0.32878933413288","4"
"Rarely","2008","no migration background","inadequately","19","","","","4"
"Daily","2009","indirect migration background","in school","","","","","1"
"Daily","2009","indirect migration background","inadequately","","","","","1"
"Daily","2009","indirect migration background","general elemantary","","","","","1"
"Daily","2009","indirect migration background","middle vocational","","","","","1"
"Daily","2009","indirect migration background","vocational + Abi","","","","","1"
"Daily","2009","indirect migration background","higher vocational","","","","","1"
"Daily","2009","indirect migration background","higher education","","","","","1"
"Daily","2009","direct migration background","in school","","","","","1"
"Daily","2009","direct migration background","inadequately","","","","","1"
"Daily","2009","direct migration background","vocational + Abi","","","","","1"
"Daily","2009","direct migration background","higher vocational","","","","","1"
"Daily","2009","direct migration background","higher education","","","","","1"
"Daily","2009","no migration background","vocational + Abi","","","","","1"
"Daily","2009","no migration background","higher vocational","","","","","1"
"Daily","2009","no migration background","higher education","","","","","1"
"Daily","2009","direct migration background","general elemantary","","","","","1"
"Daily","2009","direct migration background","middle vocational","","","","","1"
"Daily","2009","no migration background","in school","","","","","1"
"Daily","2009","no migration background","inadequately","","","","","1"
"Daily","2009","no migration background","general elemantary","","","","","1"
"Daily","2009","no migration background","middle vocational","","","","","1"
