"plh0204_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"4","2015","secondary school degree","direct migration background","31","0.0838700334184893","0.0569071069813215","0.110832959855657"
"4","2015","secondary school degree","indirect migration background","31","0.0989829745310519","0.0707562417246215","0.127209707337482"
"4","2015","college entrance qualification","no migration background","738","0.11722038993","0.109228013725039","0.125212766134961"
"4","2015","college entrance qualification","direct migration background","47","0.0839294505781681","0.0585627840912483","0.109296117065088"
"4","2015","college entrance qualification","indirect migration background","55","0.0998461861976688","0.0744899346511086","0.125202437744229"
"4","2015","Other degree","no migration background","21","","",""
"4","2015","Other degree","direct migration background","278","0.0793359006672742","0.0708287196679116","0.0878430816666368"
"4","2015","Other degree","indirect migration background","3","","",""
"4","2015","no degree/no degree yet","no migration background","36","0.0904908240511857","0.0624118187558747","0.118569829346497"
"4","2015","no degree/no degree yet","direct migration background","20","","",""
"4","2015","no degree/no degree yet","indirect migration background","3","","",""
"5","2015","lower secondary degree","no migration background","1068","0.202938777862898","0.192285472149485","0.213592083576311"
"5","2015","lower secondary degree","direct migration background","104","0.182706211753415","0.150233811103964","0.215178612402865"
"5","2015","lower secondary degree","indirect migration background","67","0.17512937465421","0.137064787699435","0.213193961608985"
"5","2015","secondary school degree","no migration background","1284","0.201614807134672","0.191764640420045","0.211464973849299"
"5","2015","secondary school degree","direct migration background","70","0.176492888856349","0.139409248806154","0.213576528906544"
"5","2015","secondary school degree","indirect migration background","70","0.128977286982632","0.0972972834105407","0.160657290554723"
"5","2015","college entrance qualification","no migration background","1115","0.17834360728313","0.168832697040165","0.187854517526096"
"5","2015","college entrance qualification","direct migration background","65","0.172371588050135","0.137818068898821","0.206925107201449"
"5","2015","college entrance qualification","indirect migration background","99","0.154737464850157","0.124149224303766","0.185325705396547"
"5","2015","Other degree","no migration background","36","0.241398124384465","0.177445588607075","0.305350660161855"
"5","2015","Other degree","direct migration background","706","0.178861530483718","0.166798210125901","0.190924850841535"
"5","2015","Other degree","indirect migration background","19","","",""
"5","2015","no degree/no degree yet","no migration background","75","0.221282667862387","0.180653350586169","0.261911985138605"
"5","2015","no degree/no degree yet","direct migration background","65","0.143146778783021","0.110533817523565","0.175759740042477"
"5","2015","no degree/no degree yet","indirect migration background","22","","",""
"6","2015","lower secondary degree","no migration background","572","0.100805223347684","0.0928303382382519","0.108780108457117"
"6","2015","lower secondary degree","direct migration background","49","0.0897135073600212","0.065699391130816","0.113727623589226"
"6","2015","lower secondary degree","indirect migration background","40","0.113047593825467","0.0813351636757113","0.144760023975224"
"6","2015","secondary school degree","no migration background","806","0.129789231536265","0.121538210603917","0.138040252468613"
"6","2015","secondary school degree","direct migration background","36","0.101413162935319","0.0720493624548644","0.130776963415774"
"6","2015","secondary school degree","indirect migration background","47","0.0975301193750302","0.0694887253877945","0.125571513362266"
"6","2015","college entrance qualification","no migration background","917","0.162669588986765","0.153500001308562","0.171839176664968"
"6","2015","college entrance qualification","direct migration background","59","0.192696455978722","0.156613920991009","0.228778990966435"
"6","2015","college entrance qualification","indirect migration background","81","0.146764694239108","0.11683473302265","0.176694655455566"
"6","2015","Other degree","no migration background","15","","",""
"6","2015","Other degree","direct migration background","360","0.0858944501503507","0.0770741997353806","0.0947147005653207"
"6","2015","Other degree","indirect migration background","4","","",""
"6","2015","no degree/no degree yet","no migration background","54","0.10304903675384","0.0732925110098268","0.132805562497853"
"6","2015","no degree/no degree yet","direct migration background","34","0.10912102705785","0.0800868310312372","0.138155223084462"
"6","2015","no degree/no degree yet","indirect migration background","23","","",""
"7","2015","lower secondary degree","no migration background","692","0.118100070616522","0.109551553968158","0.126648587264885"
"7","2015","lower secondary degree","direct migration background","69","0.161347054252456","0.13043553859588","0.192258569909033"
"7","2015","lower secondary degree","indirect migration background","44","0.112249215335118","0.0806347462185258","0.14386368445171"
"7","2015","secondary school degree","no migration background","871","0.135783877335131","0.127373578706004","0.144194175964257"
"7","2015","secondary school degree","direct migration background","53","0.114609981167939","0.0836241175014526","0.145595844834426"
