"plh0204_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"3","2013","direct migration background","middle vocational","203","0.0934633023794248","0.0800349495531509","0.106891655205699"
"3","2013","direct migration background","vocational + Abi","85","0.128991727584036","0.103648873444573","0.154334581723498"
"3","2013","direct migration background","higher vocational","18","","",""
"3","2013","direct migration background","higher education","129","0.110545526399663","0.0922384674106716","0.128852585388655"
"3","2013","indirect migration background","in school","12","","",""
"3","2013","indirect migration background","inadequately","8","","",""
"3","2013","indirect migration background","general elemantary","36","0.100918530141561","0.0697158744117515","0.132121185871371"
"3","2013","indirect migration background","middle vocational","71","0.125237521825344","0.100043144309554","0.150431899341134"
"3","2013","indirect migration background","vocational + Abi","13","","",""
"3","2013","indirect migration background","higher vocational","5","","",""
"3","2013","indirect migration background","higher education","34","0.133076616051632","0.0912233779979808","0.174929854105282"
"4","2013","no migration background","in school","11","","",""
"4","2013","no migration background","inadequately","15","","",""
"4","2013","no migration background","general elemantary","124","0.100401433394819","0.0848302145653441","0.115972652224295"
"4","2013","no migration background","middle vocational","787","0.0941047646790728","0.0879510827491712","0.100258446608974"
"4","2013","no migration background","vocational + Abi","85","0.0846455377202252","0.0665702346380891","0.102720840802361"
"4","2013","no migration background","higher vocational","122","0.0964616276372095","0.0800363471791197","0.112886908095299"
"4","2013","no migration background","higher education","461","0.109606396991017","0.100040535779919","0.119172258202114"
"4","2013","direct migration background","in school","7","","",""
"4","2013","direct migration background","inadequately","10","","",""
"4","2013","direct migration background","general elemantary","72","0.0599701420725995","0.0462475063825607","0.0736927777626382"
"4","2013","direct migration background","middle vocational","113","0.0684144814476372","0.0567679964366349","0.0800609664586394"
"4","2013","direct migration background","vocational + Abi","35","0.0384975244248327","0.0239511400417814","0.053043908807884"
"4","2013","direct migration background","higher vocational","8","","",""
"4","2013","direct migration background","higher education","86","0.0689957702664307","0.0541987866222022","0.0837927539106592"
"4","2013","indirect migration background","in school","11","","",""
"4","2013","indirect migration background","inadequately","1","","",""
"4","2013","indirect migration background","general elemantary","16","","",""
"4","2013","indirect migration background","middle vocational","45","0.0583541599051576","0.0405110301590452","0.0761972896512701"
"4","2013","indirect migration background","vocational + Abi","7","","",""
"4","2013","indirect migration background","higher vocational","6","","",""
"4","2013","indirect migration background","higher education","28","","",""
"5","2013","no migration background","in school","34","0.161383752513543","0.110525480159695","0.212242024867391"
"5","2013","no migration background","inadequately","25","","",""
"5","2013","no migration background","general elemantary","252","0.17215366231113","0.152594003580457","0.191713321041803"
"5","2013","no migration background","middle vocational","1810","0.210008917799413","0.20142431484549","0.218593520753336"
"5","2013","no migration background","vocational + Abi","156","0.17876432943245","0.153883592637398","0.203645066227503"
"5","2013","no migration background","higher vocational","255","0.201689819613224","0.179364893878625","0.224014745347824"
"5","2013","no migration background","higher education","703","0.169496233846058","0.158007664804088","0.180984802888027"
"5","2013","direct migration background","in school","15","","",""
"5","2013","direct migration background","inadequately","66","0.186800796532751","0.14436196479389","0.229239628271613"
"5","2013","direct migration background","general elemantary","197","0.168488718860292","0.146855623847529","0.190121813873056"
"5","2013","direct migration background","middle vocational","338","0.194556249267232","0.176294192492644","0.21281830604182"
"5","2013","direct migration background","vocational + Abi","128","0.167375947865297","0.139150915060366","0.195600980670229"
"5","2013","direct migration background","higher vocational","20","","",""
"5","2013","direct migration background","higher education","199","0.175046668999013","0.152860733364708","0.197232604633319"
"5","2013","indirect migration background","in school","21","","",""
