"plh0204_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"3","2013","Saxony-Anhalt","vocational + Abi","7","","","","3"
"3","2013","Brandenburg","in school","2","","","","3"
"3","2013","Saxony-Anhalt","inadequately","2","","","","3"
"3","2013","Bavaria","in school","2","","","","3"
"4","2013","Rhineland-Palatinate,Saarland","higher education","30","0.112667506327326","0.072912897175907","0.152422115478745","4"
"4","2013","Baden-Württemberg","in school","3","","","","4"
"4","2013","Baden-Württemberg","inadequately","3","","","","4"
"4","2013","Baden-Württemberg","general elemantary","28","","","","4"
"4","2013","Baden-Württemberg","middle vocational","127","0.126026904128994","0.107852750624818","0.144201057633169","4"
"4","2013","Baden-Württemberg","vocational + Abi","13","","","","4"
"4","2013","Baden-Württemberg","higher vocational","21","","","","4"
"4","2013","Baden-Württemberg","higher education","70","0.109355167847613","0.0849854922393032","0.133724843455923","4"
"4","2013","Bavaria","in school","","","","","4"
"4","2013","Bavaria","inadequately","2","","","","4"
"4","2013","Bavaria","general elemantary","26","","","","4"
"4","2013","Bavaria","middle vocational","150","0.0814498556726202","0.0690856630939966","0.0938140482512438","4"
"4","2013","Bavaria","vocational + Abi","17","","","","4"
"4","2013","Schleswig-Holstein","in school","2","","","","4"
"4","2013","Schleswig-Holstein","inadequately","2","","","","4"
"4","2013","Schleswig-Holstein","general elemantary","9","","","","4"
"4","2013","Schleswig-Holstein","middle vocational","40","0.102734072104079","0.0722478616891712","0.133220282518986","4"
"4","2013","Schleswig-Holstein","vocational + Abi","5","","","","4"
"4","2013","Schleswig-Holstein","higher vocational","5","","","","4"
"4","2013","Schleswig-Holstein","higher education","12","","","","4"
"4","2013","Hamburg","in school","2","","","","4"
"4","2013","Hamburg","inadequately","","","","","4"
"4","2013","Hamburg","general elemantary","3","","","","4"
"4","2013","Hamburg","middle vocational","12","","","","4"
"4","2013","Hamburg","vocational + Abi","3","","","","4"
"4","2013","Hamburg","higher vocational","1","","","","4"
"4","2013","Hamburg","higher education","27","","","","4"
"4","2013","Lower Saxony","in school","3","","","","4"
"4","2013","Lower Saxony","inadequately","5","","","","4"
"4","2013","Lower Saxony","general elemantary","19","","","","4"
"4","2013","Lower Saxony","middle vocational","89","0.0864822023708059","0.0697111913012865","0.103253213440325","4"
"4","2013","Lower Saxony","vocational + Abi","10","","","","4"
"4","2013","Lower Saxony","higher vocational","15","","","","4"
"4","2013","Lower Saxony","higher education","45","0.103290007449064","0.0746575657343958","0.131922449163733","4"
"4","2013","Bremen","in school","","","","","4"
"4","2013","Bremen","inadequately","","","","","4"
"4","2013","Bremen","general elemantary","2","","","","4"
"4","2013","Bremen","middle vocational","5","","","","4"
"4","2013","Bremen","vocational + Abi","1","","","","4"
"4","2013","Bremen","higher vocational","","","","","4"
"4","2013","Bremen","higher education","2","","","","4"
"4","2013","North Rhine-Westphalia","in school","8","","","","4"
"4","2013","North Rhine-Westphalia","inadequately","4","","","","4"
"4","2013","North Rhine-Westphalia","general elemantary","55","0.107388796635517","0.0847582887626251","0.13001930450841","4"
"4","2013","North Rhine-Westphalia","middle vocational","163","0.0847958296085284","0.0729957211423546","0.0965959380747023","4"
"4","2013","North Rhine-Westphalia","vocational + Abi","38","0.0903584665315001","0.0642723957992947","0.116444537263705","4"
"4","2013","North Rhine-Westphalia","higher vocational","21","","","","4"
"4","2013","North Rhine-Westphalia","higher education","98","0.0898495770610175","0.0726263424631823","0.107072811658853","4"
"4","2013","Hesse","in school","3","","","","4"
"4","2013","Hesse","inadequately","2","","","","4"
"4","2013","Hesse","general elemantary","25","","","","4"
"4","2013","Hesse","middle vocational","59","0.0963833126192671","0.0748717485695606","0.117894876668974","4"
"4","2013","Hesse","vocational + Abi","10","","","","4"
"4","2013","Hesse","higher vocational","4","","","","4"
"4","2013","Hesse","higher education","36","0.0511793758385002","0.0309978079726091","0.0713609437043913","4"
"4","2013","Rhineland-Palatinate,Saarland","in school","","","","","4"
"4","2013","Rhineland-Palatinate,Saarland","inadequately","1","","","","4"
"4","2013","Rhineland-Palatinate,Saarland","general elemantary","17","","","","4"
"4","2013","Rhineland-Palatinate,Saarland","middle vocational","51","0.0630678302882771","0.0445784620572579","0.0815571985192962","4"
"4","2013","Rhineland-Palatinate,Saarland","vocational + Abi","8","","","","4"
"4","2013","Rhineland-Palatinate,Saarland","higher vocational","13","","","","4"
"4","2013","Bavaria","higher vocational","19","","","","4"
"4","2013","Bavaria","higher education","93","0.111945398888758","0.0903910384639179","0.133499759313598","4"
"4","2013","Berlin","in school","1","","","","4"
"4","2013","Berlin","inadequately","1","","","","4"
"4","2013","Berlin","general elemantary","2","","","","4"
"4","2013","Berlin","middle vocational","42","0.0910734545726264","0.0614759512928559","0.120670957852397","4"
"4","2013","Berlin","vocational + Abi","3","","","","4"
"4","2013","Berlin","higher vocational","5","","","","4"
"4","2013","Berlin","higher education","34","0.0902241472020832","0.0605874732387975","0.119860821165369","4"
"4","2013","Brandenburg","in school","","","","","4"
"4","2013","Brandenburg","inadequately","1","","","","4"
"4","2013","Brandenburg","general elemantary","4","","","","4"
"4","2013","Brandenburg","middle vocational","38","0.0823617332761966","0.0561322121143121","0.108591254438081","4"
"4","2013","Brandenburg","vocational + Abi","3","","","","4"
"4","2013","Brandenburg","higher vocational","3","","","","4"
"4","2013","Brandenburg","higher education","24","","","","4"
"4","2013","Mecklenburg-Western Pomerania","in school","2","","","","4"
"4","2013","Mecklenburg-Western Pomerania","inadequately","1","","","","4"
"4","2013","Mecklenburg-Western Pomerania","general elemantary","1","","","","4"
"4","2013","Mecklenburg-Western Pomerania","middle vocational","19","","","","4"
"4","2013","Mecklenburg-Western Pomerania","vocational + Abi","3","","","","4"
"4","2013","Mecklenburg-Western Pomerania","higher vocational","8","","","","4"
"4","2013","Mecklenburg-Western Pomerania","higher education","21","","","","4"
"4","2013","Saxony","in school","1","","","","4"
"4","2013","Saxony","inadequately","1","","","","4"
"4","2013","Saxony","general elemantary","10","","","","4"
"4","2013","Saxony","middle vocational","56","0.0813390108492575","0.0616704212291804","0.101007600469335","4"
"4","2013","Saxony","vocational + Abi","6","","","","4"
"4","2013","Saxony","higher vocational","11","","","","4"
"4","2013","Saxony","higher education","41","0.0996272452212604","0.0702029012849625","0.129051589157558","4"
"4","2013","Saxony-Anhalt","in school","3","","","","4"
"4","2013","Saxony-Anhalt","inadequately","1","","","","4"
"4","2013","Saxony-Anhalt","general elemantary","10","","","","4"
"4","2013","Saxony-Anhalt","middle vocational","40","0.0879076870865637","0.0615988949225141","0.114216479250613","4"
"4","2013","Saxony-Anhalt","vocational + Abi","5","","","","4"
"4","2013","Saxony-Anhalt","higher vocational","6","","","","4"
"4","2013","Saxony-Anhalt","higher education","16","","","","4"
"4","2013","Thuringia","in school","1","","","","4"
"4","2013","Thuringia","inadequately","2","","","","4"
"4","2013","Thuringia","general elemantary","1","","","","4"
"4","2013","Thuringia","middle vocational","54","0.11885521531729","0.0903752135522692","0.14733521708231","4"
"4","2013","Thuringia","vocational + Abi","2","","","","4"
"4","2013","Thuringia","higher vocational","4","","","","4"
"4","2013","Thuringia","higher education","26","","","","4"
"5","2013","Berlin","general elemantary","11","","","","5"
"5","2013","Berlin","inadequately","6","","","","5"
"5","2013","Schleswig-Holstein","higher vocational","7","","","","5"
"5","2013","Schleswig-Holstein","higher education","20","","","","5"
"5","2013","Berlin","in school","2","","","","5"
"5","2013","Berlin","middle vocational","74","0.22790058897133","0.18474827262923","0.27105290531343","5"
"5","2013","Schleswig-Holstein","vocational + Abi","11","","","","5"
"5","2013","Hamburg","in school","","","","","5"
"5","2013","Hamburg","inadequately","","","","","5"
"5","2013","Hamburg","general elemantary","4","","","","5"
"5","2013","Bavaria","higher education","112","0.134042952585136","0.110752262822917","0.157333642347355","5"
"5","2013","Hamburg","middle vocational","31","0.160991099672922","0.108031286517298","0.213950912828546","5"
"5","2013","Hamburg","vocational + Abi","8","","","","5"
"5","2013","Hamburg","higher vocational","4","","","","5"
"5","2013","Schleswig-Holstein","middle vocational","70","0.175918494829993","0.137686545921731","0.214150443738254","5"
"5","2013","Bremen","in school","1","","","","5"
"5","2013","Bremen","inadequately","","","","","5"
"5","2013","Bremen","general elemantary","4","","","","5"
"5","2013","Berlin","vocational + Abi","6","","","","5"
"5","2013","Berlin","higher vocational","14","","","","5"
"5","2013","Schleswig-Holstein","general elemantary","10","","","","5"
"5","2013","Lower Saxony","higher education","83","0.190683847358314","0.153724926384422","0.227642768332207","5"
"5","2013","Berlin","higher education","71","0.207814103619774","0.165842851176207","0.24978535606334","5"
"5","2013","Schleswig-Holstein","inadequately","1","","","","5"
"5","2013","Bavaria","higher vocational","51","0.265477806072287","0.207258298806503","0.323697313338071","5"
"5","2013","Hamburg","higher education","18","","","","5"
"5","2013","Brandenburg","in school","1","","","","5"
"5","2013","Brandenburg","inadequately","1","","","","5"
"5","2013","Brandenburg","general elemantary","18","","","","5"
"5","2013","Lower Saxony","higher vocational","19","","","","5"
"5","2013","Brandenburg","middle vocational","88","0.205063336830891","0.166541930018908","0.243584743642874","5"
"5","2013","Brandenburg","vocational + Abi","12","","","","5"
"5","2013","Lower Saxony","in school","12","","","","5"
"5","2013","Lower Saxony","inadequately","11","","","","5"
"5","2013","Bremen","middle vocational","13","","","","5"
"5","2013","Bremen","vocational + Abi","2","","","","5"
"5","2013","Schleswig-Holstein","in school","3","","","","5"
"5","2013","Lower Saxony","general elemantary","60","0.217208437010073","0.171744612880157","0.262672261139989","5"
"5","2013","Bavaria","middle vocational","365","0.197281262097558","0.179292810346787","0.215269713848329","5"
"5","2013","Bavaria","vocational + Abi","52","0.209610596626255","0.160230150530405","0.258991042722105","5"
"5","2013","Lower Saxony","middle vocational","222","0.212605803770545","0.188192810508029","0.23701879703306","5"
"5","2013","Lower Saxony","vocational + Abi","14","","","","5"
"5","2013","Bavaria","general elemantary","80","0.193886902199556","0.156692682588632","0.23108112181048","5"
"5","2013","Bavaria","inadequately","10","","","","5"
"5","2013","Bremen","higher vocational","","","","","5"
"5","2013","Bremen","higher education","4","","","","5"
"5","2013","North Rhine-Westphalia","in school","25","","","","5"
"5","2013","North Rhine-Westphalia","inadequately","37","0.222439315872392","0.155662166022426","0.289216465722359","5"
"5","2013","Baden-Württemberg","higher education","98","0.161813487336248","0.13305569725115","0.190571277421346","5"
"5","2013","Bavaria","in school","6","","","","5"
"5","2013","North Rhine-Westphalia","general elemantary","135","0.150010375166761","0.123909738160906","0.176111012172616","5"
"5","2013","North Rhine-Westphalia","middle vocational","444","0.223280098041952","0.205640163017945","0.240920033065959","5"
"5","2013","North Rhine-Westphalia","vocational + Abi","92","0.206464074018682","0.169634674004196","0.243293474033167","5"
"5","2013","North Rhine-Westphalia","higher vocational","41","0.173296202878353","0.126470886550111","0.220121519206595","5"
"5","2013","North Rhine-Westphalia","higher education","194","0.186968466342153","0.163486309262407","0.210450623421899","5"
"5","2013","Hesse","in school","1","","","","5"
"5","2013","Hesse","inadequately","8","","","","5"
"5","2013","Hesse","general elemantary","44","0.195733973365924","0.142944030475087","0.248523916256762","5"
"5","2013","Hesse","middle vocational","170","0.235380140568834","0.20445678328969","0.266303497847978","5"
"5","2013","Hesse","vocational + Abi","27","","","","5"
