"pli0080","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Daily","2008","Baden-Württemberg","Female","52","0.0409528013672591","0.0298548748552543","0.052050727879264","1"
"Daily","2008","Bavaria","Male","38","0.0282800134933239","0.0193134484771958","0.0372465785094521","1"
"Daily","2008","Bavaria","Female","56","0.0469672386840138","0.0360511676168357","0.057883309751192","1"
"Daily","2008","Berlin","Male","17","","","","1"
"Daily","2008","Berlin","Female","18","","","","1"
"Daily","2008","Brandenburg","Male","22","","","","1"
"Daily","2008","Brandenburg","Female","18","","","","1"
"Daily","2008","Mecklenburg-Western Pomerania","Male","12","","","","1"
"Daily","2008","Mecklenburg-Western Pomerania","Female","14","","","","1"
"Daily","2008","Saxony","Male","26","","","","1"
"Daily","2008","Saxony","Female","22","","","","1"
"Daily","2008","Saxony-Anhalt","Male","11","","","","1"
"Daily","2008","Saxony-Anhalt","Female","15","","","","1"
"Daily","2008","Thuringia","Male","16","","","","1"
"Daily","2008","Thuringia","Female","17","","","","1"
"Min 1x per month","2008","Mecklenburg-Western Pomerania","Male","72","0.26968739204983","0.212703140114296","0.326671643985365","3"
"Min 1x per month","2008","Mecklenburg-Western Pomerania","Female","100","0.3267705950854","0.269648880910992","0.383892309259808","3"
"Min 1x per month","2008","Saxony","Male","251","0.346993179736402","0.311805570820146","0.382180788652658","3"
"Min 1x per month","2008","Saxony","Female","268","0.335284935976023","0.300897199562294","0.369672672389751","3"
"Min 1x per month","2008","Schleswig-Holstein","Male","100","0.429953012108946","0.369776468052698","0.490129556165194","3"
"Min 1x per month","2008","Schleswig-Holstein","Female","102","0.385657156709055","0.329923135303467","0.441391178114643","3"
"Min 1x per month","2008","Hamburg","Male","45","0.312825370955529","0.233730983344792","0.391919758566265","3"
"Min 1x per month","2008","Hamburg","Female","47","0.311305768179558","0.237207293488802","0.385404242870315","3"
"Min 1x per month","2008","Lower Saxony","Male","259","0.27220046465744","0.24210100036754","0.30229992894734","3"
"Min 1x per month","2008","Lower Saxony","Female","301","0.334709111105088","0.304032618395943","0.365385603814233","3"
"Min 1x per month","2008","Bremen","Male","23","","","","3"
"Min 1x per month","2008","Bremen","Female","25","","","","3"
"Min 1x per month","2008","North Rhine-Westphalia","Male","634","0.315013287471646","0.293931172230533","0.33609540271276","3"
"Min 1x per month","2008","North Rhine-Westphalia","Female","646","0.298906076858636","0.279185555519395","0.318626598197877","3"
"Min 1x per month","2008","Hesse","Male","215","0.289431291496993","0.25407511181369","0.324787471180295","3"
"Min 1x per month","2008","Hesse","Female","198","0.261793819934684","0.228920901974565","0.294666737894803","3"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Male","138","0.274542534087353","0.23522771443197","0.313857353742737","3"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Female","177","0.261269874935947","0.226204619371478","0.296335130500416","3"
"Min 1x per month","2008","Baden-Württemberg","Male","374","0.303028086722549","0.276338901883757","0.329717271561341","3"
"Min 1x per month","2008","Baden-Württemberg","Female","386","0.319591263190013","0.293477922394634","0.345704603985391","3"
"Min 1x per month","2008","Bavaria","Male","438","0.31470037879353","0.289581248033977","0.339819509553084","3"
"Min 1x per month","2008","Bavaria","Female","451","0.281167681332008","0.257971770928363","0.304363591735652","3"
"Min 1x per month","2008","Berlin","Male","112","0.283958074344709","0.235084899534867","0.33283124915455","3"
"Min 1x per month","2008","Berlin","Female","146","0.363908875035063","0.316036142213029","0.411781607857096","3"
"Min 1x per month","2008","Brandenburg","Male","140","0.32735999949158","0.281025536823477","0.373694462159682","3"
"Min 1x per month","2008","Brandenburg","Female","160","0.33731468578752","0.292730841261091","0.381898530313949","3"
"Min 1x per month","2008","Thuringia","Female","157","0.329449745193676","0.28626278398128","0.372636706406071","3"
"Min 1x per month","2008","Thuringia","Male","139","0.338735701606958","0.293845435742818","0.383625967471098","3"
"Min 1x per month","2008","Saxony-Anhalt","Male","134","0.355457704950956","0.308314383750844","0.402601026151068","3"
"Min 1x per month","2008","Saxony-Anhalt","Female","154","0.342824140822949","0.297429984932506","0.388218296713393","3"
"Min 1x per week","2008","North Rhine-Westphalia","Male","712","0.398825941595221","0.37660305405705","0.421048829133392","2"
"Min 1x per week","2008","North Rhine-Westphalia","Female","936","0.445257151541994","0.423847271883254","0.466667031200735","2"
"Min 1x per week","2008","Hesse","Male","236","0.391307807575444","0.353258419726043","0.429357195424845","2"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","Male","184","0.355923383131137","0.313744748389275","0.398102017872998","2"
"Min 1x per week","2008","Schleswig-Holstein","Female","127","0.390486480545778","0.334625448709264","0.446347512382293","2"
"Min 1x per week","2008","Hamburg","Male","66","0.512328928898805","0.427058379350482","0.597599478447128","2"
"Min 1x per week","2008","Hamburg","Female","68","0.426117271536975","0.346980449221832","0.505254093852118","2"
"Min 1x per week","2008","Lower Saxony","Male","332","0.407464370502242","0.37423588843075","0.440692852573735","2"
"Min 1x per week","2008","Lower Saxony","Female","372","0.399874665302134","0.368029091773593","0.431720238830675","2"
"Min 1x per week","2008","Bremen","Male","27","","","","2"
"Min 1x per week","2008","Bremen","Female","37","0.35345464697272","0.245265473101881","0.46164382084356","2"
"Min 1x per week","2008","Hesse","Female","306","0.439777287940926","0.402660834079171","0.47689374180268","2"
"Min 1x per week","2008","Schleswig-Holstein","Male","86","0.294520104691537","0.239113541648572","0.349926667734502","2"
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Male","79","0.32657147542607","0.26635643133887","0.386786519513269","2"
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Female","92","0.339050385791859","0.28139836864444","0.396702402939277","2"
"Min 1x per week","2008","Saxony","Male","225","0.322160555833481","0.287616762231872","0.356704349435089","2"
"Min 1x per week","2008","Saxony","Female","231","0.32324904501828","0.289179850033407","0.357318240003152","2"
"Min 1x per week","2008","Saxony-Anhalt","Male","125","0.300612241044705","0.255451314653311","0.345773167436099","2"
"Min 1x per week","2008","Baden-Württemberg","Female","564","0.432567226195677","0.404823546579206","0.460310905812149","2"
"Min 1x per week","2008","Bavaria","Male","478","0.365281618803514","0.33923686987907","0.391326367727957","2"
"Min 1x per week","2008","Bavaria","Female","579","0.409449871164779","0.38407851516594","0.434821227163617","2"
"Min 1x per week","2008","Brandenburg","Female","150","0.353684111357594","0.308598661328947","0.398769561386241","2"
"Min 1x per week","2008","Saxony-Anhalt","Female","132","0.346728556446382","0.301212451646369","0.392244661246396","2"
"Min 1x per week","2008","Thuringia","Male","126","0.319775919766576","0.275539188065247","0.364012651467905","2"
"Min 1x per week","2008","Thuringia","Female","140","0.329571793714223","0.286380764874495","0.372762822553951","2"
"Min 1x per week","2008","Brandenburg","Male","122","0.322672405794571","0.276510866936315","0.368833944652827","2"
"Min 1x per week","2008","Baden-Württemberg","Male","485","0.410884584541605","0.382312209210167","0.439456959873042","2"
"Min 1x per week","2008","Berlin","Male","123","0.397425750058152","0.344385263372674","0.450466236743629","2"
"Min 1x per week","2008","Berlin","Female","142","0.355415712735702","0.307790119599481","0.403041305871923","2"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","Female","224","0.328049728479895","0.290575919113763","0.365523537846027","2"
"Never","2008","Schleswig-Holstein","Male","2","","","","5"
"Never","2008","Schleswig-Holstein","Female","5","","","","5"
"Never","2008","Hamburg","Male","1","","","","5"
"Never","2008","Hamburg","Female","3","","","","5"
"Never","2008","Lower Saxony","Male","18","","","","5"
"Never","2008","Lower Saxony","Female","18","","","","5"
"Never","2008","Bremen","Male","","","","","5"
"Never","2008","Bremen","Female","","","","","5"
"Never","2008","North Rhine-Westphalia","Male","59","0.031491309989823","0.0235652784286205","0.0394173415510254","5"
"Never","2008","Thuringia","Female","12","","","","5"
"Never","2008","Mecklenburg-Western Pomerania","Male","6","","","","5"
"Never","2008","Mecklenburg-Western Pomerania","Female","8","","","","5"
"Never","2008","Saxony","Male","24","","","","5"
"Never","2008","Saxony","Female","22","","","","5"
"Never","2008","Saxony-Anhalt","Male","13","","","","5"
"Never","2008","Saxony-Anhalt","Female","14","","","","5"
"Never","2008","Thuringia","Male","24","","","","5"
"Never","2008","North Rhine-Westphalia","Female","49","0.0258596546325343","0.0190223482099658","0.0326969610551029","5"
"Never","2008","Hesse","Male","17","","","","5"
"Never","2008","Hesse","Female","20","","","","5"
"Never","2008","Rhineland-Palatinate,Saarland","Male","22","","","","5"
"Never","2008","Rhineland-Palatinate,Saarland","Female","28","","","","5"
"Never","2008","Baden-Württemberg","Male","19","","","","5"
"Never","2008","Baden-Württemberg","Female","24","","","","5"
"Never","2008","Bavaria","Male","46","0.0466814175024084","0.0352708623405937","0.058091972664223","5"
"Never","2008","Bavaria","Female","47","0.0422679918328381","0.0318869071457456","0.0526490765199306","5"
"Never","2008","Berlin","Male","8","","","","5"
"Never","2008","Berlin","Female","12","","","","5"
"Never","2008","Brandenburg","Male","16","","","","5"
"Never","2008","Brandenburg","Female","12","","","","5"
"Rarely","2008","Schleswig-Holstein","Male","61","0.218621377307723","0.168382665752729","0.268860088862716","4"
"Rarely","2008","Schleswig-Holstein","Female","48","0.167262151150076","0.124528768472907","0.209995533827245","4"
"Rarely","2008","Hamburg","Male","19","","","","4"
"Rarely","2008","Hamburg","Female","27","","","","4"
"Rarely","2008","Lower Saxony","Male","201","0.254140227622824","0.224697791098453","0.283582664147196","4"
"Rarely","2008","Lower Saxony","Female","179","0.189654489293895","0.164169595484781","0.215139383103008","4"
"Rarely","2008","Bremen","Male","12","","","","4"
"Rarely","2008","Bremen","Female","12","","","","4"
"Rarely","2008","North Rhine-Westphalia","Male","380","0.209663844989791","0.191189188551555","0.228138501428026","4"
"Rarely","2008","North Rhine-Westphalia","Female","352","0.187433749597249","0.17062187255589","0.204245626638607","4"
"Rarely","2008","Hesse","Male","141","0.244996861740059","0.21146604045139","0.278527683028727","4"
"Rarely","2008","Hesse","Female","130","0.217307353933551","0.186468192458158","0.248146515408944","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","Male","129","0.295650335810588","0.255450078230208","0.335850593390969","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","Female","142","0.275164802872318","0.23951923707724","0.310810368667397","4"
"Rarely","2008","Baden-Württemberg","Male","216","0.213922269600022","0.190107467647425","0.237737071552618","4"
"Rarely","2008","Baden-Württemberg","Female","199","0.181169456739624","0.15960097601418","0.202737937465068","4"
"Rarely","2008","Bavaria","Male","313","0.245056571407224","0.221791407902545","0.268321734911902","4"
"Rarely","2008","Brandenburg","Female","92","0.226147491547567","0.186698927213388","0.265596055881746","4"
"Rarely","2008","Brandenburg","Male","94","0.244709981283408","0.202259492540985","0.287160470025832","4"
"Rarely","2008","Mecklenburg-Western Pomerania","Male","64","0.315410325838867","0.255744829713766","0.375075821963968","4"
"Rarely","2008","Mecklenburg-Western Pomerania","Female","45","0.204083134636585","0.154999623628607","0.253166645644563","4"
"Rarely","2008","Berlin","Female","70","0.181082963965146","0.142766009897709","0.219399918032584","4"
"Rarely","2008","Saxony","Female","181","0.268516071935912","0.236233632510397","0.300798511361427","4"
"Rarely","2008","Saxony-Anhalt","Male","113","0.2455056812053","0.203116087078183","0.287895275332417","4"
"Rarely","2008","Bavaria","Female","310","0.220147216986362","0.198768687040301","0.241525746932423","4"
"Rarely","2008","Berlin","Male","67","0.210722054323912","0.166519822867491","0.254924285780332","4"
"Rarely","2008","Saxony","Male","177","0.252674349288335","0.220552099793921","0.284796598782749","4"
"Rarely","2008","Saxony-Anhalt","Female","105","0.240038900369854","0.199191921439502","0.280885879300207","4"
"Rarely","2008","Thuringia","Female","129","0.269121403897783","0.228370322836851","0.309872484958715","4"
"Rarely","2008","Thuringia","Male","122","0.255557888869658","0.21418705587349","0.296928721865825","4"
"Daily","2009","Baden-Württemberg","Female","","","","","1"
"Daily","2009","Bavaria","Male","","","","","1"
"Daily","2009","Bavaria","Female","","","","","1"
"Daily","2009","Berlin","Male","","","","","1"
"Daily","2009","Berlin","Female","","","","","1"
"Daily","2009","Brandenburg","Male","","","","","1"
"Daily","2009","Brandenburg","Female","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","Male","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","Female","","","","","1"
"Daily","2009","Saxony","Male","","","","","1"
"Daily","2009","Saxony","Female","","","","","1"
"Daily","2009","Saxony-Anhalt","Male","","","","","1"
"Daily","2009","Saxony-Anhalt","Female","","","","","1"
"Daily","2009","Schleswig-Holstein","Male","","","","","1"
"Daily","2009","Schleswig-Holstein","Female","","","","","1"
"Daily","2009","Hamburg","Male","","","","","1"
"Daily","2009","Hamburg","Female","","","","","1"
"Daily","2009","Lower Saxony","Male","","","","","1"
"Daily","2009","Lower Saxony","Female","","","","","1"
"Daily","2009","Bremen","Male","","","","","1"
"Daily","2009","Bremen","Female","","","","","1"
"Daily","2009","North Rhine-Westphalia","Male","","","","","1"
"Daily","2009","North Rhine-Westphalia","Female","","","","","1"
"Daily","2009","Hesse","Male","","","","","1"
"Daily","2009","Hesse","Female","","","","","1"
"Daily","2009","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Daily","2009","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Daily","2009","Baden-Württemberg","Male","","","","","1"
"Daily","2009","Thuringia","Male","","","","","1"
"Daily","2009","Thuringia","Female","","","","","1"
"Min 1x per month","2009","Saxony","Male","","","","","3"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","Female","","","","","3"
"Min 1x per month","2009","Saxony","Female","","","","","3"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","Male","","","","","3"
"Min 1x per month","2009","Schleswig-Holstein","Male","","","","","3"
"Min 1x per month","2009","Schleswig-Holstein","Female","","","","","3"
"Min 1x per month","2009","Hamburg","Male","","","","","3"
"Min 1x per month","2009","Hamburg","Female","","","","","3"
"Min 1x per month","2009","Lower Saxony","Male","","","","","3"
"Min 1x per month","2009","Lower Saxony","Female","","","","","3"
"Min 1x per month","2009","Bremen","Male","","","","","3"
"Min 1x per month","2009","Bremen","Female","","","","","3"
"Min 1x per month","2009","North Rhine-Westphalia","Male","","","","","3"
"Min 1x per month","2009","North Rhine-Westphalia","Female","","","","","3"
"Min 1x per month","2009","Hesse","Male","","","","","3"
