"pli0080","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","2005","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rarely","2005","Baden-Württemberg","no migration background","","","",""
"Rarely","2005","Baden-Württemberg","direct migration background","","","",""
"Rarely","2005","Baden-Württemberg","indirect migration background","","","",""
"Rarely","2005","Bavaria","no migration background","","","",""
"Rarely","2005","Bavaria","direct migration background","","","",""
"Rarely","2005","Bavaria","indirect migration background","","","",""
"Rarely","2005","Berlin","no migration background","","","",""
"Rarely","2005","Berlin","direct migration background","","","",""
"Rarely","2005","Berlin","indirect migration background","","","",""
"Rarely","2005","Brandenburg","no migration background","","","",""
"Rarely","2005","Brandenburg","direct migration background","","","",""
"Rarely","2005","Brandenburg","indirect migration background","","","",""
"Rarely","2005","Mecklenburg-Western Pomerania","no migration background","","","",""
"Rarely","2005","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","2005","Saxony","no migration background","","","",""
"Rarely","2005","Saxony","direct migration background","","","",""
"Rarely","2005","Saxony","indirect migration background","","","",""
"Rarely","2005","Saxony-Anhalt","no migration background","","","",""
"Rarely","2005","Saxony-Anhalt","direct migration background","","","",""
"Rarely","2005","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","2005","Thuringia","no migration background","","","",""
"Rarely","2005","Thuringia","direct migration background","","","",""
"Rarely","2005","Thuringia","indirect migration background","","","",""
"Never","2005","Schleswig-Holstein","no migration background","","","",""
"Never","2005","Schleswig-Holstein","direct migration background","","","",""
"Never","2005","Schleswig-Holstein","indirect migration background","","","",""
"Never","2005","Hamburg","no migration background","","","",""
"Never","2005","Hamburg","direct migration background","","","",""
"Never","2005","Hamburg","indirect migration background","","","",""
"Never","2005","Lower Saxony","no migration background","","","",""
"Never","2005","Lower Saxony","direct migration background","","","",""
"Never","2005","Lower Saxony","indirect migration background","","","",""
"Never","2005","Bremen","no migration background","","","",""
"Never","2005","Bremen","direct migration background","","","",""
"Never","2005","Bremen","indirect migration background","","","",""
"Never","2005","North Rhine-Westphalia","no migration background","","","",""
"Never","2005","North Rhine-Westphalia","direct migration background","","","",""
"Never","2005","North Rhine-Westphalia","indirect migration background","","","",""
"Never","2005","Hesse","no migration background","","","",""
"Never","2005","Hesse","direct migration background","","","",""
"Never","2005","Hesse","indirect migration background","","","",""
"Never","2005","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Never","2005","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Never","2005","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","2005","Baden-Württemberg","no migration background","","","",""
"Never","2005","Baden-Württemberg","direct migration background","","","",""
"Never","2005","Baden-Württemberg","indirect migration background","","","",""
"Never","2005","Bavaria","no migration background","","","",""
"Never","2005","Bavaria","direct migration background","","","",""
"Never","2005","Bavaria","indirect migration background","","","",""
"Never","2005","Berlin","no migration background","","","",""
"Never","2005","Berlin","direct migration background","","","",""
"Never","2005","Berlin","indirect migration background","","","",""
"Never","2005","Brandenburg","no migration background","","","",""
"Never","2005","Brandenburg","direct migration background","","","",""
"Never","2005","Brandenburg","indirect migration background","","","",""
"Never","2005","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","2005","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2005","Saxony","no migration background","","","",""
"Never","2005","Saxony","direct migration background","","","",""
"Never","2005","Saxony","indirect migration background","","","",""
"Never","2005","Saxony-Anhalt","no migration background","","","",""
"Never","2005","Saxony-Anhalt","direct migration background","","","",""
"Never","2005","Saxony-Anhalt","indirect migration background","","","",""
"Never","2005","Thuringia","no migration background","","","",""
"Never","2005","Thuringia","direct migration background","","","",""
"Never","2005","Thuringia","indirect migration background","","","",""
"Daily","2006","Schleswig-Holstein","no migration background","","","",""
"Daily","2006","Schleswig-Holstein","direct migration background","","","",""
"Daily","2006","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2006","Hamburg","no migration background","","","",""
"Daily","2006","Hamburg","direct migration background","","","",""
"Daily","2006","Hamburg","indirect migration background","","","",""
"Daily","2006","Lower Saxony","no migration background","","","",""
"Daily","2006","Lower Saxony","direct migration background","","","",""
"Daily","2006","Lower Saxony","indirect migration background","","","",""
"Daily","2006","Bremen","no migration background","","","",""
"Daily","2006","Bremen","direct migration background","","","",""
"Daily","2006","Bremen","indirect migration background","","","",""
"Daily","2006","North Rhine-Westphalia","no migration background","","","",""
"Daily","2006","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2006","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2006","Hesse","no migration background","","","",""
"Daily","2006","Hesse","direct migration background","","","",""
"Daily","2006","Hesse","indirect migration background","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2006","Baden-Württemberg","no migration background","","","",""
"Daily","2006","Baden-Württemberg","direct migration background","","","",""
"Daily","2006","Baden-Württemberg","indirect migration background","","","",""
"Daily","2006","Bavaria","no migration background","","","",""
"Daily","2006","Bavaria","direct migration background","","","",""
"Daily","2006","Bavaria","indirect migration background","","","",""
"Daily","2006","Berlin","no migration background","","","",""
"Daily","2006","Berlin","direct migration background","","","",""
"Daily","2006","Berlin","indirect migration background","","","",""
"Daily","2006","Brandenburg","no migration background","","","",""
"Daily","2006","Brandenburg","direct migration background","","","",""
"Daily","2006","Brandenburg","indirect migration background","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2006","Saxony","no migration background","","","",""
"Daily","2006","Saxony","direct migration background","","","",""
"Daily","2006","Saxony","indirect migration background","","","",""
"Daily","2006","Saxony-Anhalt","no migration background","","","",""
"Daily","2006","Saxony-Anhalt","direct migration background","","","",""
"Daily","2006","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2006","Thuringia","no migration background","","","",""
"Daily","2006","Thuringia","direct migration background","","","",""
"Daily","2006","Thuringia","indirect migration background","","","",""
"Min 1x per week","2006","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","2006","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","2006","Schleswig-Holstein","indirect migration background","","","",""
