"pli0080","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2005","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2005","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2005","no migration background","(0) in school","","","",""
"Min 1x per week","2005","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2005","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2005","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2005","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2005","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2005","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2005","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2005","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2005","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2005","direct migration background","(0) in school","","","",""
"Min 1x per week","2005","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2005","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2005","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2005","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2005","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2005","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2005","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2005","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2005","indirect migration background","(0) in school","","","",""
"Min 1x per week","2005","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2005","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2005","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2005","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2005","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2005","no migration background","(0) in school","","","",""
"Min 1x per month","2005","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2005","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","2005","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2005","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2005","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2005","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2005","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2005","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2005","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2005","direct migration background","(0) in school","","","",""
"Min 1x per month","2005","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2005","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","2005","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2005","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2005","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2005","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2005","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2005","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2005","indirect migration background","(0) in school","","","",""
"Min 1x per month","2005","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2005","indirect migration background","(1b) general elementary school","","","",""
