"pli0098_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","2009","no migration background","higher education","1052","0.285775241870514","0.271126727875081","0.300423755865947"
"Rarely","2009","direct migration background","in school","","","",""
"Rarely","2009","direct migration background","inadequately","","","",""
"Rarely","2009","direct migration background","general elemantary","117","0.333732972694587","0.285090212676082","0.382375732713092"
"Rarely","2009","direct migration background","middle vocational","185","0.292984306282623","0.256925687601309","0.329042924963937"
"Rarely","2009","direct migration background","vocational + Abi","73","0.391350569801279","0.317985349587451","0.464715790015106"
"Rarely","2009","direct migration background","higher vocational","33","0.307717003365113","0.215389720611316","0.400044286118911"
"Rarely","2009","direct migration background","higher education","76","0.233798210545933","0.185169386340482","0.282427034751385"
"Rarely","2009","indirect migration background","in school","","","",""
"Rarely","2009","indirect migration background","inadequately","","","",""
"Rarely","2009","indirect migration background","general elemantary","36","0.228768034001635","0.160634354380287","0.296901713622984"
"Rarely","2009","indirect migration background","middle vocational","90","0.302799497754947","0.249642118235394","0.3559568772745"
"Rarely","2009","indirect migration background","vocational + Abi","","","",""
"Rarely","2009","indirect migration background","higher vocational","","","",""
"Rarely","2009","indirect migration background","higher education","36","0.500103380354263","0.395038284817228","0.605168475891299"
"Never","2009","no migration background","in school","116","0.495135666770741","0.433405525385148","0.556865808156333"
"Never","2009","no migration background","inadequately","52","0.834136381339679","0.745729161269464","0.922543601409894"
"Never","2009","no migration background","general elemantary","707","0.557102107103161","0.530037597613773","0.584166616592549"
"Never","2009","no migration background","middle vocational","4598","0.573241226924642","0.562509664676906","0.583972789172377"
"Never","2009","no migration background","vocational + Abi","442","0.560302521757712","0.525778123659222","0.594826919856201"
"Never","2009","no migration background","higher vocational","590","0.481684274555086","0.453460618283129","0.509907930827044"
"Never","2009","no migration background","higher education","1969","0.544846594892046","0.528700041310619","0.560993148473473"
"Never","2009","direct migration background","in school","","","",""
"Never","2009","direct migration background","inadequately","43","0.502476815620982","0.399748049771442","0.605205581470523"
"Never","2009","direct migration background","general elemantary","145","0.410907354006461","0.36015475961197","0.461659948400953"
"Never","2009","direct migration background","middle vocational","264","0.487871462179172","0.448269694106785","0.527473230251559"
"Never","2009","direct migration background","vocational + Abi","59","0.390712418404317","0.317368619457924","0.46405621735071"
"Never","2009","direct migration background","higher vocational","40","0.495250433867185","0.395235953244186","0.595264914490183"
"Never","2009","direct migration background","higher education","131","0.493857428589059","0.436414202100928","0.55130065507719"
"Never","2009","indirect migration background","in school","","","",""
"Never","2009","indirect migration background","inadequately","","","",""
"Never","2009","indirect migration background","general elemantary","87","0.66631684079744","0.589831324538365","0.742802357056514"
"Never","2009","indirect migration background","middle vocational","145","0.564140157021605","0.506771579800487","0.621508734242724"
"Never","2009","indirect migration background","vocational + Abi","","","",""
"Never","2009","indirect migration background","higher vocational","","","",""
"Never","2009","indirect migration background","higher education","41","0.403586510645142","0.300493193323379","0.506679827966905"
"Daily","2010","no migration background","in school","","","",""
"Daily","2010","no migration background","inadequately","","","",""
"Daily","2010","no migration background","general elemantary","","","",""
"Daily","2010","no migration background","middle vocational","","","",""
"Daily","2010","no migration background","vocational + Abi","","","",""
"Daily","2010","no migration background","higher vocational","","","",""
"Daily","2010","no migration background","higher education","","","",""
"Daily","2010","direct migration background","in school","","","",""
"Daily","2010","direct migration background","inadequately","","","",""
"Daily","2010","direct migration background","general elemantary","","","",""
"Daily","2010","direct migration background","middle vocational","","","",""
"Daily","2010","direct migration background","vocational + Abi","","","",""
