"pli0098_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Daily","2009","Couple + C. LE 16 ","middle vocational","","","","","1"
"Daily","2009","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Daily","2009","Couple + C. LE 16 ","higher vocational","","","","","1"
"Daily","2009","Couple + C. LE 16 ","higher education","","","","","1"
"Daily","2009","Couple + C. GT 16 ","in school","","","","","1"
"Daily","2009","Couple + C. GT 16 ","general elemantary","","","","","1"
"Daily","2009","Couple + C. GT 16 ","middle vocational","","","","","1"
"Daily","2009","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Daily","2009","Couple + C. GT 16 ","higher vocational","","","","","1"
"Daily","2009","Couple + C. GT 16 ","higher education","","","","","1"
"Daily","2009","Couple + C. LE and GT 16","in school","","","","","1"
"Daily","2009","Couple + C. LE and GT 16","inadequately","","","","","1"
"Daily","2009","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Daily","2009","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Daily","2009","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Daily","2009","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Daily","2009","Couple + C. LE and GT 16","higher education","","","","","1"
"Min 1x per month","2009","1-pers.-HH","in school","","","","","3"
"Min 1x per month","2009","1-pers.-HH","inadequately","6","","","","3"
"Min 1x per month","2009","1-pers.-HH","general elemantary","58","0.147964743380839","0.112815744239271","0.183113742522406","3"
"Min 1x per month","2009","1-pers.-HH","middle vocational","105","0.0658314032040726","0.0532481519760207","0.0784146544321244","3"
"Min 1x per month","2009","1-pers.-HH","vocational + Abi","12","","","","3"
"Min 1x per month","2009","1-pers.-HH","higher vocational","15","","","","3"
"Min 1x per month","2009","1-pers.-HH","higher education","46","0.0581884496126953","0.0395958616936524","0.0767810375317382","3"
"Min 1x per month","2009","(Married) couple without C. ","in school","1","","","","3"
"Min 1x per month","2009","(Married) couple without C. ","inadequately","4","","","","3"
"Min 1x per month","2009","(Married) couple without C. ","general elemantary","61","0.111152415409223","0.0840056820579385","0.138299148760508","3"
"Min 1x per month","2009","(Married) couple without C. ","middle vocational","263","0.0710360508330141","0.0625195079831692","0.0795525936828591","3"
"Min 1x per month","2009","(Married) couple without C. ","vocational + Abi","17","","","","3"
"Min 1x per month","2009","(Married) couple without C. ","higher vocational","45","0.088532077354112","0.0639743850548918","0.113089769653332","3"
"Min 1x per month","2009","(Married) couple without C. ","higher education","153","0.108731836631375","0.0940879691761336","0.123375704086616","3"
"Min 1x per month","2009","Single parent ","in school","3","","","","3"
"Min 1x per month","2009","Single parent ","inadequately","1","","","","3"
"Min 1x per month","2009","Single parent ","general elemantary","5","","","","3"
"Min 1x per month","2009","Single parent ","middle vocational","33","0.0594667871838592","0.0382878266923699","0.0806457476753486","3"
"Min 1x per month","2009","Single parent ","vocational + Abi","2","","","","3"
"Min 1x per month","2009","Single parent ","higher vocational","5","","","","3"
"Min 1x per month","2009","Single parent ","higher education","19","","","","3"
"Min 1x per month","2009","Couple + C. LE 16 ","in school","","","","","3"
"Min 1x per month","2009","Couple + C. LE 16 ","inadequately","2","","","","3"
"Min 1x per month","2009","Couple + C. LE 16 ","general elemantary","16","","","","3"
"Min 1x per month","2009","Couple + C. LE 16 ","middle vocational","119","0.0860511960336681","0.0710971123573562","0.10100527970998","3"
"Min 1x per month","2009","Couple + C. LE 16 ","vocational + Abi","21","","","","3"
"Min 1x per month","2009","Couple + C. LE 16 ","higher vocational","36","0.129804110301112","0.0909886640640169","0.168619556538208","3"
"Min 1x per month","2009","Couple + C. LE 16 ","higher education","99","0.143092268505473","0.117207425006785","0.168977112004162","3"
"Min 1x per month","2009","Couple + C. GT 16 ","middle vocational","141","0.0775388134372624","0.0643682568469936","0.0907093700275312","3"
"Min 1x per month","2009","Couple + C. GT 16 ","vocational + Abi","17","","","","3"
"Min 1x per month","2009","Couple + C. GT 16 ","higher vocational","15","","","","3"
"Min 1x per month","2009","Couple + C. GT 16 ","higher education","46","0.0678214545686419","0.0473761715686542","0.0882667375686295","3"
"Min 1x per month","2009","Couple + C. LE and GT 16","in school","13","","","","3"
"Min 1x per month","2009","Couple + C. LE and GT 16","inadequately","2","","","","3"
"Min 1x per month","2009","Couple + C. LE and GT 16","general elemantary","19","","","","3"
"Min 1x per month","2009","Couple + C. LE and GT 16","middle vocational","66","0.137319331641105","0.106844527399941","0.167794135882269","3"
"Min 1x per month","2009","Couple + C. LE and GT 16","vocational + Abi","5","","","","3"
"Min 1x per month","2009","Couple + C. LE and GT 16","higher vocational","16","","","","3"
"Min 1x per month","2009","Couple + C. LE and GT 16","higher education","28","","","","3"
"Min 1x per month","2009","Couple + C. GT 16 ","in school","16","","","","3"
"Min 1x per month","2009","Couple + C. GT 16 ","inadequately","3","","","","3"
"Min 1x per month","2009","Couple + C. GT 16 ","general elemantary","26","","","","3"
"Min 1x per week","2009","1-pers.-HH","in school","","","","","2"
"Min 1x per week","2009","1-pers.-HH","inadequately","","","","","2"
"Min 1x per week","2009","1-pers.-HH","general elemantary","46","0.107889377032078","0.0771776841873163","0.138601069876839","2"
"Min 1x per week","2009","1-pers.-HH","middle vocational","111","0.0742875705411201","0.0609811941249493","0.0875939469572908","2"
"Min 1x per week","2009","1-pers.-HH","vocational + Abi","9","","","","2"
"Min 1x per week","2009","1-pers.-HH","higher vocational","14","","","","2"
"Min 1x per week","2009","1-pers.-HH","higher education","44","0.086603817002571","0.0642661631002019","0.10894147090494","2"
"Min 1x per week","2009","(Married) couple without C. ","in school","","","","","2"
"Min 1x per week","2009","(Married) couple without C. ","inadequately","7","","","","2"
"Min 1x per week","2009","(Married) couple without C. ","general elemantary","77","0.162047107987595","0.130221631034603","0.193872584940587","2"
"Min 1x per week","2009","(Married) couple without C. ","middle vocational","267","0.0861575622021015","0.0768549083086542","0.0954602160955487","2"
"Min 1x per week","2009","(Married) couple without C. ","vocational + Abi","15","","","","2"
"Min 1x per week","2009","(Married) couple without C. ","higher vocational","45","0.0974859642643698","0.0718432165393169","0.123128711989423","2"
"Min 1x per week","2009","(Married) couple without C. ","higher education","121","0.05822787704773","0.0472121891136076","0.0692435649818524","2"
"Min 1x per week","2009","Single parent ","in school","1","","","","2"
"Min 1x per week","2009","Single parent ","inadequately","1","","","","2"
"Min 1x per week","2009","Single parent ","general elemantary","14","","","","2"
"Min 1x per week","2009","Single parent ","middle vocational","25","","","","2"
"Min 1x per week","2009","Single parent ","vocational + Abi","3","","","","2"
"Min 1x per week","2009","Single parent ","higher vocational","2","","","","2"
"Min 1x per week","2009","Single parent ","higher education","6","","","","2"
"Min 1x per week","2009","Couple + C. LE 16 ","in school","","","","","2"
"Min 1x per week","2009","Couple + C. LE 16 ","inadequately","1","","","","2"
"Min 1x per week","2009","Couple + C. LE 16 ","general elemantary","11","","","","2"
"Min 1x per week","2009","Couple + C. LE 16 ","middle vocational","86","0.0628477531553851","0.0499066776868142","0.0757888286239559","2"
"Min 1x per week","2009","Couple + C. LE 16 ","vocational + Abi","12","","","","2"
"Min 1x per week","2009","Couple + C. LE 16 ","higher vocational","14","","","","2"
"Min 1x per week","2009","Couple + C. LE 16 ","higher education","59","0.0619732196304014","0.0441502495982407","0.0797961896625622","2"
"Min 1x per week","2009","Couple + C. GT 16 ","in school","12","","","","2"
"Min 1x per week","2009","Couple + C. GT 16 ","inadequately","5","","","","2"
"Min 1x per week","2009","Couple + C. GT 16 ","general elemantary","20","","","","2"
"Min 1x per week","2009","Couple + C. GT 16 ","middle vocational","117","0.0557432861766813","0.0444450193540493","0.0670415529993133","2"
"Min 1x per week","2009","Couple + C. GT 16 ","vocational + Abi","12","","","","2"
"Min 1x per week","2009","Couple + C. GT 16 ","higher vocational","11","","","","2"
"Min 1x per week","2009","Couple + C. GT 16 ","higher education","56","0.113559313552769","0.0877607072637029","0.139357919841835","2"
"Min 1x per week","2009","Couple + C. LE and GT 16","in school","13","","","","2"
"Min 1x per week","2009","Couple + C. LE and GT 16","inadequately","","","","","2"
"Min 1x per week","2009","Couple + C. LE and GT 16","general elemantary","14","","","","2"
"Min 1x per week","2009","Couple + C. LE and GT 16","middle vocational","49","0.0561799093009909","0.0357914139384172","0.0765684046635645","2"
"Min 1x per week","2009","Couple + C. LE and GT 16","vocational + Abi","13","","","","2"
"Min 1x per week","2009","Couple + C. LE and GT 16","higher vocational","9","","","","2"
"Min 1x per week","2009","Couple + C. LE and GT 16","higher education","39","0.226210613969522","0.169353567356353","0.283067660582691","2"
"Never","2009","1-pers.-HH","in school","","","","","5"
"Never","2009","1-pers.-HH","inadequately","17","","","","5"
"Never","2009","1-pers.-HH","general elemantary","204","0.514451080906129","0.464975193175402","0.563926968636855","5"
"Never","2009","1-pers.-HH","middle vocational","942","0.648662621314668","0.624439210523565","0.672886032105772","5"
"Never","2009","1-pers.-HH","vocational + Abi","90","0.573571604959593","0.495714343933707","0.651428865985479","5"
"Never","2009","1-pers.-HH","higher vocational","111","0.604435654287001","0.534539581759534","0.674331726814467","5"
"Never","2009","1-pers.-HH","higher education","360","0.569809217353454","0.530487296000017","0.609131138706892","5"
"Never","2009","(Married) couple without C. ","inadequately","26","","","","5"
"Never","2009","(Married) couple without C. ","general elemantary","222","0.452744812047933","0.409754939118934","0.495734684976932","5"
"Never","2009","(Married) couple without C. ","middle vocational","1934","0.541526146579347","0.52500685180896","0.558045441349734","5"
"Never","2009","(Married) couple without C. ","vocational + Abi","180","0.603230382142161","0.547212705935891","0.65924805834843","5"
"Never","2009","(Married) couple without C. ","higher vocational","257","0.46773554220517","0.424600477771079","0.510870606639261","5"
"Never","2009","(Married) couple without C. ","higher education","991","0.548908407272534","0.525500879981853","0.572315934563215","5"
"Never","2009","Single parent ","in school","30","0.728749196436009","0.59884702963034","0.858651363241678","5"
"Never","2009","Single parent ","inadequately","13","","","","5"
"Never","2009","Single parent ","general elemantary","111","0.642504712720144","0.570671820127766","0.714337605312523","5"
"Never","2009","Single parent ","middle vocational","282","0.621257566427384","0.577817731868956","0.664697400985813","5"
"Never","2009","Single parent ","vocational + Abi","24","","","","5"
"Never","2009","Single parent ","higher vocational","18","","","","5"
"Never","2009","Couple + C. LE 16 ","in school","","","","","5"
"Never","2009","Couple + C. LE 16 ","inadequately","18","","","","5"
"Never","2009","Couple + C. LE 16 ","general elemantary","105","0.621126580238612","0.550454816520256","0.691798343956967","5"
"Never","2009","Couple + C. LE 16 ","middle vocational","699","0.504111769535978","0.47745081247573","0.530772726596226","5"
"Never","2009","Couple + C. LE 16 ","vocational + Abi","136","0.469964108701603","0.411917893663537","0.528010323739669","5"
"Never","2009","Couple + C. LE 16 ","higher vocational","125","0.416793587263849","0.359852794854851","0.473734379672848","5"
"Never","2009","Couple + C. LE 16 ","higher education","324","0.538477959677242","0.501626845978499","0.575329073375984","5"
"Never","2009","Couple + C. GT 16 ","in school","66","0.474027425285401","0.390718442416281","0.55733640815452","5"
"Never","2009","Couple + C. GT 16 ","inadequately","15","","","","5"
"Never","2009","Couple + C. GT 16 ","middle vocational","840","0.548632593205555","0.524126369003317","0.573138817407792","5"
"Never","2009","Couple + C. GT 16 ","vocational + Abi","59","0.362457988758556","0.28311258454963","0.441803392967481","5"
"Never","2009","Couple + C. GT 16 ","higher education","303","0.502580167699234","0.461924205243026","0.543236130155443","5"
"Never","2009","Couple + C. LE and GT 16","in school","38","0.360788092406629","0.274505509703868","0.44707067510939","5"
