"pli0098_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2009","Saxony","West Germany","","","","","4"
"Rarely","2009","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2009","Saxony-Anhalt","East Germany","123","0.139815255136601","0.115320343545878","0.164310166727325","4"
"Rarely","2009","Bavaria","East Germany","","","","","4"
"Rarely","2009","Mecklenburg-Western Pomerania","East Germany","87","0.191969683448924","0.156325241337809","0.227614125560038","4"
"Rarely","2009","Thuringia","East Germany","162","0.194182313731852","0.167173362636042","0.221191264827662","4"
"Rarely","2009","Berlin","West Germany","81","0.23096759154788","0.18743197647529","0.27450320662047","4"
"Rarely","2009","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2009","Thuringia","West Germany","","","","","4"
"Daily","2010","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","2010","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2010","Hesse","West Germany","","","","","1"
"Daily","2010","Hesse","East Germany","","","","","1"
"Daily","2010","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","2010","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2010","Baden-Württemberg","West Germany","","","","","1"
"Daily","2010","Baden-Württemberg","East Germany","","","","","1"
"Daily","2010","Bavaria","West Germany","","","","","1"
"Daily","2010","Bavaria","East Germany","","","","","1"
"Daily","2010","Berlin","West Germany","","","","","1"
"Daily","2010","Berlin","East Germany","","","","","1"
"Daily","2010","Brandenburg","West Germany","","","","","1"
"Daily","2010","Brandenburg","East Germany","","","","","1"
"Daily","2010","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2010","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2010","Saxony","West Germany","","","","","1"
"Daily","2010","Saxony","East Germany","","","","","1"
"Daily","2010","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2010","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2010","Schleswig-Holstein","West Germany","","","","","1"
"Daily","2010","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2010","Hamburg","West Germany","","","","","1"
"Daily","2010","Hamburg","East Germany","","","","","1"
"Daily","2010","Lower Saxony","West Germany","","","","","1"
"Daily","2010","Lower Saxony","East Germany","","","","","1"
"Daily","2010","Bremen","West Germany","","","","","1"
"Daily","2010","Bremen","East Germany","","","","","1"
"Daily","2010","Thuringia","East Germany","","","","","1"
"Daily","2010","Thuringia","West Germany","","","","","1"
"Min 1x per month","2010","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","2010","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2010","Hamburg","West Germany","","","","","3"
"Min 1x per month","2010","Hamburg","East Germany","","","","","3"
"Min 1x per month","2010","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","2010","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2010","Bremen","West Germany","","","","","3"
"Min 1x per month","2010","Bremen","East Germany","","","","","3"
"Min 1x per month","2010","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","2010","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2010","Hesse","West Germany","","","","","3"
"Min 1x per month","2010","Hesse","East Germany","","","","","3"
"Min 1x per month","2010","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","2010","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2010","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","2010","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2010","Bavaria","West Germany","","","","","3"
"Min 1x per month","2010","Bavaria","East Germany","","","","","3"
"Min 1x per month","2010","Berlin","West Germany","","","","","3"
"Min 1x per month","2010","Berlin","East Germany","","","","","3"
"Min 1x per month","2010","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2010","Brandenburg","East Germany","","","","","3"
"Min 1x per month","2010","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2010","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","2010","Saxony","West Germany","","","","","3"
"Min 1x per month","2010","Saxony","East Germany","","","","","3"
"Min 1x per month","2010","Thuringia","East Germany","","","","","3"
"Min 1x per month","2010","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","2010","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2010","Thuringia","West Germany","","","","","3"
"Min 1x per week","2010","Hamburg","West Germany","","","","","2"
"Min 1x per week","2010","Hamburg","East Germany","","","","","2"
"Min 1x per week","2010","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","2010","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2010","Bremen","East Germany","","","","","2"
"Min 1x per week","2010","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2010","Hesse","West Germany","","","","","2"
"Min 1x per week","2010","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","2010","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2010","Hesse","East Germany","","","","","2"
"Min 1x per week","2010","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","2010","Bremen","West Germany","","","","","2"
"Min 1x per week","2010","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","2010","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2010","Bavaria","West Germany","","","","","2"
"Min 1x per week","2010","Bavaria","East Germany","","","","","2"
"Min 1x per week","2010","Berlin","West Germany","","","","","2"
"Min 1x per week","2010","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","2010","Saxony","West Germany","","","","","2"
"Min 1x per week","2010","Saxony","East Germany","","","","","2"
"Min 1x per week","2010","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2010","Thuringia","East Germany","","","","","2"
"Min 1x per week","2010","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2010","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","2010","Berlin","East Germany","","","","","2"
"Min 1x per week","2010","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2010","Brandenburg","East Germany","","","","","2"
"Min 1x per week","2010","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2010","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","2010","Thuringia","West Germany","","","","","2"
"Never","2010","Schleswig-Holstein","West Germany","","","","","5"
"Never","2010","Schleswig-Holstein","East Germany","","","","","5"
"Never","2010","Hamburg","West Germany","","","","","5"
"Never","2010","Hamburg","East Germany","","","","","5"
"Never","2010","Lower Saxony","West Germany","","","","","5"
"Never","2010","Lower Saxony","East Germany","","","","","5"
"Never","2010","Bremen","West Germany","","","","","5"
"Never","2010","Bremen","East Germany","","","","","5"
"Never","2010","North Rhine-Westphalia","West Germany","","","","","5"
"Never","2010","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2010","Hesse","West Germany","","","","","5"
"Never","2010","Hesse","East Germany","","","","","5"
"Never","2010","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","2010","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2010","Baden-Württemberg","West Germany","","","","","5"
"Never","2010","Baden-Württemberg","East Germany","","","","","5"
"Never","2010","Bavaria","West Germany","","","","","5"
"Never","2010","Bavaria","East Germany","","","","","5"
"Never","2010","Berlin","West Germany","","","","","5"
"Never","2010","Berlin","East Germany","","","","","5"
"Never","2010","Brandenburg","West Germany","","","","","5"
"Never","2010","Brandenburg","East Germany","","","","","5"
"Never","2010","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2010","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","2010","Saxony","West Germany","","","","","5"
"Never","2010","Saxony","East Germany","","","","","5"
"Never","2010","Saxony-Anhalt","West Germany","","","","","5"
"Never","2010","Saxony-Anhalt","East Germany","","","","","5"
"Never","2010","Thuringia","West Germany","","","","","5"
"Never","2010","Thuringia","East Germany","","","","","5"
"Rarely","2010","Schleswig-Holstein","West Germany","","","","","4"
"Rarely","2010","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2010","Hamburg","West Germany","","","","","4"
"Rarely","2010","Hamburg","East Germany","","","","","4"
"Rarely","2010","Lower Saxony","West Germany","","","","","4"
"Rarely","2010","Lower Saxony","East Germany","","","","","4"
"Rarely","2010","Bremen","West Germany","","","","","4"
"Rarely","2010","Bremen","East Germany","","","","","4"
"Rarely","2010","North Rhine-Westphalia","West Germany","","","","","4"
"Rarely","2010","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2010","Hesse","West Germany","","","","","4"
"Rarely","2010","Hesse","East Germany","","","","","4"
"Rarely","2010","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Rarely","2010","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2010","Baden-Württemberg","West Germany","","","","","4"
"Rarely","2010","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2010","Bavaria","West Germany","","","","","4"
"Rarely","2010","Brandenburg","East Germany","","","","","4"
"Rarely","2010","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2010","Saxony","West Germany","","","","","4"
"Rarely","2010","Saxony","East Germany","","","","","4"
"Rarely","2010","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2010","Thuringia","West Germany","","","","","4"
"Rarely","2010","Brandenburg","West Germany","","","","","4"
"Rarely","2010","Saxony-Anhalt","East Germany","","","","","4"
"Rarely","2010","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely","2010","Bavaria","East Germany","","","","","4"
"Rarely","2010","Berlin","West Germany","","","","","4"
"Rarely","2010","Thuringia","East Germany","","","","","4"
"Rarely","2010","Berlin","East Germany","","","","","4"
"Daily","2011","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","2011","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2011","Hesse","West Germany","","","","","1"
"Daily","2011","Hesse","East Germany","","","","","1"
"Daily","2011","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","2011","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2011","Baden-Württemberg","West Germany","","","","","1"
"Daily","2011","Baden-Württemberg","East Germany","","","","","1"
"Daily","2011","Bavaria","West Germany","","","","","1"
"Daily","2011","Bavaria","East Germany","","","","","1"
"Daily","2011","Berlin","West Germany","","","","","1"
"Daily","2011","Berlin","East Germany","","","","","1"
"Daily","2011","Brandenburg","West Germany","","","","","1"
"Daily","2011","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2011","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2011","Saxony","West Germany","","","","","1"
"Daily","2011","Saxony","East Germany","","","","","1"
"Daily","2011","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2011","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2011","Brandenburg","East Germany","","","","","1"
"Daily","2011","Thuringia","West Germany","","","","","1"
"Daily","2011","Thuringia","East Germany","","","","","1"
"Daily","2011","Bremen","East Germany","","","","","1"
"Daily","2011","Hamburg","West Germany","","","","","1"
"Daily","2011","Hamburg","East Germany","","","","","1"
"Daily","2011","Lower Saxony","West Germany","","","","","1"
"Daily","2011","Lower Saxony","East Germany","","","","","1"
"Daily","2011","Bremen","West Germany","","","","","1"
"Daily","2011","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2011","Schleswig-Holstein","West Germany","","","","","1"
"Min 1x per month","2011","Schleswig-Holstein","West Germany","69","0.0617523826688283","0.0467051399361826","0.0767996254014739","3"
"Min 1x per month","2011","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2011","Hamburg","West Germany","33","0.0586709964599162","0.0365356361817076","0.0808063567381248","3"
"Min 1x per month","2011","Hamburg","East Germany","","","","","3"
"Min 1x per month","2011","Lower Saxony","West Germany","262","0.0898663362492804","0.0789652827034752","0.100767389795085","3"
"Min 1x per month","2011","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2011","Bremen","West Germany","8","","","","3"
"Min 1x per month","2011","Bremen","East Germany","","","","","3"
"Min 1x per month","2011","North Rhine-Westphalia","West Germany","536","0.0841678031327083","0.0769822148501332","0.0913533914152834","3"
"Min 1x per month","2011","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2011","Hesse","West Germany","210","0.108395088798871","0.0946566640325875","0.122133513565155","3"
"Min 1x per month","2011","Hesse","East Germany","","","","","3"
