"plj0587","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Sometimes","2017","Couple + C. LE 16 ","(2a) intermediate vocational","417","0.343305910902019","0.318548843206122","0.368062978597915"
"Sometimes","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","142","0.422132590774338","0.37336418907945","0.470900992469225"
"Sometimes","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","268","0.299890015445136","0.269633126183162","0.33014690470711"
"Sometimes","2017","Couple + C. LE 16 ","(3a) lower tertiary education","166","0.369767012406342","0.327705248593055","0.41182877621963"
"Sometimes","2017","Couple + C. LE 16 ","(3b) higher tertiary education","497","0.284642327201916","0.262119792499327","0.307164861904504"
"Sometimes","2017","Couple + C. GT 16 ","(0) in school","39","0.304995721110436","0.227900329305424","0.382091112915448"
"Sometimes","2017","Couple + C. GT 16 ","(1a) inadequately completed","29","","",""
"Sometimes","2017","Couple + C. GT 16 ","(1b) general elementary school","83","0.270260323233274","0.214877544705884","0.325643101760663"
"Sometimes","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","176","0.308072754314653","0.270070144448087","0.346075364181219"
"Sometimes","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","40","0.315420180227555","0.241789441154074","0.389050919301036"
"Sometimes","2017","Couple + C. GT 16 ","(2a) intermediate vocational","215","0.325209844107917","0.290506983022541","0.359912705193293"
"Sometimes","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","118","0.280026136215642","0.232782751665745","0.327269520765539"
"Sometimes","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","84","0.238230179893761","0.190731764417405","0.285728595370117"
"Sometimes","2017","Couple + C. GT 16 ","(3a) lower tertiary education","42","0.215179990391134","0.156900280279282","0.273459700502985"
"Sometimes","2017","Couple + C. GT 16 ","(3b) higher tertiary education","108","0.248554315393519","0.205880700723319","0.29122793006372"
"Sometimes","2017","Couple + C. LE and GT 16","(0) in school","52","0.272976079426566","0.205207139363355","0.340745019489776"
"Sometimes","2017","Couple + C. LE and GT 16","(1a) inadequately completed","54","0.306383054809194","0.24532847427296","0.367437635345429"
"Sometimes","2017","Couple + C. LE and GT 16","(1b) general elementary school","75","0.342359282262368","0.284347403551339","0.400371160973396"
"Sometimes","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","101","0.31961855462021","0.26676128577604","0.37247582346438"
"Sometimes","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","48","0.23746309540677","0.168439089747744","0.306487101065797"
"Sometimes","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","120","0.282374605961518","0.241237769204285","0.323511442718751"
"Sometimes","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","79","0.382174936621645","0.32120481797344","0.443145055269849"
"Sometimes","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","55","0.169106891519794","0.117794247642133","0.220419535397456"
"Sometimes","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","33","0.286030084466288","0.203793529294834","0.368266639637742"
"Sometimes","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","86","0.319300480862631","0.264199509842392","0.374401451882871"
"Rarely ","2017","1-pers.-HH","(0) in school","","","",""
"Rarely ","2017","1-pers.-HH","(1a) inadequately completed","36","0.318819404126244","0.264904275009704","0.372734533242784"
"Rarely ","2017","1-pers.-HH","(1b) general elementary school","131","0.33270559752534","0.290641326534865","0.374769868515815"
"Rarely ","2017","1-pers.-HH","(1c) basic vocational qualification","295","0.322050327377473","0.291970951267826","0.35212970348712"
"Rarely ","2017","1-pers.-HH","(2b) intermediate general qualification","27","","",""
"Rarely ","2017","1-pers.-HH","(2a) intermediate vocational","292","0.384327856780227","0.351373636074308","0.417282077486146"
"Rarely ","2017","1-pers.-HH","(2c_gen) general maturity certificate","79","0.353232076402947","0.295792453995642","0.410671698810252"
"Rarely ","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","116","0.365114043903272","0.317083603592105","0.413144484214438"
"Rarely ","2017","1-pers.-HH","(3a) lower tertiary education","115","0.344246573052962","0.292512022182213","0.395981123923711"
"Rarely ","2017","1-pers.-HH","(3b) higher tertiary education","288","0.44366409448448","0.408731304893588","0.478596884075371"
"Rarely ","2017","(Married) couple without C. ","(0) in school","2","","",""
"Rarely ","2017","(Married) couple without C. ","(1a) inadequately completed","47","0.372395045210069","0.29477031824903","0.450019772171108"
"Rarely ","2017","(Married) couple without C. ","(1b) general elementary school","158","0.373461564197388","0.331230732165525","0.415692396229251"
"Rarely ","2017","(Married) couple without C. ","(1c) basic vocational qualification","863","0.403976692006597","0.383292906650314","0.42466047736288"
"Rarely ","2017","(Married) couple without C. ","(2b) intermediate general qualification","59","0.392823783727424","0.314668431539061","0.470979135915787"
"Rarely ","2017","(Married) couple without C. ","(2a) intermediate vocational","924","0.471371758224916","0.449815596120246","0.492927920329586"
"Rarely ","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","78","0.35608058667846","0.294988916659118","0.417172256697803"
"Rarely ","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","283","0.426212948130392","0.388570312986314","0.46385558327447"
"Rarely ","2017","(Married) couple without C. ","(3a) lower tertiary education","375","0.440317136526142","0.405743958771355","0.474890314280929"
"Rarely ","2017","(Married) couple without C. ","(3b) higher tertiary education","693","0.470237835346252","0.445309861269475","0.495165809423029"
"Rarely ","2017","Single parent ","(0) in school","41","0.475137668303297","0.375242402161649","0.575032934444944"
"Rarely ","2017","Single parent ","(1a) inadequately completed","23","","",""
"Rarely ","2017","Single parent ","(1b) general elementary school","64","0.312051948191466","0.251778444993534","0.372325451389399"
"Rarely ","2017","Single parent ","(1c) basic vocational qualification","107","0.327656835393541","0.27647074691626","0.378842923870823"
"Rarely ","2017","Single parent ","(2b) intermediate general qualification","52","0.350631989348926","0.269537100358624","0.431726878339229"
"Rarely ","2017","Single parent ","(2a) intermediate vocational","188","0.337174486319447","0.296463636145255","0.377885336493638"
"Rarely ","2017","Single parent ","(2c_gen) general maturity certificate","84","0.401462259264755","0.338111429857975","0.464813088671535"
"Rarely ","2017","Single parent ","(2c_voc) vocational maturity certificate","78","0.353579124783752","0.291386890816464","0.41577135875104"
"Rarely ","2017","Single parent ","(3a) lower tertiary education","39","0.456623918122913","0.359957062476091","0.553290773769736"
"Rarely ","2017","Single parent ","(3b) higher tertiary education","100","0.445496288360376","0.384373169484458","0.506619407236294"
"Rarely ","2017","Couple + C. LE 16 ","(0) in school","2","","",""
"Rarely ","2017","Couple + C. LE 16 ","(1a) inadequately completed","85","0.169262756661359","0.138902053314848","0.199623460007871"
"Rarely ","2017","Couple + C. LE 16 ","(1b) general elementary school","153","0.333001754330171","0.295069701138194","0.370933807522148"
"Rarely ","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","294","0.379430078962109","0.346278103499274","0.412582054424945"
"Rarely ","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","45","0.43793675659394","0.346053290187076","0.529820223000804"
"Rarely ","2017","Couple + C. LE 16 ","(2a) intermediate vocational","593","0.379997742427624","0.354689373669343","0.405306111185905"
"Rarely ","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","104","0.260845663093137","0.217488650057503","0.304202676128772"
"Rarely ","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","343","0.363452134993837","0.331690760984677","0.395213509002998"
"Rarely ","2017","Couple + C. LE 16 ","(3a) lower tertiary education","220","0.458021615902465","0.414609914935828","0.501433316869102"
"Rarely ","2017","Couple + C. LE 16 ","(3b) higher tertiary education","568","0.426937402101918","0.402249224222444","0.451625579981391"
"Rarely ","2017","Couple + C. GT 16 ","(0) in school","58","0.424767472127624","0.34199514765689","0.507539796598358"
"Rarely ","2017","Couple + C. GT 16 ","(1a) inadequately completed","15","","",""
"Rarely ","2017","Couple + C. GT 16 ","(1b) general elementary school","80","0.359549107524806","0.299704966248525","0.419393248801088"
"Rarely ","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","230","0.447573319487551","0.4066448052749","0.488501833700201"
"Rarely ","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","67","0.45853600867188","0.379582053827889","0.537489963515871"
"Rarely ","2017","Couple + C. GT 16 ","(2a) intermediate vocational","289","0.392119401532396","0.355951994169385","0.428286808895408"
"Rarely ","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","137","0.392928073257258","0.341540281216191","0.444315865298325"
"Rarely ","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","131","0.457186023828069","0.401641552863051","0.512730494793087"
"Rarely ","2017","Couple + C. GT 16 ","(3a) lower tertiary education","100","0.524020876136502","0.453193744430545","0.594848007842459"
"Rarely ","2017","Couple + C. GT 16 ","(3b) higher tertiary education","187","0.509979170296675","0.460618224813745","0.559340115779604"
"Rarely ","2017","Couple + C. LE and GT 16","(0) in school","65","0.457327825485682","0.381543980321304","0.53311167065006"
"Rarely ","2017","Couple + C. LE and GT 16","(1a) inadequately completed","53","0.339353899966746","0.276643886549545","0.402063913383948"
"Rarely ","2017","Couple + C. LE and GT 16","(1b) general elementary school","63","0.284906295186515","0.229722186872072","0.340090403500958"
"Rarely ","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","99","0.383413123618352","0.328301510594565","0.438524736642139"
"Rarely ","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","51","0.406994572388909","0.327306135867181","0.486683008910637"
"Rarely ","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","186","0.391743581277772","0.347135507526024","0.436351655029519"
"Rarely ","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","82","0.309471459490132","0.251467946689992","0.367474972290271"
"Rarely ","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","77","0.399977552906299","0.332916136966341","0.467038968846257"
"Rarely ","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","50","0.469259492023901","0.378442576544743","0.56007640750306"
"Rarely ","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","109","0.35888835769549","0.302195511479077","0.415581203911903"
"Never","2017","1-pers.-HH","(0) in school","1","","",""
"Never","2017","1-pers.-HH","(1a) inadequately completed","38","0.119717871721892","0.0821602936376659","0.157275449806118"
"Never","2017","1-pers.-HH","(1b) general elementary school","85","0.191324463351644","0.156209115366966","0.226439811336323"
"Never","2017","1-pers.-HH","(1c) basic vocational qualification","175","0.210562017350206","0.184316372402986","0.236807662297426"
"Never","2017","1-pers.-HH","(2b) intermediate general qualification","14","","",""
"Never","2017","1-pers.-HH","(2a) intermediate vocational","130","0.146151295024592","0.122219396206217","0.170083193842966"
"Never","2017","1-pers.-HH","(2c_gen) general maturity certificate","42","0.181512784114783","0.135192967420742","0.227832600808825"
"Never","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","63","0.144338715652491","0.109279935741374","0.179397495563608"
"Never","2017","1-pers.-HH","(3a) lower tertiary education","55","0.195972696035069","0.152750306982056","0.239195085088083"
"Never","2017","1-pers.-HH","(3b) higher tertiary education","101","0.138891401597589","0.114574724668915","0.163208078526263"
"Never","2017","(Married) couple without C. ","(0) in school","","","",""
"Never","2017","(Married) couple without C. ","(1a) inadequately completed","26","","",""
