"plb0218","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No, never","2015","direct migration background","(3a) lower tertiary education","48","0.506921558402107","0.398711021254758","0.615132095549455"
"No, never","2015","direct migration background","(3b) higher tertiary education","263","0.367426918094286","0.32944791112128","0.405405925067292"
"No, never","2015","indirect migration background","(0) in school","3","","",""
"No, never","2015","indirect migration background","(1a) inadequately completed","7","","",""
"No, never","2015","indirect migration background","(1b) general elementary school","36","0.299199317111162","0.21076780812648","0.387630826095843"
"No, never","2015","indirect migration background","(1c) basic vocational qualification","64","0.35911541813583","0.286354730806002","0.431876105465658"
"No, never","2015","indirect migration background","(2b) intermediate general qualification","37","0.372655117215246","0.270465778225629","0.474844456204863"
"No, never","2015","indirect migration background","(2a) intermediate vocational","92","0.454462230492588","0.384754432332093","0.524170028653084"
"No, never","2015","indirect migration background","(2c_gen) general maturity certificate","39","0.422886729547172","0.323018644348532","0.522754814745812"
"No, never","2015","indirect migration background","(2c_voc) vocational maturity certificate","45","0.331372812507157","0.244198298983241","0.418547326031074"
"No, never","2015","indirect migration background","(3a) lower tertiary education","31","0.411521760969784","0.290957188435697","0.532086333503871"
"No, never","2015","indirect migration background","(3b) higher tertiary education","57","0.447735178885723","0.368942353328071","0.526528004443374"
"Yes, every week","2015","no migration background","(0) in school","9","","",""
"Yes, every week","2015","no migration background","(1a) inadequately completed","13","","",""
"Yes, every week","2015","no migration background","(1b) general elementary school","61","0.182416331170743","0.140875324994311","0.223957337347176"
"Yes, every week","2015","no migration background","(1c) basic vocational qualification","288","0.13973715156718","0.124043681550595","0.155430621583765"
"Yes, every week","2015","no migration background","(2b) intermediate general qualification","44","0.156955803886505","0.115793343582855","0.198118264190155"
"Yes, every week","2015","no migration background","(2a) intermediate vocational","420","0.11475428475097","0.104471933386799","0.125036636115141"
"Yes, every week","2015","no migration background","(2c_gen) general maturity certificate","61","0.131924412547167","0.0990877231178842","0.16476110197645"
"Yes, every week","2015","no migration background","(2c_voc) vocational maturity certificate","97","0.0934897944110917","0.077370686349185","0.109608902472998"
"Yes, every week","2015","no migration background","(3a) lower tertiary education","107","0.0995374930084446","0.0823016496126847","0.116773336404204"
"Yes, every week","2015","no migration background","(3b) higher tertiary education","329","0.179276333920846","0.162557057614989","0.195995610226703"
"Yes, every week","2015","direct migration background","(0) in school","4","","",""
"Yes, every week","2015","direct migration background","(1a) inadequately completed","14","","",""
"Yes, every week","2015","direct migration background","(1b) general elementary school","60","0.172333508593531","0.134754546614042","0.209912470573021"
"Yes, every week","2015","direct migration background","(1c) basic vocational qualification","90","0.153385179621458","0.123645028431232","0.183125330811683"
"Yes, every week","2015","direct migration background","(2b) intermediate general qualification","11","","",""
"Yes, every week","2015","direct migration background","(2a) intermediate vocational","24","","",""
"Yes, every week","2015","direct migration background","(2c_gen) general maturity certificate","53","0.261613417896215","0.201739893428204","0.321486942364227"
"Yes, every week","2015","direct migration background","(2c_voc) vocational maturity certificate","69","0.152101166029001","0.119103692934602","0.185098639123401"
"Yes, every week","2015","direct migration background","(3a) lower tertiary education","5","","",""
"Yes, every week","2015","direct migration background","(3b) higher tertiary education","88","0.163179688858697","0.134069037483826","0.192290340233568"
"Yes, every week","2015","indirect migration background","(0) in school","","","",""
"Yes, every week","2015","indirect migration background","(1a) inadequately completed","3","","",""
"Yes, every week","2015","indirect migration background","(1b) general elementary school","23","","",""
"Yes, every week","2015","indirect migration background","(1c) basic vocational qualification","35","0.248551899714096","0.183005643041445","0.314098156386747"
"Yes, every week","2015","indirect migration background","(2b) intermediate general qualification","20","","",""
"Yes, every week","2015","indirect migration background","(2a) intermediate vocational","17","","",""
"Yes, every week","2015","indirect migration background","(2c_gen) general maturity certificate","20","","",""
"Yes, every week","2015","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Yes, every week","2015","indirect migration background","(3a) lower tertiary education","4","","",""
"Yes, every week","2015","indirect migration background","(3b) higher tertiary education","22","","",""
"Yes, every 2 weeks","2015","no migration background","(0) in school","11","","",""
"Yes, every 2 weeks","2015","no migration background","(1a) inadequately completed","9","","",""
"Yes, every 2 weeks","2015","no migration background","(1b) general elementary school","61","0.175171356571991","0.134283677155037","0.216059035988945"
"Yes, every 2 weeks","2015","no migration background","(1c) basic vocational qualification","319","0.166371505583416","0.149514780504575","0.183228230662257"
"Yes, every 2 weeks","2015","no migration background","(2b) intermediate general qualification","51","0.166336157703323","0.124197928690124","0.208474386716523"
"Yes, every 2 weeks","2015","no migration background","(2a) intermediate vocational","631","0.174090900945226","0.161857978279319","0.186323823611132"
"Yes, every 2 weeks","2015","no migration background","(2c_gen) general maturity certificate","71","0.155349916359888","0.120201000341168","0.190498832378609"
"Yes, every 2 weeks","2015","no migration background","(2c_voc) vocational maturity certificate","167","0.144882651512047","0.125393469706522","0.164371833317572"
"Yes, every 2 weeks","2015","no migration background","(3a) lower tertiary education","114","0.121722496894306","0.10289868048206","0.140546313306552"
"Yes, every 2 weeks","2015","no migration background","(3b) higher tertiary education","227","0.117441005256034","0.10340836899179","0.131473641520279"
"Yes, every 2 weeks","2015","direct migration background","(0) in school","3","","",""
