"plb0218","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2014","Other degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2014","Other degree","higher vocational","","","",""
"Yes, every 2 weeks","2014","Other degree","higher education","","","",""
"Yes, every 2 weeks","2014","no degree/no degree yet","in school","","","",""
"Yes, every 2 weeks","2014","no degree/no degree yet","inadequately","","","",""
"Yes, every 2 weeks","2014","no degree/no degree yet","general elemantary","","","",""
"Yes, every 2 weeks","2014","no degree/no degree yet","middle vocational","","","",""
"Yes, every 2 weeks","2014","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 2 weeks","2014","no degree/no degree yet","higher vocational","","","",""
"Yes, every 2 weeks","2014","no degree/no degree yet","higher education","","","",""
"Yes, every 3-4 weeks","2014","lower secondary degree","in school","","","",""
"Yes, every 3-4 weeks","2014","lower secondary degree","inadequately","","","",""
"Yes, every 3-4 weeks","2014","lower secondary degree","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","lower secondary degree","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","lower secondary degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","lower secondary degree","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","lower secondary degree","higher education","","","",""
"Yes, every 3-4 weeks","2014","secondary school degree","in school","","","",""
"Yes, every 3-4 weeks","2014","secondary school degree","inadequately","","","",""
"Yes, every 3-4 weeks","2014","secondary school degree","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","secondary school degree","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","secondary school degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","secondary school degree","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","secondary school degree","higher education","","","",""
"Yes, every 3-4 weeks","2014","college entrance qualification","in school","","","",""
"Yes, every 3-4 weeks","2014","college entrance qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2014","college entrance qualification","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","college entrance qualification","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","college entrance qualification","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","college entrance qualification","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","college entrance qualification","higher education","","","",""
"Yes, every 3-4 weeks","2014","Other degree","in school","","","",""
"Yes, every 3-4 weeks","2014","Other degree","inadequately","","","",""
"Yes, every 3-4 weeks","2014","Other degree","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","Other degree","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","Other degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","Other degree","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","Other degree","higher education","","","",""
"Yes, every 3-4 weeks","2014","no degree/no degree yet","in school","","","",""
"Yes, every 3-4 weeks","2014","no degree/no degree yet","inadequately","","","",""
"Yes, every 3-4 weeks","2014","no degree/no degree yet","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","no degree/no degree yet","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","no degree/no degree yet","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","no degree/no degree yet","higher education","","","",""
"Rarely","2014","lower secondary degree","in school","","","",""
"Rarely","2014","lower secondary degree","inadequately","","","",""
"Rarely","2014","lower secondary degree","general elemantary","","","",""
"Rarely","2014","lower secondary degree","middle vocational","","","",""
"Rarely","2014","lower secondary degree","vocational + Abi","","","",""
"Rarely","2014","lower secondary degree","higher vocational","","","",""
"Rarely","2014","lower secondary degree","higher education","","","",""
"Rarely","2014","secondary school degree","in school","","","",""
"Rarely","2014","secondary school degree","inadequately","","","",""
"Rarely","2014","secondary school degree","general elemantary","","","",""
"Rarely","2014","secondary school degree","middle vocational","","","",""
"Rarely","2014","secondary school degree","vocational + Abi","","","",""
"Rarely","2014","secondary school degree","higher vocational","","","",""
"Rarely","2014","secondary school degree","higher education","","","",""
"Rarely","2014","college entrance qualification","in school","","","",""
"Rarely","2014","college entrance qualification","inadequately","","","",""
"Rarely","2014","college entrance qualification","general elemantary","","","",""
"Rarely","2014","college entrance qualification","middle vocational","","","",""
"Rarely","2014","college entrance qualification","vocational + Abi","","","",""
"Rarely","2014","college entrance qualification","higher vocational","","","",""
"Rarely","2014","college entrance qualification","higher education","","","",""
"Rarely","2014","Other degree","in school","","","",""
"Rarely","2014","Other degree","inadequately","","","",""
"Rarely","2014","Other degree","general elemantary","","","",""
"Rarely","2014","Other degree","middle vocational","","","",""
"Rarely","2014","Other degree","vocational + Abi","","","",""
"Rarely","2014","Other degree","higher vocational","","","",""
"Rarely","2014","Other degree","higher education","","","",""
"Rarely","2014","no degree/no degree yet","in school","","","",""
"Rarely","2014","no degree/no degree yet","inadequately","","","",""
"Rarely","2014","no degree/no degree yet","general elemantary","","","",""
"Rarely","2014","no degree/no degree yet","middle vocational","","","",""
"Rarely","2014","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2014","no degree/no degree yet","higher vocational","","","",""
"Rarely","2014","no degree/no degree yet","higher education","","","",""
"No, never","2015","lower secondary degree","in school","","","",""
"No, never","2015","lower secondary degree","inadequately","","","",""
"No, never","2015","lower secondary degree","general elemantary","214","0.427084808759185","0.385130198259278","0.469039419259093"
"No, never","2015","lower secondary degree","middle vocational","707","0.370447001843639","0.349387330142944","0.391506673544335"
"No, never","2015","lower secondary degree","vocational + Abi","","","",""
"No, never","2015","lower secondary degree","higher vocational","49","0.290056180507307","0.221436845742426","0.358675515272188"
"No, never","2015","lower secondary degree","higher education","11","","",""
"No, never","2015","secondary school degree","in school","","","",""
"No, never","2015","secondary school degree","inadequately","","","",""
"No, never","2015","secondary school degree","general elemantary","201","0.4077666475738","0.361533282190437","0.454000012957162"
"No, never","2015","secondary school degree","middle vocational","1472","0.398831484312662","0.382831839455319","0.414831129170004"
"No, never","2015","secondary school degree","vocational + Abi","5","","",""
"No, never","2015","secondary school degree","higher vocational","166","0.295880810914598","0.255384107611854","0.336377514217341"
"No, never","2015","secondary school degree","higher education","162","0.415005605963906","0.364318486359757","0.465692725568055"
"No, never","2015","college entrance qualification","in school","","","",""
"No, never","2015","college entrance qualification","inadequately","","","",""
"No, never","2015","college entrance qualification","general elemantary","","","",""
"No, never","2015","college entrance qualification","middle vocational","220","0.42495481229891","0.38356626585928","0.46634335873854"
"No, never","2015","college entrance qualification","vocational + Abi","512","0.413782613346202","0.384964394891565","0.442600831800839"
"No, never","2015","college entrance qualification","higher vocational","124","0.341294260738844","0.289745690176541","0.392842831301148"
"No, never","2015","college entrance qualification","higher education","1142","0.352597014589302","0.335761957221711","0.369432071956893"
"No, never","2015","Other degree","in school","","","",""
"No, never","2015","Other degree","inadequately","12","","",""
"No, never","2015","Other degree","general elemantary","112","0.371361756667574","0.313622533210586","0.429100980124562"
"No, never","2015","Other degree","middle vocational","234","0.425713187093427","0.385014580995348","0.466411793191505"
"No, never","2015","Other degree","vocational + Abi","133","0.298967856726877","0.251074448083453","0.3468612653703"
"No, never","2015","Other degree","higher vocational","10","","",""
"No, never","2015","Other degree","higher education","235","0.356998374487708","0.316588233482836","0.397408515492581"
"No, never","2015","no degree/no degree yet","in school","14","","",""
"No, never","2015","no degree/no degree yet","inadequately","54","0.450075196829423","0.362510017283151","0.537640376375695"
"No, never","2015","no degree/no degree yet","general elemantary","","","",""
"No, never","2015","no degree/no degree yet","middle vocational","16","","",""
"No, never","2015","no degree/no degree yet","vocational + Abi","","","",""
