"plb0219","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"No, never","2015","1-pers.-HH","higher vocational","47","0.500934221507539","0.402442497378755","0.599425945636322"
"No, never","2015","1-pers.-HH","higher education","239","0.512379916144411","0.467894868169431","0.556864964119392"
"No, never","2015","(Married) couple without C. ","in school","","","",""
"No, never","2015","(Married) couple without C. ","inadequately","16","","",""
"No, never","2015","(Married) couple without C. ","general elemantary","122","0.664031873386637","0.593648749078722","0.734414997694552"
"No, never","2015","(Married) couple without C. ","middle vocational","978","0.615950555256528","0.591515841201355","0.640385269311701"
"No, never","2015","(Married) couple without C. ","vocational + Abi","188","0.592445254575584","0.536084895025662","0.648805614125507"
"No, never","2015","(Married) couple without C. ","higher vocational","139","0.48431564438106","0.421480707763923","0.547150580998197"
"No, never","2015","(Married) couple without C. ","higher education","558","0.469282121372448","0.438922365304492","0.499641877440404"
"No, never","2015","Single parent ","in school","13","","",""
"No, never","2015","Single parent ","inadequately","11","","",""
"No, never","2015","Single parent ","general elemantary","127","0.667584041470057","0.597987819778236","0.737180263161877"
"No, never","2015","Single parent ","middle vocational","495","0.647641020723148","0.613520908663802","0.681761132782494"
"No, never","2015","Single parent ","vocational + Abi","98","0.642196867344793","0.565740127058506","0.718653607631079"
"No, never","2015","Single parent ","higher vocational","40","0.640449389640834","0.521002548367068","0.759896230914599"
"No, never","2015","Single parent ","higher education","142","0.515373120787488","0.457452967094566","0.57329327448041"
"No, never","2015","Couple + C. LE 16 ","in school","","","",""
"No, never","2015","Couple + C. LE 16 ","inadequately","35","0.662754364655354","0.52613299267572","0.799375736634987"
"No, never","2015","Couple + C. LE 16 ","general elemantary","197","0.696449682772897","0.644070049497871","0.748829316047923"
"No, never","2015","Couple + C. LE 16 ","middle vocational","1280","0.612571965863161","0.59137463650815","0.633769295218173"
"No, never","2015","Couple + C. LE 16 ","vocational + Abi","335","0.602977694381951","0.561478894300638","0.644476494463264"
"No, never","2015","Couple + C. LE 16 ","higher vocational","187","0.536893589729325","0.483734902607556","0.590052276851093"
"No, never","2015","Couple + C. LE 16 ","higher education","781","0.491141324268106","0.46598442384341","0.516298224692803"
"No, never","2015","Couple + C. GT 16 ","in school","2","","",""
"No, never","2015","Couple + C. GT 16 ","inadequately","16","","",""
"No, never","2015","Couple + C. GT 16 ","general elemantary","127","0.772183416493864","0.710218672519038","0.83414816046869"
"No, never","2015","Couple + C. GT 16 ","middle vocational","640","0.704075663509791","0.674849062997351","0.733302264022231"
"No, never","2015","Couple + C. GT 16 ","vocational + Abi","122","0.692461232388024","0.623893287362797","0.761029177413251"
"No, never","2015","Couple + C. GT 16 ","higher vocational","92","0.648301463274283","0.574543496795967","0.722059429752599"
"No, never","2015","Couple + C. GT 16 ","higher education","223","0.545575905852902","0.497320641035087","0.593831170670717"
"No, never","2015","Couple + C. LE and GT 16","in school","9","","",""
"No, never","2015","Couple + C. LE and GT 16","inadequately","17","","",""
"No, never","2015","Couple + C. LE and GT 16","general elemantary","159","0.675464930830414","0.614824459311812","0.736105402349015"
"No, never","2015","Couple + C. LE and GT 16","middle vocational","406","0.649247970549692","0.612160695098981","0.686335246000404"
"No, never","2015","Couple + C. LE and GT 16","vocational + Abi","102","0.623453411032026","0.546679487250964","0.700227334813088"
"No, never","2015","Couple + C. LE and GT 16","higher vocational","49","0.518307608084751","0.414499381205804","0.622115834963698"
"No, never","2015","Couple + C. LE and GT 16","higher education","137","0.500909206557021","0.442655420086225","0.559162993027817"
"Yes, every week","2015","1-pers.-HH","in school","","","",""
"Yes, every week","2015","1-pers.-HH","inadequately","","","",""
"Yes, every week","2015","1-pers.-HH","general elemantary","9","","",""
"Yes, every week","2015","1-pers.-HH","middle vocational","47","0.0616732844202199","0.044186640561479","0.0791599282789608"
"Yes, every week","2015","1-pers.-HH","vocational + Abi","7","","",""
"Yes, every week","2015","1-pers.-HH","higher vocational","12","","",""
"Yes, every week","2015","1-pers.-HH","higher education","47","0.0904050770802582","0.0648840795253207","0.115926074635196"
"Yes, every week","2015","(Married) couple without C. ","in school","","","",""
"Yes, every week","2015","(Married) couple without C. ","inadequately","1","","",""
"Yes, every week","2015","(Married) couple without C. ","general elemantary","12","","",""
"Yes, every week","2015","(Married) couple without C. ","middle vocational","56","0.0405135210225339","0.0306083908136673","0.0504186512314005"
"Yes, every week","2015","(Married) couple without C. ","vocational + Abi","10","","",""
"Yes, every week","2015","(Married) couple without C. ","higher vocational","14","","",""
"Yes, every week","2015","(Married) couple without C. ","higher education","112","0.114894092116391","0.0954943533016117","0.134293830931171"
"Yes, every week","2015","Single parent ","in school","","","",""
"Yes, every week","2015","Single parent ","inadequately","2","","",""
"Yes, every week","2015","Single parent ","general elemantary","9","","",""
"Yes, every week","2015","Single parent ","middle vocational","40","0.0609921055580317","0.0438989581550062","0.0780852529610572"
"Yes, every week","2015","Single parent ","vocational + Abi","3","","",""
"Yes, every week","2015","Single parent ","higher vocational","5","","",""
"Yes, every week","2015","Single parent ","higher education","29","","",""
"Yes, every week","2015","Couple + C. LE 16 ","in school","","","",""
"Yes, every week","2015","Couple + C. LE 16 ","inadequately","4","","",""
"Yes, every week","2015","Couple + C. LE 16 ","general elemantary","18","","",""
"Yes, every week","2015","Couple + C. LE 16 ","middle vocational","115","0.0546084676153902","0.0447219597436438","0.0644949754871365"
"Yes, every week","2015","Couple + C. LE 16 ","vocational + Abi","33","0.0462838359423108","0.0284640818362962","0.0641035900483254"
"Yes, every week","2015","Couple + C. LE 16 ","higher vocational","15","","",""
"Yes, every week","2015","Couple + C. LE 16 ","higher education","146","0.0956877813794516","0.0808850198550981","0.110490542903805"
"Yes, every week","2015","Couple + C. GT 16 ","in school","6","","",""
"Yes, every week","2015","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every week","2015","Couple + C. GT 16 ","general elemantary","10","","",""
"Yes, every week","2015","Couple + C. GT 16 ","middle vocational","51","0.0312833902649388","0.020137017190478","0.0424297633393996"
"Yes, every week","2015","Couple + C. GT 16 ","vocational + Abi","9","","",""
"Yes, every week","2015","Couple + C. GT 16 ","higher vocational","6","","",""
"Yes, every week","2015","Couple + C. GT 16 ","higher education","48","0.105315736867317","0.0755670382679321","0.135064435466701"
"Yes, every week","2015","Couple + C. LE and GT 16","in school","4","","",""
"Yes, every week","2015","Couple + C. LE and GT 16","inadequately","1","","",""
"Yes, every week","2015","Couple + C. LE and GT 16","general elemantary","16","","",""
"Yes, every week","2015","Couple + C. LE and GT 16","middle vocational","33","0.0469729482625087","0.030529380318696","0.0634165162063213"
"Yes, every week","2015","Couple + C. LE and GT 16","vocational + Abi","7","","",""
"Yes, every week","2015","Couple + C. LE and GT 16","higher vocational","5","","",""
"Yes, every week","2015","Couple + C. LE and GT 16","higher education","32","0.101242554687667","0.0660980302105572","0.136387079164778"
"Yes, every 2 weeks","2015","1-pers.-HH","in school","","","",""
"Yes, every 2 weeks","2015","1-pers.-HH","inadequately","4","","",""
"Yes, every 2 weeks","2015","1-pers.-HH","general elemantary","12","","",""
"Yes, every 2 weeks","2015","1-pers.-HH","middle vocational","83","0.112396703122754","0.0894369546935539","0.135356451551954"
"Yes, every 2 weeks","2015","1-pers.-HH","vocational + Abi","21","","",""
"Yes, every 2 weeks","2015","1-pers.-HH","higher vocational","6","","",""
"Yes, every 2 weeks","2015","1-pers.-HH","higher education","50","0.11441899905244","0.0860893992717939","0.142748598833085"
"Yes, every 2 weeks","2015","(Married) couple without C. ","in school","","","",""
"Yes, every 2 weeks","2015","(Married) couple without C. ","inadequately","1","","",""
"Yes, every 2 weeks","2015","(Married) couple without C. ","general elemantary","20","","",""
"Yes, every 2 weeks","2015","(Married) couple without C. ","middle vocational","162","0.0998400199034687","0.084779049860054","0.114900989946884"
"Yes, every 2 weeks","2015","(Married) couple without C. ","vocational + Abi","28","","",""
"Yes, every 2 weeks","2015","(Married) couple without C. ","higher vocational","25","","",""
"Yes, every 2 weeks","2015","(Married) couple without C. ","higher education","67","0.0896623625240401","0.0722821231879903","0.10704260186009"
"Yes, every 2 weeks","2015","Single parent ","in school","3","","",""
"Yes, every 2 weeks","2015","Single parent ","inadequately","","","",""
"Yes, every 2 weeks","2015","Single parent ","general elemantary","20","","",""
"Yes, every 2 weeks","2015","Single parent ","middle vocational","101","0.120420811534261","0.0971753137723559","0.143666309296167"
"Yes, every 2 weeks","2015","Single parent ","vocational + Abi","23","","",""
"Yes, every 2 weeks","2015","Single parent ","higher vocational","6","","",""
"Yes, every 2 weeks","2015","Single parent ","higher education","26","","",""
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","in school","","","",""
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","inadequately","4","","",""
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","general elemantary","36","0.0960005941412918","0.0624404924252699","0.129560695857314"
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","middle vocational","236","0.122533711187561","0.108266138909773","0.136801283465349"
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","vocational + Abi","48","0.071105283560035","0.0493075346725504","0.0929030324475195"
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","higher vocational","21","","",""
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","higher education","130","0.077185399248552","0.0637552726440187","0.0906155258530853"
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","in school","3","","",""
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","inadequately","1","","",""
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","general elemantary","16","","",""
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","middle vocational","86","0.094710027208737","0.0759613716158584","0.113458682801616"
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","vocational + Abi","13","","",""
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","higher vocational","12","","",""
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","higher education","27","","",""
"Yes, every 2 weeks","2015","Couple + C. LE and GT 16","in school","5","","",""
"Yes, every 2 weeks","2015","Couple + C. LE and GT 16","inadequately","3","","",""
"Yes, every 2 weeks","2015","Couple + C. LE and GT 16","general elemantary","19","","",""
"Yes, every 2 weeks","2015","Couple + C. LE and GT 16","middle vocational","89","0.162459004386132","0.133791197925967","0.191126810846297"
"Yes, every 2 weeks","2015","Couple + C. LE and GT 16","vocational + Abi","16","","",""
"Yes, every 2 weeks","2015","Couple + C. LE and GT 16","higher vocational","8","","",""
"Yes, every 2 weeks","2015","Couple + C. LE and GT 16","higher education","21","","",""
"Yes, every 3-4 weeks","2015","1-pers.-HH","in school","","","",""
"Yes, every 3-4 weeks","2015","1-pers.-HH","inadequately","","","",""
"Yes, every 3-4 weeks","2015","1-pers.-HH","general elemantary","10","","",""
"Yes, every 3-4 weeks","2015","1-pers.-HH","middle vocational","44","0.0595870212362118","0.0423795904848948","0.0767944519875288"
"Yes, every 3-4 weeks","2015","1-pers.-HH","vocational + Abi","11","","",""
"Yes, every 3-4 weeks","2015","1-pers.-HH","higher vocational","10","","",""
"Yes, every 3-4 weeks","2015","1-pers.-HH","higher education","36","0.0636587242750503","0.0419305482251901","0.0853869003249105"
"Yes, every 3-4 weeks","2015","(Married) couple without C. ","in school","","","",""
"Yes, every 3-4 weeks","2015","(Married) couple without C. ","inadequately","1","","",""
"Yes, every 3-4 weeks","2015","(Married) couple without C. ","general elemantary","6","","",""
"Yes, every 3-4 weeks","2015","(Married) couple without C. ","middle vocational","70","0.0575776464232125","0.04587482687755","0.069280465968875"
"Yes, every 3-4 weeks","2015","(Married) couple without C. ","vocational + Abi","17","","",""
"Yes, every 3-4 weeks","2015","(Married) couple without C. ","higher vocational","4","","",""
"Yes, every 3-4 weeks","2015","(Married) couple without C. ","higher education","78","0.0980936441242812","0.0799989780736183","0.116188310174944"
"Yes, every 3-4 weeks","2015","Single parent ","in school","","","",""
"Yes, every 3-4 weeks","2015","Single parent ","inadequately","3","","",""
"Yes, every 3-4 weeks","2015","Single parent ","general elemantary","7","","",""
"Yes, every 3-4 weeks","2015","Single parent ","middle vocational","27","","",""
"Yes, every 3-4 weeks","2015","Single parent ","vocational + Abi","5","","",""
"Yes, every 3-4 weeks","2015","Single parent ","higher vocational","1","","",""
"Yes, every 3-4 weeks","2015","Single parent ","higher education","20","","",""
"Yes, every 3-4 weeks","2015","Couple + C. LE 16 ","in school","","","",""
"Yes, every 3-4 weeks","2015","Couple + C. LE 16 ","inadequately","1","","",""
"Yes, every 3-4 weeks","2015","Couple + C. LE 16 ","general elemantary","14","","",""
