"plb0219","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2014","16-34 y.","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2014","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2014","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2014","16-34 y.","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2014","16-34 y.","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2014","35-65 y.","(0) in school","","","",""
"Yes, every 2 weeks","2014","35-65 y.","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2014","35-65 y.","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2014","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2014","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2014","35-65 y.","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2014","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2014","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2014","35-65 y.","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2014","35-65 y.","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2014","66 and older","(0) in school","","","",""
"Yes, every 2 weeks","2014","66 and older","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2014","66 and older","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2014","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2014","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2014","66 and older","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2014","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2014","66 and older","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2014","66 and older","(0) in school","","","",""
"Yes, every 3-4 weeks","2014","66 and older","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2014","66 and older","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2014","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2014","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2014","66 and older","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2014","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2014","16-34 y.","(0) in school","","","",""
"Rarely","2014","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2014","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2014","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2014","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2014","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2014","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2014","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2014","35-65 y.","(0) in school","","","",""
"Rarely","2014","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2014","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2014","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2014","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2014","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2014","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2014","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2014","66 and older","(0) in school","","","",""
"Rarely","2014","66 and older","(1a) inadequately completed","","","",""
"Rarely","2014","66 and older","(1b) general elementary school","","","",""
"Rarely","2014","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2014","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2014","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2014","66 and older","(3b) higher tertiary education","","","",""
"No, never","2015","16-34 y.","(0) in school","27","","",""
"No, never","2015","16-34 y.","(1a) inadequately completed","25","","",""
"No, never","2015","16-34 y.","(1b) general elementary school","193","0.617184980578627","0.560352437503007","0.674017523654248"
"No, never","2015","16-34 y.","(1c) basic vocational qualification","238","0.7038287435599","0.657370146653151","0.750287340466649"
"No, never","2015","16-34 y.","(2b) intermediate general qualification","219","0.715075983575781","0.663654706257662","0.766497260893901"
"No, never","2015","16-34 y.","(2a) intermediate vocational","462","0.638992255108518","0.603909967910418","0.674074542306618"
"No, never","2015","16-34 y.","(2c_gen) general maturity certificate","270","0.620994950931771","0.574708018700216","0.667281883163327"
"No, never","2015","16-34 y.","(2c_voc) vocational maturity certificate","231","0.543668608236585","0.493850207669258","0.593487008803911"
"No, never","2015","16-34 y.","(3a) lower tertiary education","121","0.589759413853556","0.518493919988568","0.661024907718543"
"No, never","2015","16-34 y.","(3b) higher tertiary education","252","0.479323815752152","0.43490895374828","0.523738677756025"
"No, never","2015","35-65 y.","(0) in school","","","",""
"No, never","2015","35-65 y.","(1a) inadequately completed","91","0.673676526992845","0.593691077386402","0.753661976599287"
"No, never","2015","35-65 y.","(1b) general elementary school","352","0.695146989509319","0.655311241572984","0.734982737445654"
"No, never","2015","35-65 y.","(1c) basic vocational qualification","1319","0.62723505242415","0.606328863445548","0.648141241402751"
"No, never","2015","35-65 y.","(2b) intermediate general qualification","91","0.71370281454533","0.636295912396319","0.791109716694342"
"No, never","2015","35-65 y.","(2a) intermediate vocational","2040","0.616033416897349","0.599299808914353","0.632767024880344"
"No, never","2015","35-65 y.","(2c_gen) general maturity certificate","153","0.482611809233228","0.423336477149699","0.541887141316756"
"No, never","2015","35-65 y.","(2c_voc) vocational maturity certificate","895","0.610423993645068","0.584925071234599","0.635922916055537"
"No, never","2015","35-65 y.","(3a) lower tertiary education","649","0.59853975867645","0.569277591754361","0.627801925598539"
"No, never","2015","35-65 y.","(3b) higher tertiary education","1034","0.438876477194793","0.418196220775221","0.459556733614365"
"No, never","2015","66 and older","(0) in school","","","",""
"No, never","2015","66 and older","(1a) inadequately completed","3","","",""
"No, never","2015","66 and older","(1b) general elementary school","15","","",""
"No, never","2015","66 and older","(1c) basic vocational qualification","80","0.752632386813746","0.673076606478817","0.832188167148675"
"No, never","2015","66 and older","(2b) intermediate general qualification","","","",""
"No, never","2015","66 and older","(2a) intermediate vocational","33","0.69755773406767","0.567618951611099","0.827496516524241"
"No, never","2015","66 and older","(2c_gen) general maturity certificate","4","","",""
"No, never","2015","66 and older","(2c_voc) vocational maturity certificate","9","","",""
"No, never","2015","66 and older","(3a) lower tertiary education","19","","",""
"No, never","2015","66 and older","(3b) higher tertiary education","34","0.435725221084949","0.324972501956825","0.546477940213074"
"Yes, every week","2015","16-34 y.","(0) in school","10","","",""
"Yes, every week","2015","16-34 y.","(1a) inadequately completed","5","","",""
"Yes, every week","2015","16-34 y.","(1b) general elementary school","17","","",""
"Yes, every week","2015","16-34 y.","(1c) basic vocational qualification","27","","",""
"Yes, every week","2015","16-34 y.","(2b) intermediate general qualification","20","","",""
"Yes, every week","2015","16-34 y.","(2a) intermediate vocational","22","","",""
"Yes, every week","2015","16-34 y.","(2c_gen) general maturity certificate","32","0.0681164447183416","0.0440784256350848","0.0921544638015985"
"Yes, every week","2015","16-34 y.","(2c_voc) vocational maturity certificate","22","","",""
"Yes, every week","2015","16-34 y.","(3a) lower tertiary education","4","","",""
"Yes, every week","2015","16-34 y.","(3b) higher tertiary education","54","0.115638989633823","0.0872076780930977","0.144070301174547"
"Yes, every week","2015","35-65 y.","(0) in school","","","",""
"Yes, every week","2015","35-65 y.","(1a) inadequately completed","6","","",""
"Yes, every week","2015","35-65 y.","(1b) general elementary school","26","","",""
"Yes, every week","2015","35-65 y.","(1c) basic vocational qualification","125","0.0547763746617863","0.0449383908268151","0.0646143584967575"
"Yes, every week","2015","35-65 y.","(2b) intermediate general qualification","9","","",""
"Yes, every week","2015","35-65 y.","(2a) intermediate vocational","146","0.0427288612484831","0.0357703091602305","0.0496874133367356"
"Yes, every week","2015","35-65 y.","(2c_gen) general maturity certificate","27","","",""
"Yes, every week","2015","35-65 y.","(2c_voc) vocational maturity certificate","63","0.0426794397556657","0.0321100971209601","0.0532487823903713"
"Yes, every week","2015","35-65 y.","(3a) lower tertiary education","61","0.0484967212185055","0.0356734140923771","0.0613200283446338"
"Yes, every week","2015","35-65 y.","(3b) higher tertiary education","287","0.138900929050602","0.124488583530137","0.153313274571068"
"Yes, every week","2015","66 and older","(0) in school","","","",""
"Yes, every week","2015","66 and older","(1a) inadequately completed","1","","",""
"Yes, every week","2015","66 and older","(1b) general elementary school","6","","",""
"Yes, every week","2015","66 and older","(1c) basic vocational qualification","6","","",""
"Yes, every week","2015","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every week","2015","66 and older","(2a) intermediate vocational","1","","",""
"Yes, every week","2015","66 and older","(2c_gen) general maturity certificate","1","","",""
