"plb0219","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2014","secondary school degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","secondary school degree","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","secondary school degree","higher education","","","",""
"Yes, every 3-4 weeks","2014","college entrance qualification","in school","","","",""
"Yes, every 3-4 weeks","2014","college entrance qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2014","college entrance qualification","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","college entrance qualification","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","college entrance qualification","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","college entrance qualification","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","college entrance qualification","higher education","","","",""
"Yes, every 3-4 weeks","2014","Other degree","in school","","","",""
"Yes, every 3-4 weeks","2014","Other degree","inadequately","","","",""
"Yes, every 3-4 weeks","2014","Other degree","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","Other degree","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","Other degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","Other degree","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","Other degree","higher education","","","",""
"Yes, every 3-4 weeks","2014","no degree/no degree yet","in school","","","",""
"Yes, every 3-4 weeks","2014","no degree/no degree yet","inadequately","","","",""
"Yes, every 3-4 weeks","2014","no degree/no degree yet","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","no degree/no degree yet","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","no degree/no degree yet","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","no degree/no degree yet","higher education","","","",""
"Rarely","2014","lower secondary degree","in school","","","",""
"Rarely","2014","lower secondary degree","inadequately","","","",""
"Rarely","2014","lower secondary degree","general elemantary","","","",""
"Rarely","2014","lower secondary degree","middle vocational","","","",""
"Rarely","2014","lower secondary degree","vocational + Abi","","","",""
"Rarely","2014","lower secondary degree","higher vocational","","","",""
"Rarely","2014","lower secondary degree","higher education","","","",""
"Rarely","2014","secondary school degree","in school","","","",""
"Rarely","2014","secondary school degree","inadequately","","","",""
"Rarely","2014","secondary school degree","general elemantary","","","",""
"Rarely","2014","secondary school degree","middle vocational","","","",""
"Rarely","2014","secondary school degree","vocational + Abi","","","",""
"Rarely","2014","secondary school degree","higher vocational","","","",""
"Rarely","2014","secondary school degree","higher education","","","",""
"Rarely","2014","college entrance qualification","in school","","","",""
"Rarely","2014","college entrance qualification","inadequately","","","",""
"Rarely","2014","college entrance qualification","general elemantary","","","",""
"Rarely","2014","college entrance qualification","middle vocational","","","",""
"Rarely","2014","college entrance qualification","vocational + Abi","","","",""
"Rarely","2014","college entrance qualification","higher vocational","","","",""
"Rarely","2014","college entrance qualification","higher education","","","",""
"Rarely","2014","Other degree","in school","","","",""
"Rarely","2014","Other degree","inadequately","","","",""
"Rarely","2014","Other degree","general elemantary","","","",""
"Rarely","2014","Other degree","middle vocational","","","",""
"Rarely","2014","Other degree","vocational + Abi","","","",""
"Rarely","2014","Other degree","higher vocational","","","",""
"Rarely","2014","Other degree","higher education","","","",""
"Rarely","2014","no degree/no degree yet","in school","","","",""
"Rarely","2014","no degree/no degree yet","inadequately","","","",""
"Rarely","2014","no degree/no degree yet","general elemantary","","","",""
"Rarely","2014","no degree/no degree yet","middle vocational","","","",""
"Rarely","2014","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2014","no degree/no degree yet","higher vocational","","","",""
"Rarely","2014","no degree/no degree yet","higher education","","","",""
"No, never","2015","lower secondary degree","in school","","","",""
"No, never","2015","lower secondary degree","inadequately","","","",""
"No, never","2015","lower secondary degree","general elemantary","351","0.682237429309242","0.642485160118233","0.721989698500251"
"No, never","2015","lower secondary degree","middle vocational","1276","0.649924786499759","0.628818549000166","0.671031023999353"
"No, never","2015","lower secondary degree","vocational + Abi","2","","",""
"No, never","2015","lower secondary degree","higher vocational","90","0.589700703283786","0.513720340624014","0.665681065943558"
"No, never","2015","lower secondary degree","higher education","18","","",""
"No, never","2015","secondary school degree","in school","","","",""
"No, never","2015","secondary school degree","inadequately","","","",""
"No, never","2015","secondary school degree","general elemantary","310","0.712687519609236","0.669767394815459","0.755607644403013"
"No, never","2015","secondary school degree","middle vocational","2276","0.634416125965622","0.618549359419424","0.65028289251182"
"No, never","2015","secondary school degree","vocational + Abi","6","","",""
"No, never","2015","secondary school degree","higher vocational","257","0.53683454223143","0.491802053906638","0.581867030556222"
"No, never","2015","secondary school degree","higher education","212","0.58798037254666","0.536779863178494","0.639180881914826"
"No, never","2015","college entrance qualification","in school","","","",""
"No, never","2015","college entrance qualification","inadequately","","","",""
"No, never","2015","college entrance qualification","general elemantary","","","",""
"No, never","2015","college entrance qualification","middle vocational","320","0.572606781658856","0.53092065771519","0.614292905602522"
"No, never","2015","college entrance qualification","vocational + Abi","726","0.621338165726553","0.592790401545709","0.649885929907396"
"No, never","2015","college entrance qualification","higher vocational","181","0.504576006347987","0.449881036118349","0.559270976577625"
"No, never","2015","college entrance qualification","higher education","1527","0.482463545262262","0.464784761981867","0.500142328542657"
"No, never","2015","Other degree","in school","","","",""
"No, never","2015","Other degree","inadequately","16","","",""
"No, never","2015","Other degree","general elemantary","193","0.66067223099943","0.603985237829524","0.717359224169336"
"No, never","2015","Other degree","middle vocational","370","0.620331406246187","0.580279539690745","0.66038327280163"
"No, never","2015","Other degree","vocational + Abi","216","0.600511679378854","0.549198746111934","0.651824612645774"
"No, never","2015","Other degree","higher vocational","14","","",""
"No, never","2015","Other degree","higher education","309","0.509223112076146","0.46701948148687","0.551426742665421"
"No, never","2015","no degree/no degree yet","in school","25","","",""
"No, never","2015","no degree/no degree yet","inadequately","91","0.723591464746023","0.644233482273885","0.802949447218161"
"No, never","2015","no degree/no degree yet","general elemantary","","","",""
"No, never","2015","no degree/no degree yet","middle vocational","28","","",""
"No, never","2015","no degree/no degree yet","vocational + Abi","","","",""
"No, never","2015","no degree/no degree yet","higher vocational","2","","",""
"No, never","2015","no degree/no degree yet","higher education","3","","",""
"Yes, every week","2015","lower secondary degree","in school","","","",""
"Yes, every week","2015","lower secondary degree","inadequately","","","",""
"Yes, every week","2015","lower secondary degree","general elemantary","32","0.0535635130610279","0.0343404297798789","0.0727865963421769"
"Yes, every week","2015","lower secondary degree","middle vocational","122","0.0600308818110082","0.0495199130903033","0.0705418505317131"
"Yes, every week","2015","lower secondary degree","vocational + Abi","","","",""
"Yes, every week","2015","lower secondary degree","higher vocational","10","","",""
"Yes, every week","2015","lower secondary degree","higher education","1","","",""
"Yes, every week","2015","secondary school degree","in school","","","",""
"Yes, every week","2015","secondary school degree","inadequately","","","",""
"Yes, every week","2015","secondary school degree","general elemantary","29","","",""
"Yes, every week","2015","secondary school degree","middle vocational","137","0.0334914638123697","0.0275638797512922","0.0394190478734473"
"Yes, every week","2015","secondary school degree","vocational + Abi","","","",""
"Yes, every week","2015","secondary school degree","higher vocational","31","0.0717733943161641","0.0484631735649236","0.0950836150674046"
"Yes, every week","2015","secondary school degree","higher education","23","","",""
"Yes, every week","2015","college entrance qualification","in school","","","",""
"Yes, every week","2015","college entrance qualification","inadequately","","","",""
"Yes, every week","2015","college entrance qualification","general elemantary","","","",""
"Yes, every week","2015","college entrance qualification","middle vocational","42","0.0697496357283901","0.0482851565655155","0.0912141148912647"
