"plb0219","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes, every 3-4 weeks","2014","North Rhine-Westphalia","middle vocational","","","","","4"
"Yes, every 3-4 weeks","2014","North Rhine-Westphalia","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2014","North Rhine-Westphalia","higher vocational","","","","","4"
"Yes, every 3-4 weeks","2014","North Rhine-Westphalia","higher education","","","","","4"
"Yes, every 3-4 weeks","2014","Hesse","in school","","","","","4"
"Yes, every 3-4 weeks","2014","Hesse","inadequately","","","","","4"
"Yes, every 3-4 weeks","2014","Hesse","general elemantary","","","","","4"
"Yes, every 3-4 weeks","2014","Hesse","middle vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Hesse","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2014","Hesse","higher vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Hesse","higher education","","","","","4"
"Yes, every 3-4 weeks","2014","Rhineland-Palatinate,Saarland","in school","","","","","4"
"Yes, every 3-4 weeks","2014","Rhineland-Palatinate,Saarland","inadequately","","","","","4"
"Yes, every 3-4 weeks","2014","Rhineland-Palatinate,Saarland","general elemantary","","","","","4"
"Yes, every 3-4 weeks","2014","Rhineland-Palatinate,Saarland","middle vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2014","Rhineland-Palatinate,Saarland","higher vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Rhineland-Palatinate,Saarland","higher education","","","","","4"
"Yes, every 3-4 weeks","2014","Brandenburg","middle vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Brandenburg","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2014","Brandenburg","higher vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Brandenburg","higher education","","","","","4"
"Yes, every 3-4 weeks","2014","Saxony-Anhalt","inadequately","","","","","4"
"Yes, every 3-4 weeks","2014","Saxony-Anhalt","general elemantary","","","","","4"
"Yes, every 3-4 weeks","2014","Saxony-Anhalt","middle vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Saxony-Anhalt","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2014","Saxony-Anhalt","higher vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Saxony-Anhalt","higher education","","","","","4"
"Yes, every 3-4 weeks","2014","Thuringia","in school","","","","","4"
"Yes, every 3-4 weeks","2014","Thuringia","inadequately","","","","","4"
"Yes, every 3-4 weeks","2014","Thuringia","general elemantary","","","","","4"
"Yes, every 3-4 weeks","2014","Thuringia","middle vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Thuringia","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2014","Thuringia","higher vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Thuringia","higher education","","","","","4"
"Yes, every 3-4 weeks","2014","Baden-Württemberg","in school","","","","","4"
"Yes, every 3-4 weeks","2014","Baden-Württemberg","inadequately","","","","","4"
"Yes, every 3-4 weeks","2014","Baden-Württemberg","general elemantary","","","","","4"
"Yes, every 3-4 weeks","2014","Baden-Württemberg","middle vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Berlin","general elemantary","","","","","4"
"Yes, every 3-4 weeks","2014","Berlin","middle vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Berlin","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2014","Berlin","higher vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Berlin","higher education","","","","","4"
"Yes, every 3-4 weeks","2014","Brandenburg","in school","","","","","4"
"Yes, every 3-4 weeks","2014","Brandenburg","inadequately","","","","","4"
"Yes, every 3-4 weeks","2014","Brandenburg","general elemantary","","","","","4"
"Yes, every 3-4 weeks","2014","Lower Saxony","higher education","","","","","4"
"Yes, every 3-4 weeks","2014","Bremen","in school","","","","","4"
"Yes, every 3-4 weeks","2014","Bremen","inadequately","","","","","4"
"Yes, every 3-4 weeks","2014","Bremen","general elemantary","","","","","4"
"Yes, every 3-4 weeks","2014","Bremen","middle vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Bremen","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2014","Bremen","higher vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Bremen","higher education","","","","","4"
"Yes, every 3-4 weeks","2014","North Rhine-Westphalia","in school","","","","","4"
"Yes, every 3-4 weeks","2014","Bavaria","middle vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Bavaria","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2014","Bavaria","higher vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Bavaria","higher education","","","","","4"
"Yes, every 3-4 weeks","2014","Berlin","in school","","","","","4"
"Yes, every 3-4 weeks","2014","Berlin","inadequately","","","","","4"
"Yes, every 3-4 weeks","2014","Baden-Württemberg","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2014","Baden-Württemberg","higher vocational","","","","","4"
"Yes, every 3-4 weeks","2014","North Rhine-Westphalia","inadequately","","","","","4"
"Yes, every 3-4 weeks","2014","Bavaria","general elemantary","","","","","4"
"Yes, every 3-4 weeks","2014","Baden-Württemberg","higher education","","","","","4"
"Yes, every 3-4 weeks","2014","Bavaria","in school","","","","","4"
"Yes, every 3-4 weeks","2014","Bavaria","inadequately","","","","","4"
"Yes, every week","2014","Schleswig-Holstein","in school","","","","","2"
"Yes, every week","2014","Schleswig-Holstein","inadequately","","","","","2"
"Yes, every week","2014","Schleswig-Holstein","general elemantary","","","","","2"
"Yes, every week","2014","Schleswig-Holstein","middle vocational","","","","","2"
"Yes, every week","2014","Schleswig-Holstein","vocational + Abi","","","","","2"
"Yes, every week","2014","Schleswig-Holstein","higher vocational","","","","","2"
"Yes, every week","2014","Schleswig-Holstein","higher education","","","","","2"
"Yes, every week","2014","Hamburg","in school","","","","","2"
"Yes, every week","2014","Hamburg","inadequately","","","","","2"
"Yes, every week","2014","Hamburg","general elemantary","","","","","2"
"Yes, every week","2014","Hamburg","middle vocational","","","","","2"
"Yes, every week","2014","Hamburg","vocational + Abi","","","","","2"
"Yes, every week","2014","Hamburg","higher vocational","","","","","2"
"Yes, every week","2014","Hamburg","higher education","","","","","2"
"Yes, every week","2014","Lower Saxony","in school","","","","","2"
"Yes, every week","2014","Lower Saxony","inadequately","","","","","2"
"Yes, every week","2014","Lower Saxony","general elemantary","","","","","2"
"Yes, every week","2014","Lower Saxony","middle vocational","","","","","2"
"Yes, every week","2014","Lower Saxony","vocational + Abi","","","","","2"
"Yes, every week","2014","Lower Saxony","higher vocational","","","","","2"
"Yes, every week","2014","Lower Saxony","higher education","","","","","2"
"Yes, every week","2014","Bremen","in school","","","","","2"
"Yes, every week","2014","Bremen","inadequately","","","","","2"
"Yes, every week","2014","Bremen","general elemantary","","","","","2"
"Yes, every week","2014","North Rhine-Westphalia","inadequately","","","","","2"
"Yes, every week","2014","North Rhine-Westphalia","general elemantary","","","","","2"
"Yes, every week","2014","North Rhine-Westphalia","middle vocational","","","","","2"
"Yes, every week","2014","North Rhine-Westphalia","vocational + Abi","","","","","2"
"Yes, every week","2014","North Rhine-Westphalia","higher vocational","","","","","2"
"Yes, every week","2014","North Rhine-Westphalia","higher education","","","","","2"
"Yes, every week","2014","Hesse","in school","","","","","2"
"Yes, every week","2014","Hesse","inadequately","","","","","2"
"Yes, every week","2014","Hesse","general elemantary","","","","","2"
"Yes, every week","2014","Hesse","middle vocational","","","","","2"
"Yes, every week","2014","Hesse","vocational + Abi","","","","","2"
"Yes, every week","2014","Hesse","higher vocational","","","","","2"
"Yes, every week","2014","Hesse","higher education","","","","","2"
"Yes, every week","2014","Rhineland-Palatinate,Saarland","in school","","","","","2"
"Yes, every week","2014","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"Yes, every week","2014","Rhineland-Palatinate,Saarland","general elemantary","","","","","2"
"Yes, every week","2014","Rhineland-Palatinate,Saarland","middle vocational","","","","","2"
"Yes, every week","2014","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"Yes, every week","2014","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"Yes, every week","2014","Rhineland-Palatinate,Saarland","higher education","","","","","2"
"Yes, every week","2014","Baden-Württemberg","in school","","","","","2"
"Yes, every week","2014","Baden-Württemberg","inadequately","","","","","2"
"Yes, every week","2014","Baden-Württemberg","general elemantary","","","","","2"
"Yes, every week","2014","Baden-Württemberg","middle vocational","","","","","2"
"Yes, every week","2014","Baden-Württemberg","vocational + Abi","","","","","2"
"Yes, every week","2014","Baden-Württemberg","higher vocational","","","","","2"
"Yes, every week","2014","Baden-Württemberg","higher education","","","","","2"
"Yes, every week","2014","Bavaria","in school","","","","","2"
"Yes, every week","2014","Bavaria","inadequately","","","","","2"
"Yes, every week","2014","Bavaria","general elemantary","","","","","2"
"Yes, every week","2014","Berlin","middle vocational","","","","","2"
"Yes, every week","2014","Brandenburg","in school","","","","","2"
"Yes, every week","2014","Brandenburg","inadequately","","","","","2"
"Yes, every week","2014","Brandenburg","general elemantary","","","","","2"
"Yes, every week","2014","Brandenburg","middle vocational","","","","","2"
"Yes, every week","2014","Brandenburg","vocational + Abi","","","","","2"
"Yes, every week","2014","Brandenburg","higher vocational","","","","","2"
"Yes, every week","2014","Brandenburg","higher education","","","","","2"
"Yes, every week","2014","Mecklenburg-Western Pomerania","in school","","","","","2"
"Yes, every week","2014","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Yes, every week","2014","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"Yes, every week","2014","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"Yes, every week","2014","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"Yes, every week","2014","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"Yes, every week","2014","Mecklenburg-Western Pomerania","higher education","","","","","2"
"Yes, every week","2014","Saxony","in school","","","","","2"
"Yes, every week","2014","Saxony","inadequately","","","","","2"
"Yes, every week","2014","Saxony","general elemantary","","","","","2"
"Yes, every week","2014","Bremen","middle vocational","","","","","2"
"Yes, every week","2014","Bremen","vocational + Abi","","","","","2"
"Yes, every week","2014","Bremen","higher vocational","","","","","2"
"Yes, every week","2014","Bremen","higher education","","","","","2"
"Yes, every week","2014","North Rhine-Westphalia","in school","","","","","2"
"Yes, every week","2014","Berlin","higher education","","","","","2"
"Yes, every week","2014","Bavaria","middle vocational","","","","","2"
"Yes, every week","2014","Bavaria","vocational + Abi","","","","","2"
"Yes, every week","2014","Saxony","middle vocational","","","","","2"
"Yes, every week","2014","Saxony-Anhalt","higher education","","","","","2"
"Yes, every week","2014","Bavaria","higher vocational","","","","","2"
"Yes, every week","2014","Bavaria","higher education","","","","","2"
"Yes, every week","2014","Berlin","in school","","","","","2"
"Yes, every week","2014","Berlin","inadequately","","","","","2"
"Yes, every week","2014","Berlin","general elemantary","","","","","2"
"Yes, every week","2014","Berlin","vocational + Abi","","","","","2"
"Yes, every week","2014","Berlin","higher vocational","","","","","2"
"Yes, every week","2014","Saxony","vocational + Abi","","","","","2"
"Yes, every week","2014","Saxony","higher vocational","","","","","2"
"Yes, every week","2014","Saxony","higher education","","","","","2"
"Yes, every week","2014","Saxony-Anhalt","in school","","","","","2"
"Yes, every week","2014","Saxony-Anhalt","inadequately","","","","","2"
"Yes, every week","2014","Saxony-Anhalt","general elemantary","","","","","2"
"Yes, every week","2014","Saxony-Anhalt","middle vocational","","","","","2"
"Yes, every week","2014","Saxony-Anhalt","vocational + Abi","","","","","2"
"Yes, every week","2014","Saxony-Anhalt","higher vocational","","","","","2"
"Yes, every week","2014","Thuringia","higher education","","","","","2"
"Yes, every week","2014","Thuringia","middle vocational","","","","","2"
"Yes, every week","2014","Thuringia","inadequately","","","","","2"
"Yes, every week","2014","Thuringia","vocational + Abi","","","","","2"
"Yes, every week","2014","Thuringia","in school","","","","","2"
"Yes, every week","2014","Thuringia","higher vocational","","","","","2"
"Yes, every week","2014","Thuringia","general elemantary","","","","","2"
"No, never","2015","Schleswig-Holstein","in school","3","","","","1"
"No, never","2015","Schleswig-Holstein","inadequately","3","","","","1"
"No, never","2015","Schleswig-Holstein","general elemantary","31","0.57449816930899","0.430041740184943","0.718954598433038","1"
"No, never","2015","Schleswig-Holstein","middle vocational","159","0.667208411037546","0.608797360984973","0.725619461090118","1"
"No, never","2015","Schleswig-Holstein","vocational + Abi","35","0.659543417741011","0.533156019461565","0.785930816020457","1"
"No, never","2015","Schleswig-Holstein","higher vocational","23","","","","1"
"No, never","2015","Schleswig-Holstein","higher education","56","0.508821133081298","0.414097442823098","0.603544823339499","1"
