"plb0219","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2013","Other degree","(1c) basic vocational qualification","32","0.132090631669718","0.0896065363599586","0.174574726979478"
"Rarely","2013","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","2013","Other degree","(2a) intermediate vocational","","","",""
"Rarely","2013","Other degree","(2c_gen) general maturity certificate","8","","",""
"Rarely","2013","Other degree","(2c_voc) vocational maturity certificate","15","","",""
"Rarely","2013","Other degree","(3a) lower tertiary education","5","","",""
"Rarely","2013","Other degree","(3b) higher tertiary education","40","0.176794331594122","0.128122192455676","0.225466470732568"
"Rarely","2013","no degree/no degree yet","(0) in school","8","","",""
"Rarely","2013","no degree/no degree yet","(1a) inadequately completed","10","","",""
"Rarely","2013","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","2013","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","2013","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","2013","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","2013","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","2013","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2013","no degree/no degree yet","(3a) lower tertiary education","1","","",""
"Rarely","2013","no degree/no degree yet","(3b) higher tertiary education","","","",""
"No, never","2014","lower secondary degree","(0) in school","","","",""
"No, never","2014","lower secondary degree","(1a) inadequately completed","","","",""
"No, never","2014","lower secondary degree","(1b) general elementary school","","","",""
"No, never","2014","lower secondary degree","(1c) basic vocational qualification","","","",""
"No, never","2014","lower secondary degree","(2b) intermediate general qualification","","","",""
"No, never","2014","lower secondary degree","(2a) intermediate vocational","","","",""
"No, never","2014","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"No, never","2014","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"No, never","2014","lower secondary degree","(3a) lower tertiary education","","","",""
"No, never","2014","lower secondary degree","(3b) higher tertiary education","","","",""
"No, never","2014","secondary school degree","(0) in school","","","",""
"No, never","2014","secondary school degree","(1a) inadequately completed","","","",""
"No, never","2014","secondary school degree","(1b) general elementary school","","","",""
"No, never","2014","secondary school degree","(1c) basic vocational qualification","","","",""
"No, never","2014","secondary school degree","(2b) intermediate general qualification","","","",""
"No, never","2014","secondary school degree","(2a) intermediate vocational","","","",""
"No, never","2014","secondary school degree","(2c_gen) general maturity certificate","","","",""
"No, never","2014","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"No, never","2014","secondary school degree","(3a) lower tertiary education","","","",""
"No, never","2014","secondary school degree","(3b) higher tertiary education","","","",""
"No, never","2014","college entrance qualification","(0) in school","","","",""
"No, never","2014","college entrance qualification","(1a) inadequately completed","","","",""
"No, never","2014","college entrance qualification","(1b) general elementary school","","","",""
"No, never","2014","college entrance qualification","(1c) basic vocational qualification","","","",""
"No, never","2014","college entrance qualification","(2b) intermediate general qualification","","","",""
"No, never","2014","college entrance qualification","(2a) intermediate vocational","","","",""
"No, never","2014","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"No, never","2014","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"No, never","2014","college entrance qualification","(3a) lower tertiary education","","","",""
"No, never","2014","college entrance qualification","(3b) higher tertiary education","","","",""
"No, never","2014","Other degree","(0) in school","","","",""
"No, never","2014","Other degree","(1a) inadequately completed","","","",""
"No, never","2014","Other degree","(1b) general elementary school","","","",""
"No, never","2014","Other degree","(1c) basic vocational qualification","","","",""
"No, never","2014","Other degree","(2b) intermediate general qualification","","","",""
"No, never","2014","Other degree","(2a) intermediate vocational","","","",""
"No, never","2014","Other degree","(2c_gen) general maturity certificate","","","",""
"No, never","2014","Other degree","(2c_voc) vocational maturity certificate","","","",""
"No, never","2014","Other degree","(3a) lower tertiary education","","","",""
"No, never","2014","Other degree","(3b) higher tertiary education","","","",""
"No, never","2014","no degree/no degree yet","(0) in school","","","",""
"No, never","2014","no degree/no degree yet","(1a) inadequately completed","","","",""
"No, never","2014","no degree/no degree yet","(1b) general elementary school","","","",""
"No, never","2014","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"No, never","2014","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"No, never","2014","no degree/no degree yet","(2a) intermediate vocational","","","",""
"No, never","2014","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"No, never","2014","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"No, never","2014","no degree/no degree yet","(3a) lower tertiary education","","","",""
"No, never","2014","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Yes, every week","2014","lower secondary degree","(0) in school","","","",""
"Yes, every week","2014","lower secondary degree","(1a) inadequately completed","","","",""
"Yes, every week","2014","lower secondary degree","(1b) general elementary school","","","",""
"Yes, every week","2014","lower secondary degree","(1c) basic vocational qualification","","","",""
"Yes, every week","2014","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes, every week","2014","lower secondary degree","(2a) intermediate vocational","","","",""
"Yes, every week","2014","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2014","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2014","lower secondary degree","(3a) lower tertiary education","","","",""
"Yes, every week","2014","lower secondary degree","(3b) higher tertiary education","","","",""
"Yes, every week","2014","secondary school degree","(0) in school","","","",""
"Yes, every week","2014","secondary school degree","(1a) inadequately completed","","","",""
"Yes, every week","2014","secondary school degree","(1b) general elementary school","","","",""
"Yes, every week","2014","secondary school degree","(1c) basic vocational qualification","","","",""
"Yes, every week","2014","secondary school degree","(2b) intermediate general qualification","","","",""
"Yes, every week","2014","secondary school degree","(2a) intermediate vocational","","","",""
"Yes, every week","2014","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2014","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2014","secondary school degree","(3a) lower tertiary education","","","",""
"Yes, every week","2014","secondary school degree","(3b) higher tertiary education","","","",""
"Yes, every week","2014","college entrance qualification","(0) in school","","","",""
"Yes, every week","2014","college entrance qualification","(1a) inadequately completed","","","",""
"Yes, every week","2014","college entrance qualification","(1b) general elementary school","","","",""
"Yes, every week","2014","college entrance qualification","(1c) basic vocational qualification","","","",""
"Yes, every week","2014","college entrance qualification","(2b) intermediate general qualification","","","",""
"Yes, every week","2014","college entrance qualification","(2a) intermediate vocational","","","",""
"Yes, every week","2014","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2014","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2014","college entrance qualification","(3a) lower tertiary education","","","",""
"Yes, every week","2014","college entrance qualification","(3b) higher tertiary education","","","",""
"Yes, every week","2014","Other degree","(0) in school","","","",""
"Yes, every week","2014","Other degree","(1a) inadequately completed","","","",""
"Yes, every week","2014","Other degree","(1b) general elementary school","","","",""
"Yes, every week","2014","Other degree","(1c) basic vocational qualification","","","",""
"Yes, every week","2014","Other degree","(2b) intermediate general qualification","","","",""
"Yes, every week","2014","Other degree","(2a) intermediate vocational","","","",""
"Yes, every week","2014","Other degree","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2014","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2014","Other degree","(3a) lower tertiary education","","","",""
"Yes, every week","2014","Other degree","(3b) higher tertiary education","","","",""
"Yes, every week","2014","no degree/no degree yet","(0) in school","","","",""
"Yes, every week","2014","no degree/no degree yet","(1a) inadequately completed","","","",""
"Yes, every week","2014","no degree/no degree yet","(1b) general elementary school","","","",""
"Yes, every week","2014","no degree/no degree yet","(1c) basic vocational qualification","","","",""
