"plb0219","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2011","Saxony","(0) in school","","","",""
"Yes, every 3-4 weeks","2011","Saxony","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2011","Saxony","(1b) general elementary school","1","","",""
"Yes, every 3-4 weeks","2011","Saxony","(1c) basic vocational qualification","5","","",""
"Yes, every 3-4 weeks","2011","Saxony","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2011","Saxony","(2a) intermediate vocational","28","","",""
"Yes, every 3-4 weeks","2011","Saxony","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2011","Saxony","(2c_voc) vocational maturity certificate","4","","",""
"Yes, every 3-4 weeks","2011","Saxony","(3a) lower tertiary education","5","","",""
"Yes, every 3-4 weeks","2011","Saxony","(3b) higher tertiary education","16","","",""
"Yes, every 3-4 weeks","2011","Saxony-Anhalt","(0) in school","","","",""
"Yes, every 3-4 weeks","2011","Saxony-Anhalt","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2011","Saxony-Anhalt","(1b) general elementary school","2","","",""
"Yes, every 3-4 weeks","2011","Saxony-Anhalt","(1c) basic vocational qualification","4","","",""
"Yes, every 3-4 weeks","2011","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2011","Saxony-Anhalt","(2a) intermediate vocational","21","","",""
"Yes, every 3-4 weeks","2011","Saxony-Anhalt","(2c_gen) general maturity certificate","3","","",""
"Yes, every 3-4 weeks","2011","Saxony-Anhalt","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 3-4 weeks","2011","Saxony-Anhalt","(3a) lower tertiary education","4","","",""
"Yes, every 3-4 weeks","2011","Saxony-Anhalt","(3b) higher tertiary education","8","","",""
"Yes, every 3-4 weeks","2011","Thuringia","(0) in school","","","",""
"Yes, every 3-4 weeks","2011","Thuringia","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2011","Thuringia","(1b) general elementary school","1","","",""
"Yes, every 3-4 weeks","2011","Thuringia","(1c) basic vocational qualification","4","","",""
"Yes, every 3-4 weeks","2011","Thuringia","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2011","Thuringia","(2a) intermediate vocational","26","","",""
"Yes, every 3-4 weeks","2011","Thuringia","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2011","Thuringia","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every 3-4 weeks","2011","Thuringia","(3a) lower tertiary education","5","","",""
"Yes, every 3-4 weeks","2011","Thuringia","(3b) higher tertiary education","16","","",""
"Rarely","2011","Schleswig-Holstein","(0) in school","","","",""
"Rarely","2011","Schleswig-Holstein","(1a) inadequately completed","2","","",""
"Rarely","2011","Schleswig-Holstein","(1b) general elementary school","3","","",""
"Rarely","2011","Schleswig-Holstein","(1c) basic vocational qualification","27","","",""
"Rarely","2011","Schleswig-Holstein","(2b) intermediate general qualification","4","","",""
"Rarely","2011","Schleswig-Holstein","(2a) intermediate vocational","27","","",""
"Rarely","2011","Schleswig-Holstein","(2c_gen) general maturity certificate","3","","",""
"Rarely","2011","Schleswig-Holstein","(2c_voc) vocational maturity certificate","10","","",""
"Rarely","2011","Schleswig-Holstein","(3a) lower tertiary education","9","","",""
"Rarely","2011","Schleswig-Holstein","(3b) higher tertiary education","16","","",""
"Rarely","2011","Hamburg","(0) in school","","","",""
"Rarely","2011","Hamburg","(1a) inadequately completed","","","",""
"Rarely","2011","Hamburg","(1b) general elementary school","1","","",""
"Rarely","2011","Hamburg","(1c) basic vocational qualification","1","","",""
"Rarely","2011","Hamburg","(2b) intermediate general qualification","","","",""
"Rarely","2011","Hamburg","(2a) intermediate vocational","9","","",""
"Rarely","2011","Hamburg","(2c_gen) general maturity certificate","4","","",""
"Rarely","2011","Hamburg","(2c_voc) vocational maturity certificate","5","","",""
"Rarely","2011","Hamburg","(3a) lower tertiary education","3","","",""
"Rarely","2011","Hamburg","(3b) higher tertiary education","16","","",""
"Rarely","2011","Lower Saxony","(0) in school","","","",""
"Rarely","2011","Lower Saxony","(1a) inadequately completed","5","","",""
"Rarely","2011","Lower Saxony","(1b) general elementary school","7","","",""
"Rarely","2011","Lower Saxony","(1c) basic vocational qualification","46","0.129875300530608","0.0925739268939232","0.167176674167293"
"Rarely","2011","Lower Saxony","(2b) intermediate general qualification","5","","",""
"Rarely","2011","Lower Saxony","(2a) intermediate vocational","86","0.184784648404444","0.150135410208693","0.219433886600194"
"Rarely","2011","Lower Saxony","(2c_gen) general maturity certificate","5","","",""
"Rarely","2011","Lower Saxony","(2c_voc) vocational maturity certificate","24","","",""
"Rarely","2011","Lower Saxony","(3a) lower tertiary education","28","","",""
"Rarely","2011","Lower Saxony","(3b) higher tertiary education","54","0.253948210905755","0.196168294249226","0.311728127562284"
"Rarely","2011","Bremen","(0) in school","","","",""
"Rarely","2011","Bremen","(1a) inadequately completed","","","",""
"Rarely","2011","Bremen","(1b) general elementary school","","","",""
"Rarely","2011","Bremen","(1c) basic vocational qualification","1","","",""
"Rarely","2011","Bremen","(2b) intermediate general qualification","","","",""
"Rarely","2011","Bremen","(2a) intermediate vocational","2","","",""
"Rarely","2011","Bremen","(2c_gen) general maturity certificate","","","",""
"Rarely","2011","Bremen","(2c_voc) vocational maturity certificate","2","","",""
"Rarely","2011","Bremen","(3a) lower tertiary education","5","","",""
"Rarely","2011","Bremen","(3b) higher tertiary education","8","","",""
"Rarely","2011","North Rhine-Westphalia","(0) in school","1","","",""
"Rarely","2011","North Rhine-Westphalia","(1a) inadequately completed","2","","",""
"Rarely","2011","North Rhine-Westphalia","(1b) general elementary school","17","","",""
"Rarely","2011","North Rhine-Westphalia","(1c) basic vocational qualification","93","0.13463302244174","0.108167917588769","0.161098127294711"
"Rarely","2011","North Rhine-Westphalia","(2b) intermediate general qualification","11","","",""
"Rarely","2011","North Rhine-Westphalia","(2a) intermediate vocational","114","0.172245502738978","0.14474101706666","0.199749988411296"
"Rarely","2011","North Rhine-Westphalia","(2c_gen) general maturity certificate","17","","",""
"Rarely","2011","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","90","0.183132261582861","0.149162560825638","0.217101962340084"
"Rarely","2011","North Rhine-Westphalia","(3a) lower tertiary education","56","0.305092823848621","0.246960328660626","0.363225319036615"
"Rarely","2011","North Rhine-Westphalia","(3b) higher tertiary education","103","0.182273085654206","0.150880618843785","0.213665552464627"
"Rarely","2011","Hesse","(0) in school","1","","",""
"Rarely","2011","Hesse","(1a) inadequately completed","1","","",""
"Rarely","2011","Hesse","(1b) general elementary school","6","","",""
"Rarely","2011","Hesse","(1c) basic vocational qualification","33","0.151369535653618","0.0987173215947836","0.204021749712453"
"Rarely","2011","Hesse","(2b) intermediate general qualification","","","",""
"Rarely","2011","Hesse","(2a) intermediate vocational","50","0.188157351128962","0.143930706658375","0.232383995599549"
"Rarely","2011","Hesse","(2c_gen) general maturity certificate","9","","",""
"Rarely","2011","Hesse","(2c_voc) vocational maturity certificate","28","","",""
"Rarely","2011","Hesse","(3a) lower tertiary education","35","0.454172046428156","0.359832390231245","0.548511702625068"
"Rarely","2011","Hesse","(3b) higher tertiary education","71","0.271406426082476","0.220661828312183","0.322151023852768"
"Rarely","2011","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Rarely","2011","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Rarely","2011","Rhineland-Palatinate,Saarland","(1b) general elementary school","7","","",""
"Rarely","2011","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","27","","",""
"Rarely","2011","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","3","","",""
"Rarely","2011","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","39","0.198938714143225","0.14545350118892","0.252423927097531"
"Rarely","2011","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","4","","",""
"Rarely","2011","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","19","","",""
"Rarely","2011","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","22","","",""
"Rarely","2011","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","26","","",""
"Rarely","2011","Baden-Württemberg","(0) in school","1","","",""
"Rarely","2011","Baden-Württemberg","(1a) inadequately completed","2","","",""
"Rarely","2011","Baden-Württemberg","(1b) general elementary school","14","","",""
"Rarely","2011","Baden-Württemberg","(1c) basic vocational qualification","57","0.123754941350423","0.0933969565700438","0.154112926130802"
"Rarely","2011","Baden-Württemberg","(2b) intermediate general qualification","5","","",""
"Rarely","2011","Baden-Württemberg","(2a) intermediate vocational","83","0.175500828398399","0.14376767366727","0.207233983129528"
"Rarely","2011","Baden-Württemberg","(2c_gen) general maturity certificate","8","","",""
"Rarely","2011","Baden-Württemberg","(2c_voc) vocational maturity certificate","45","0.216448006527415","0.162875018777577","0.270020994277252"
"Rarely","2011","Baden-Württemberg","(3a) lower tertiary education","49","0.225295352393924","0.168519897750688","0.282070807037159"
"Rarely","2011","Baden-Württemberg","(3b) higher tertiary education","80","0.198950076504974","0.158864563121772","0.239035589888176"
"Rarely","2011","Bavaria","(0) in school","3","","",""
"Rarely","2011","Bavaria","(1a) inadequately completed","5","","",""
"Rarely","2011","Bavaria","(1b) general elementary school","7","","",""
"Rarely","2011","Bavaria","(1c) basic vocational qualification","101","0.141689906104045","0.117341162949899","0.166038649258191"
"Rarely","2011","Bavaria","(2b) intermediate general qualification","1","","",""
"Rarely","2011","Bavaria","(2a) intermediate vocational","114","0.199411535521628","0.169791245530931","0.229031825512324"
"Rarely","2011","Bavaria","(2c_gen) general maturity certificate","10","","",""
"Rarely","2011","Bavaria","(2c_voc) vocational maturity certificate","35","0.163169414058132","0.115414032145351","0.210924795970914"
"Rarely","2011","Bavaria","(3a) lower tertiary education","53","0.241283023022286","0.187707263999608","0.294858782044964"
"Rarely","2011","Bavaria","(3b) higher tertiary education","94","0.222051026061782","0.180262385709612","0.263839666413953"
"Rarely","2011","Berlin","(0) in school","","","",""
"Rarely","2011","Berlin","(1a) inadequately completed","1","","",""
"Rarely","2011","Berlin","(1b) general elementary school","","","",""
"Rarely","2011","Berlin","(1c) basic vocational qualification","4","","",""
"Rarely","2011","Berlin","(2b) intermediate general qualification","5","","",""
"Rarely","2011","Berlin","(2a) intermediate vocational","24","","",""
"Rarely","2011","Berlin","(2c_gen) general maturity certificate","6","","",""
"Rarely","2011","Berlin","(2c_voc) vocational maturity certificate","17","","",""
"Rarely","2011","Berlin","(3a) lower tertiary education","15","","",""
"Rarely","2011","Berlin","(3b) higher tertiary education","45","0.231676026344791","0.170381013964094","0.292971038725488"
"Rarely","2011","Brandenburg","(0) in school","","","",""
"Rarely","2011","Brandenburg","(1a) inadequately completed","","","",""
"Rarely","2011","Brandenburg","(1b) general elementary school","","","",""
"Rarely","2011","Brandenburg","(1c) basic vocational qualification","6","","",""
"Rarely","2011","Brandenburg","(2b) intermediate general qualification","1","","",""
"Rarely","2011","Brandenburg","(2a) intermediate vocational","45","0.220429440900213","0.171787767920267","0.269071113880158"
"Rarely","2011","Brandenburg","(2c_gen) general maturity certificate","4","","",""
"Rarely","2011","Brandenburg","(2c_voc) vocational maturity certificate","14","","",""
"Rarely","2011","Brandenburg","(3a) lower tertiary education","16","","",""
"Rarely","2011","Brandenburg","(3b) higher tertiary education","25","","",""
"Rarely","2011","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Rarely","2011","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Rarely","2011","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Rarely","2011","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","4","","",""
"Rarely","2011","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Rarely","2011","Mecklenburg-Western Pomerania","(2a) intermediate vocational","27","","",""
"Rarely","2011","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","4","","",""
"Rarely","2011","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","2","","",""
"Rarely","2011","Mecklenburg-Western Pomerania","(3a) lower tertiary education","4","","",""
"Rarely","2011","Mecklenburg-Western Pomerania","(3b) higher tertiary education","10","","",""
"Rarely","2011","Saxony","(0) in school","","","",""
"Rarely","2011","Saxony","(1a) inadequately completed","1","","",""
"Rarely","2011","Saxony","(1b) general elementary school","1","","",""
"Rarely","2011","Saxony","(1c) basic vocational qualification","8","","",""
"Rarely","2011","Saxony","(2b) intermediate general qualification","4","","",""
"Rarely","2011","Saxony","(2a) intermediate vocational","82","0.195363396223043","0.161285881817823","0.229440910628264"
"Rarely","2011","Saxony","(2c_gen) general maturity certificate","7","","",""
"Rarely","2011","Saxony","(2c_voc) vocational maturity certificate","7","","",""
"Rarely","2011","Saxony","(3a) lower tertiary education","21","","",""
"Rarely","2011","Saxony","(3b) higher tertiary education","48","0.275119966107201","0.206980262143749","0.343259670070654"
"Rarely","2011","Saxony-Anhalt","(0) in school","","","",""
"Rarely","2011","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Rarely","2011","Saxony-Anhalt","(1b) general elementary school","2","","",""
"Rarely","2011","Saxony-Anhalt","(1c) basic vocational qualification","3","","",""
"Rarely","2011","Saxony-Anhalt","(2b) intermediate general qualification","1","","",""
"Rarely","2011","Saxony-Anhalt","(2a) intermediate vocational","47","0.175113955773997","0.130755042886526","0.219472868661468"
"Rarely","2011","Saxony-Anhalt","(2c_gen) general maturity certificate","3","","",""
