"pli0096_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","1999","Couple + C. LE 16 ","higher vocational","132","0.584142437559097","0.522676955011414","0.645607920106781"
"Never","1999","Couple + C. LE 16 ","higher education","304","0.58076755408288","0.537516997064906","0.624018111100854"
"Never","1999","Couple + C. GT 16 ","in school","96","0.683234660178077","0.606173091420944","0.760296228935209"
"Never","1999","Couple + C. GT 16 ","inadequately","109","0.814801943782208","0.74750623890028","0.882097648664136"
"Never","1999","Couple + C. GT 16 ","general elemantary","351","0.660061532141145","0.618077317915189","0.7020457463671"
"Never","1999","Couple + C. GT 16 ","middle vocational","776","0.610122801129693","0.582235807078744","0.638009795180641"
"Never","1999","Couple + C. GT 16 ","vocational + Abi","41","0.5559427336749","0.434214134672103","0.677671332677697"
"Never","1999","Couple + C. GT 16 ","higher vocational","64","0.529436047995448","0.438993822285305","0.619878273705591"
"Never","1999","Couple + C. GT 16 ","higher education","182","0.603211542086077","0.548306464688943","0.658116619483211"
"Never","1999","Couple + C. LE and GT 16","in school","81","0.561173917032842","0.474867877924066","0.647479956141618"
"Never","1999","Couple + C. LE and GT 16","inadequately","48","0.960011103137073","0.906756854809477","1.01326535146467"
"Never","1999","Couple + C. LE and GT 16","general elemantary","190","0.748374225538519","0.69447464435159","0.802273806725447"
"Never","1999","Couple + C. LE and GT 16","middle vocational","311","0.602844919306387","0.558655275454391","0.647034563158383"
"Never","1999","Couple + C. LE and GT 16","vocational + Abi","21","","",""
"Never","1999","Couple + C. LE and GT 16","higher vocational","29","","",""
"Never","1999","Couple + C. LE and GT 16","higher education","67","0.489172627483865","0.40484898450569","0.573496270462041"
"Daily","2000","1-pers.-HH","in school","","","",""
"Daily","2000","1-pers.-HH","inadequately","","","",""
"Daily","2000","1-pers.-HH","general elemantary","","","",""
"Daily","2000","1-pers.-HH","middle vocational","","","",""
"Daily","2000","1-pers.-HH","vocational + Abi","","","",""
"Daily","2000","1-pers.-HH","higher vocational","","","",""
"Daily","2000","1-pers.-HH","higher education","","","",""
"Daily","2000","(Married) couple without C. ","in school","","","",""
"Daily","2000","(Married) couple without C. ","inadequately","","","",""
"Daily","2000","(Married) couple without C. ","general elemantary","","","",""
"Daily","2000","(Married) couple without C. ","middle vocational","","","",""
"Daily","2000","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","2000","(Married) couple without C. ","higher vocational","","","",""
"Daily","2000","(Married) couple without C. ","higher education","","","",""
"Daily","2000","Single parent ","in school","","","",""
"Daily","2000","Single parent ","inadequately","","","",""
"Daily","2000","Single parent ","general elemantary","","","",""
"Daily","2000","Single parent ","middle vocational","","","",""
"Daily","2000","Single parent ","vocational + Abi","","","",""
"Daily","2000","Single parent ","higher vocational","","","",""
"Daily","2000","Single parent ","higher education","","","",""
"Daily","2000","Couple + C. LE 16 ","in school","","","",""
"Daily","2000","Couple + C. LE 16 ","inadequately","","","",""
"Daily","2000","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","2000","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","2000","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","2000","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","2000","Couple + C. LE 16 ","higher education","","","",""
"Daily","2000","Couple + C. GT 16 ","in school","","","",""
"Daily","2000","Couple + C. GT 16 ","inadequately","","","",""
"Daily","2000","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","2000","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","2000","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","2000","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","2000","Couple + C. GT 16 ","higher education","","","",""
"Daily","2000","Couple + C. LE and GT 16","in school","","","",""
"Daily","2000","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","2000","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","2000","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","2000","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","2000","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","2000","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","2000","1-pers.-HH","in school","","","",""
"Min 1x per week","2000","1-pers.-HH","inadequately","","","",""
"Min 1x per week","2000","1-pers.-HH","general elemantary","","","",""
"Min 1x per week","2000","1-pers.-HH","middle vocational","","","",""
"Min 1x per week","2000","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per week","2000","1-pers.-HH","higher vocational","","","",""
"Min 1x per week","2000","1-pers.-HH","higher education","","","",""
"Min 1x per week","2000","(Married) couple without C. ","in school","","","",""
"Min 1x per week","2000","(Married) couple without C. ","inadequately","","","",""
"Min 1x per week","2000","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per week","2000","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per week","2000","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per week","2000","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per week","2000","(Married) couple without C. ","higher education","","","",""
"Min 1x per week","2000","Single parent ","in school","","","",""
"Min 1x per week","2000","Single parent ","inadequately","","","",""
"Min 1x per week","2000","Single parent ","general elemantary","","","",""
"Min 1x per week","2000","Single parent ","middle vocational","","","",""
"Min 1x per week","2000","Single parent ","vocational + Abi","","","",""
"Min 1x per week","2000","Single parent ","higher vocational","","","",""
"Min 1x per week","2000","Single parent ","higher education","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","in school","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per month","2000","1-pers.-HH","in school","","","",""
"Min 1x per month","2000","1-pers.-HH","inadequately","","","",""
"Min 1x per month","2000","1-pers.-HH","general elemantary","","","",""
"Min 1x per month","2000","1-pers.-HH","middle vocational","","","",""
"Min 1x per month","2000","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per month","2000","1-pers.-HH","higher vocational","","","",""
"Min 1x per month","2000","1-pers.-HH","higher education","","","",""
"Min 1x per month","2000","(Married) couple without C. ","in school","","","",""
"Min 1x per month","2000","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","2000","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per month","2000","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per month","2000","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per month","2000","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per month","2000","(Married) couple without C. ","higher education","","","",""
"Min 1x per month","2000","Single parent ","in school","","","",""
"Min 1x per month","2000","Single parent ","inadequately","","","",""
"Min 1x per month","2000","Single parent ","general elemantary","","","",""
"Min 1x per month","2000","Single parent ","middle vocational","","","",""
"Min 1x per month","2000","Single parent ","vocational + Abi","","","",""
"Min 1x per month","2000","Single parent ","higher vocational","","","",""
"Min 1x per month","2000","Single parent ","higher education","","","",""
"Min 1x per month","2000","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","2000","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","2000","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per month","2000","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per month","2000","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per month","2000","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per month","2000","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per month","2000","Couple + C. GT 16 ","in school","","","",""
"Min 1x per month","2000","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per month","2000","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per month","2000","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per month","2000","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per month","2000","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per month","2000","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per month","2000","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per month","2000","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per month","2000","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per month","2000","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per month","2000","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per month","2000","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per month","2000","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","2000","1-pers.-HH","in school","","","",""
"Rarely","2000","1-pers.-HH","inadequately","","","",""
"Rarely","2000","1-pers.-HH","general elemantary","","","",""
"Rarely","2000","1-pers.-HH","middle vocational","","","",""
"Rarely","2000","1-pers.-HH","vocational + Abi","","","",""
"Rarely","2000","1-pers.-HH","higher vocational","","","",""
"Rarely","2000","1-pers.-HH","higher education","","","",""
"Rarely","2000","(Married) couple without C. ","in school","","","",""
"Rarely","2000","(Married) couple without C. ","inadequately","","","",""
"Rarely","2000","(Married) couple without C. ","general elemantary","","","",""
"Rarely","2000","(Married) couple without C. ","middle vocational","","","",""
"Rarely","2000","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely","2000","(Married) couple without C. ","higher vocational","","","",""
"Rarely","2000","(Married) couple without C. ","higher education","","","",""
"Rarely","2000","Single parent ","in school","","","",""
"Rarely","2000","Single parent ","inadequately","","","",""
"Rarely","2000","Single parent ","general elemantary","","","",""
"Rarely","2000","Single parent ","middle vocational","","","",""
"Rarely","2000","Single parent ","vocational + Abi","","","",""
"Rarely","2000","Single parent ","higher vocational","","","",""
"Rarely","2000","Single parent ","higher education","","","",""
"Rarely","2000","Couple + C. LE 16 ","in school","","","",""
"Rarely","2000","Couple + C. LE 16 ","inadequately","","","",""
"Rarely","2000","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely","2000","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely","2000","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely","2000","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","2000","Couple + C. LE 16 ","higher education","","","",""
