"pli0096_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Never","2005","Hesse","no migration background","653","0.612972241748957","0.583936915831026","0.642007567666887"
"Never","2005","Hesse","direct migration background","174","0.836458215197671","0.787248062109012","0.885668368286331"
"Never","2005","Hesse","indirect migration background","52","0.733775129453","0.628724310894977","0.838825948011023"
"Never","2005","Rhineland-Palatinate,Saarland","no migration background","616","0.643895280504777","0.614349260088809","0.673441300920744"
"Never","2005","Rhineland-Palatinate,Saarland","direct migration background","153","0.825098394195879","0.769602403608302","0.880594384783457"
"Never","2005","Rhineland-Palatinate,Saarland","indirect migration background","37","0.891552510469822","0.80448958300589","0.978615437933753"
"Never","2005","Baden-Württemberg","no migration background","989","0.593227663545304","0.570310432741175","0.616144894349432"
"Never","2005","Baden-Württemberg","direct migration background","451","0.775334946625723","0.740133245412893","0.810536647838553"
"Never","2005","Baden-Württemberg","indirect migration background","171","0.741989378874228","0.683367620535148","0.800611137213308"
"Never","2005","Bavaria","no migration background","1470","0.634391701785813","0.615235450790722","0.653547952780905"
"Never","2005","Bavaria","direct migration background","263","0.812184288380675","0.770485216133214","0.853883360628136"
"Never","2005","Bavaria","indirect migration background","95","0.773707185610231","0.700059187660646","0.847355183559816"
"Never","2005","Berlin","no migration background","499","0.742908933013661","0.709817012440666","0.776000853586655"
"Never","2005","Berlin","direct migration background","37","0.686689176708738","0.561813470798565","0.81156488261891"
"Never","2005","Berlin","indirect migration background","27","","",""
"Never","2005","Brandenburg","no migration background","598","0.69493932503599","0.664273425929032","0.725605224142948"
"Never","2005","Brandenburg","direct migration background","9","","",""
"Never","2005","Brandenburg","indirect migration background","5","","",""
"Never","2005","Mecklenburg-Western Pomerania","no migration background","334","0.696832487674077","0.655968995215356","0.737695980132797"
"Never","2005","Mecklenburg-Western Pomerania","direct migration background","10","","",""
"Never","2005","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Never","2005","Saxony","no migration background","1063","0.740088607298525","0.717796705337916","0.762380509259133"
"Never","2005","Saxony","direct migration background","23","","",""
"Never","2005","Saxony","indirect migration background","4","","",""
"Never","2005","Saxony-Anhalt","no migration background","624","0.749657777618906","0.720738127438433","0.778577427799378"
"Never","2005","Saxony-Anhalt","direct migration background","19","","",""
"Never","2005","Saxony-Anhalt","indirect migration background","5","","",""
"Never","2005","Thuringia","no migration background","618","0.728219449686152","0.698657791665682","0.757781107706622"
"Never","2005","Thuringia","direct migration background","14","","",""
"Never","2005","Thuringia","indirect migration background","6","","",""
"Daily","2006","Schleswig-Holstein","no migration background","","","",""
"Daily","2006","Schleswig-Holstein","direct migration background","","","",""
"Daily","2006","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2006","Hamburg","no migration background","","","",""
"Daily","2006","Hamburg","direct migration background","","","",""
"Daily","2006","Hamburg","indirect migration background","","","",""
"Daily","2006","Lower Saxony","no migration background","","","",""
"Daily","2006","Lower Saxony","direct migration background","","","",""
"Daily","2006","Lower Saxony","indirect migration background","","","",""
"Daily","2006","Bremen","no migration background","","","",""
"Daily","2006","Bremen","direct migration background","","","",""
"Daily","2006","Bremen","indirect migration background","","","",""
"Daily","2006","North Rhine-Westphalia","no migration background","","","",""
"Daily","2006","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2006","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2006","Hesse","no migration background","","","",""
"Daily","2006","Hesse","direct migration background","","","",""
"Daily","2006","Hesse","indirect migration background","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2006","Baden-Württemberg","no migration background","","","",""
"Daily","2006","Baden-Württemberg","direct migration background","","","",""
"Daily","2006","Baden-Württemberg","indirect migration background","","","",""
"Daily","2006","Bavaria","no migration background","","","",""
"Daily","2006","Bavaria","direct migration background","","","",""
"Daily","2006","Bavaria","indirect migration background","","","",""
"Daily","2006","Berlin","no migration background","","","",""
"Daily","2006","Berlin","direct migration background","","","",""
"Daily","2006","Berlin","indirect migration background","","","",""
"Daily","2006","Brandenburg","no migration background","","","",""
"Daily","2006","Brandenburg","direct migration background","","","",""
"Daily","2006","Brandenburg","indirect migration background","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2006","Saxony","no migration background","","","",""
"Daily","2006","Saxony","direct migration background","","","",""
"Daily","2006","Saxony","indirect migration background","","","",""
"Daily","2006","Saxony-Anhalt","no migration background","","","",""
"Daily","2006","Saxony-Anhalt","direct migration background","","","",""
"Daily","2006","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2006","Thuringia","no migration background","","","",""
"Daily","2006","Thuringia","direct migration background","","","",""
"Daily","2006","Thuringia","indirect migration background","","","",""
"Min 1x per week","2006","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","2006","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","2006","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","2006","Hamburg","no migration background","","","",""
"Min 1x per week","2006","Hamburg","direct migration background","","","",""
"Min 1x per week","2006","Hamburg","indirect migration background","","","",""
"Min 1x per week","2006","Lower Saxony","no migration background","","","",""
"Min 1x per week","2006","Lower Saxony","direct migration background","","","",""
"Min 1x per week","2006","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","2006","Bremen","no migration background","","","",""
"Min 1x per week","2006","Bremen","direct migration background","","","",""
"Min 1x per week","2006","Bremen","indirect migration background","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","2006","Hesse","no migration background","","","",""
"Min 1x per week","2006","Hesse","direct migration background","","","",""
"Min 1x per week","2006","Hesse","indirect migration background","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","2006","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","2006","Baden-Württemberg","direct migration background","","","",""
"Min 1x per week","2006","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","2006","Bavaria","no migration background","","","",""
"Min 1x per week","2006","Bavaria","direct migration background","","","",""
"Min 1x per week","2006","Bavaria","indirect migration background","","","",""
"Min 1x per week","2006","Berlin","no migration background","","","",""
"Min 1x per week","2006","Berlin","direct migration background","","","",""
