"pli0096_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2003","indirect migration background","(1c) basic vocational qualification","7","","",""
"Rarely","2003","indirect migration background","(2b) intermediate general qualification","8","","",""
"Rarely","2003","indirect migration background","(2a) intermediate vocational","11","","",""
"Rarely","2003","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"Rarely","2003","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Rarely","2003","indirect migration background","(3a) lower tertiary education","3","","",""
"Rarely","2003","indirect migration background","(3b) higher tertiary education","5","","",""
"Never","2003","no migration background","(0) in school","325","0.610649407380131","0.567563828765342","0.65373498599492"
"Never","2003","no migration background","(1a) inadequately completed","75","0.842643914583279","0.76699252606116","0.918295303105398"
"Never","2003","no migration background","(1b) general elementary school","1208","0.852658547191926","0.834268359857622","0.871048734526231"
"Never","2003","no migration background","(1c) basic vocational qualification","4013","0.743593354760153","0.73197189515349","0.755214814366816"
"Never","2003","no migration background","(2b) intermediate general qualification","377","0.753909557987646","0.716342308438361","0.791476807536931"
"Never","2003","no migration background","(2a) intermediate vocational","3441","0.713996079282938","0.701280925948543","0.726711232617332"
"Never","2003","no migration background","(2c_gen) general maturity certificate","434","0.664500954013944","0.628396660147272","0.700605247880615"
"Never","2003","no migration background","(2c_voc) vocational maturity certificate","821","0.704298821118231","0.6786699512716","0.729927690964862"
"Never","2003","no migration background","(3a) lower tertiary education","1041","0.660728642716887","0.637673078814101","0.683784206619673"
"Never","2003","no migration background","(3b) higher tertiary education","1339","0.596560673624837","0.576502586929776","0.616618760319897"
"Never","2003","direct migration background","(0) in school","43","0.890401367942221","0.802934106926235","0.977868628958206"
"Never","2003","direct migration background","(1a) inadequately completed","170","0.942774559108275","0.908842490268082","0.976706627948468"
"Never","2003","direct migration background","(1b) general elementary school","564","0.924234812742948","0.903131257107984","0.945338368377912"
"Never","2003","direct migration background","(1c) basic vocational qualification","669","0.87253496033827","0.848715190310677","0.896354730365864"
"Never","2003","direct migration background","(2b) intermediate general qualification","50","0.846897481417924","0.750856232431498","0.94293873040435"
"Never","2003","direct migration background","(2a) intermediate vocational","124","0.7860960844872","0.721331898046554","0.850860270927847"
"Never","2003","direct migration background","(2c_gen) general maturity certificate","112","0.923266317757578","0.876605794983807","0.969926840531349"
"Never","2003","direct migration background","(2c_voc) vocational maturity certificate","232","0.782744907049135","0.735364727207857","0.830125086890413"
"Never","2003","direct migration background","(3a) lower tertiary education","62","0.781500662842587","0.693132019986392","0.869869305698782"
"Never","2003","direct migration background","(3b) higher tertiary education","213","0.776943007485178","0.728526726885447","0.82535928808491"
"Never","2003","indirect migration background","(0) in school","54","0.764177894707452","0.665434419434638","0.862921369980266"
"Never","2003","indirect migration background","(1a) inadequately completed","8","","",""
"Never","2003","indirect migration background","(1b) general elementary school","112","0.95427031984409","0.916578953828963","0.991961685859218"
"Never","2003","indirect migration background","(1c) basic vocational qualification","118","0.896665810589705","0.845879592691767","0.947452028487644"
"Never","2003","indirect migration background","(2b) intermediate general qualification","56","0.784450544172573","0.690761570628094","0.878139517717053"
"Never","2003","indirect migration background","(2a) intermediate vocational","107","0.798794404468304","0.730661044789136","0.866927764147472"
"Never","2003","indirect migration background","(2c_gen) general maturity certificate","67","0.816485636992355","0.733707098772611","0.899264175212099"
"Never","2003","indirect migration background","(2c_voc) vocational maturity certificate","48","0.679554839568241","0.5584114345014","0.800698244635082"
"Never","2003","indirect migration background","(3a) lower tertiary education","12","","",""
"Never","2003","indirect migration background","(3b) higher tertiary education","36","0.713248349816239","0.582558299289853","0.843938400342624"
"Daily","2004","no migration background","(0) in school","","","",""
"Daily","2004","no migration background","(1a) inadequately completed","","","",""
"Daily","2004","no migration background","(1b) general elementary school","","","",""
"Daily","2004","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2004","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2004","no migration background","(2a) intermediate vocational","","","",""
"Daily","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","no migration background","(3a) lower tertiary education","","","",""
"Daily","2004","no migration background","(3b) higher tertiary education","","","",""
"Daily","2004","direct migration background","(0) in school","","","",""
"Daily","2004","direct migration background","(1a) inadequately completed","","","",""
