"plh0206i03","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2015","North Rhine-Westphalia","no migration background","1107","0.29222107867519","0.277283964995164","0.307158192355215"
"1 Strongly disagree","2015","North Rhine-Westphalia","direct migration background","644","0.393912939874113","0.369161251957531","0.418664627790695"
"1 Strongly disagree","2015","North Rhine-Westphalia","indirect migration background","172","0.309891165084654","0.268944980293082","0.350837349876226"
"1 Strongly disagree","2015","Hesse","no migration background","379","0.313695209861109","0.287475508795573","0.339914910926645"
"1 Strongly disagree","2015","Hesse","direct migration background","227","0.372916610985547","0.331939653158327","0.413893568812766"
"1 Strongly disagree","2015","Hesse","indirect migration background","45","0.268534961668482","0.197372303597348","0.339697619739616"
"1 Strongly disagree","2015","Rhineland-Palatinate,Saarland","no migration background","353","0.321870954221007","0.293692757355923","0.350049151086091"
"1 Strongly disagree","2015","Rhineland-Palatinate,Saarland","direct migration background","147","0.468870399782815","0.420858299606578","0.516882499959053"
"1 Strongly disagree","2015","Rhineland-Palatinate,Saarland","indirect migration background","33","0.184882949325446","0.113932101397754","0.255833797253139"
"1 Strongly disagree","2015","Baden-Württemberg","no migration background","695","0.341577922508374","0.321168025943474","0.361987819073274"
"1 Strongly disagree","2015","Baden-Württemberg","direct migration background","371","0.397617931089972","0.364323005907092","0.430912856272852"
"1 Strongly disagree","2015","Baden-Württemberg","indirect migration background","121","0.368578388291778","0.314437818029","0.422718958554556"
"1 Strongly disagree","2015","Bavaria","no migration background","922","0.285674346789971","0.269694866577416","0.301653827002526"
"1 Strongly disagree","2015","Bavaria","direct migration background","451","0.382239403649733","0.352330055867087","0.412148751432379"
"1 Strongly disagree","2015","Bavaria","indirect migration background","101","0.320949656697135","0.265571791243984","0.376327522150285"
"1 Strongly disagree","2015","Berlin","no migration background","257","0.324684362834377","0.291261279819715","0.358107445849039"
"1 Strongly disagree","2015","Berlin","direct migration background","76","0.390868376179101","0.321487124366726","0.460249627991475"
"1 Strongly disagree","2015","Berlin","indirect migration background","16","","",""
"1 Strongly disagree","2015","Brandenburg","no migration background","253","0.283453450679252","0.253694116147513","0.31321278521099"
"1 Strongly disagree","2015","Brandenburg","direct migration background","26","","",""
"1 Strongly disagree","2015","Brandenburg","indirect migration background","2","","",""
"1 Strongly disagree","2015","Mecklenburg-Western Pomerania","no migration background","185","0.333884494636966","0.293772549042672","0.37399644023126"
"1 Strongly disagree","2015","Mecklenburg-Western Pomerania","direct migration background","10","","",""
"1 Strongly disagree","2015","Mecklenburg-Western Pomerania","indirect migration background","4","","",""
"1 Strongly disagree","2015","Saxony","no migration background","430","0.294691431509917","0.271086739945771","0.318296123074063"
"1 Strongly disagree","2015","Saxony","direct migration background","28","","",""
"1 Strongly disagree","2015","Saxony","indirect migration background","5","","",""
"1 Strongly disagree","2015","Saxony-Anhalt","no migration background","199","0.201782901022873","0.174330571288427","0.22923523075732"
"1 Strongly disagree","2015","Saxony-Anhalt","direct migration background","10","","",""
"1 Strongly disagree","2015","Saxony-Anhalt","indirect migration background","4","","",""
"1 Strongly disagree","2015","Thuringia","no migration background","276","0.309296843964847","0.278671743011773","0.339921944917921"
"1 Strongly disagree","2015","Thuringia","direct migration background","49","0.440640597429285","0.337497347177323","0.543783847681247"
"1 Strongly disagree","2015","Thuringia","indirect migration background","3","","",""
"2 on scale 1-7 ","2015","Schleswig-Holstein","no migration background","212","0.317487003528776","0.282576494765458","0.352397512292093"
"2 on scale 1-7 ","2015","Schleswig-Holstein","direct migration background","37","0.179043395070535","0.120896154686316","0.237190635454753"
"2 on scale 1-7 ","2015","Schleswig-Holstein","indirect migration background","10","","",""
"2 on scale 1-7 ","2015","Hamburg","no migration background","95","0.288787363491119","0.237418338585226","0.340156388397012"
"2 on scale 1-7 ","2015","Hamburg","direct migration background","42","0.305099049772479","0.22501830365587","0.385179795889087"
"2 on scale 1-7 ","2015","Hamburg","indirect migration background","12","","",""
"2 on scale 1-7 ","2015","Lower Saxony","no migration background","576","0.327678066738359","0.306578703021067","0.34877743045565"
"2 on scale 1-7 ","2015","Lower Saxony","direct migration background","141","0.246503339300841","0.211519627783077","0.281487050818605"
"2 on scale 1-7 ","2015","Lower Saxony","indirect migration background","30","0.381035291008498","0.291493781010338","0.470576801006658"
"2 on scale 1-7 ","2015","Bremen","no migration background","39","0.452659042351763","0.360061134234547","0.545256950468978"
"2 on scale 1-7 ","2015","Bremen","direct migration background","14","","",""
"2 on scale 1-7 ","2015","Bremen","indirect migration background","1","","",""
"2 on scale 1-7 ","2015","North Rhine-Westphalia","no migration background","1060","0.296127266977227","0.281132201233144","0.311122332721309"
"2 on scale 1-7 ","2015","North Rhine-Westphalia","direct migration background","383","0.270177270599715","0.247683084271639","0.292671456927791"
"2 on scale 1-7 ","2015","North Rhine-Westphalia","indirect migration background","131","0.305639380707116","0.264849987242463","0.34642877417177"
"2 on scale 1-7 ","2015","Hesse","no migration background","347","0.276574227301085","0.251297658508306","0.301850796093864"
"2 on scale 1-7 ","2015","Hesse","direct migration background","151","0.261332827163354","0.224102866026519","0.298562788300189"
"2 on scale 1-7 ","2015","Hesse","indirect migration background","41","0.271171479565647","0.199789326751709","0.342553632379586"
"2 on scale 1-7 ","2015","Rhineland-Palatinate,Saarland","no migration background","286","0.243416263090661","0.217532976072977","0.269299550108346"
"2 on scale 1-7 ","2015","Rhineland-Palatinate,Saarland","direct migration background","105","0.190787640643301","0.152984279519415","0.228591001767186"
"2 on scale 1-7 ","2015","Rhineland-Palatinate,Saarland","indirect migration background","27","","",""
"2 on scale 1-7 ","2015","Baden-Württemberg","no migration background","626","0.289512949453133","0.269994028948783","0.309031869957482"
"2 on scale 1-7 ","2015","Baden-Württemberg","direct migration background","192","0.259081612599604","0.229275006589334","0.288888218609873"
"2 on scale 1-7 ","2015","Baden-Württemberg","indirect migration background","84","0.273357637347435","0.223339889357245","0.323375385337626"
"2 on scale 1-7 ","2015","Bavaria","no migration background","922","0.291569065480931","0.275492310822976","0.307645820138886"
"2 on scale 1-7 ","2015","Bavaria","direct migration background","219","0.237624304811595","0.211426852143675","0.263821757479514"
"2 on scale 1-7 ","2015","Bavaria","indirect migration background","73","0.272836558056573","0.220000054947772","0.325673061165374"
"2 on scale 1-7 ","2015","Berlin","no migration background","242","0.298105432287908","0.265455423405735","0.330755441170081"
"2 on scale 1-7 ","2015","Berlin","direct migration background","49","0.298875525587617","0.233785561684159","0.363965489491074"
"2 on scale 1-7 ","2015","Berlin","indirect migration background","20","","",""
"2 on scale 1-7 ","2015","Brandenburg","no migration background","246","0.271904357970867","0.242523637805567","0.301285078136168"
"2 on scale 1-7 ","2015","Brandenburg","direct migration background","31","0.360340884988446","0.272973333770197","0.447708436206695"
"2 on scale 1-7 ","2015","Brandenburg","indirect migration background","6","","",""
"2 on scale 1-7 ","2015","Mecklenburg-Western Pomerania","no migration background","136","0.263880206294748","0.226393396225485","0.30136701636401"
"2 on scale 1-7 ","2015","Mecklenburg-Western Pomerania","direct migration background","5","","",""
"2 on scale 1-7 ","2015","Mecklenburg-Western Pomerania","indirect migration background","5","","",""
"2 on scale 1-7 ","2015","Saxony","no migration background","415","0.294747503205095","0.271141504473909","0.318353501936282"
"2 on scale 1-7 ","2015","Saxony","direct migration background","27","","",""
"2 on scale 1-7 ","2015","Saxony","indirect migration background","11","","",""
"2 on scale 1-7 ","2015","Saxony-Anhalt","no migration background","232","0.271057935556085","0.240652300272538","0.301463570839632"
"2 on scale 1-7 ","2015","Saxony-Anhalt","direct migration background","11","","",""
"2 on scale 1-7 ","2015","Saxony-Anhalt","indirect migration background","5","","",""
"2 on scale 1-7 ","2015","Thuringia","no migration background","226","0.274851720291797","0.245271138954182","0.304432301629413"
"2 on scale 1-7 ","2015","Thuringia","direct migration background","17","","",""
"2 on scale 1-7 ","2015","Thuringia","indirect migration background","4","","",""
"3 on scale 1-7 ","2015","Schleswig-Holstein","no migration background","104","0.195966132095314","0.166197051565214","0.225735212625414"
"3 on scale 1-7 ","2015","Schleswig-Holstein","direct migration background","27","","",""
"3 on scale 1-7 ","2015","Schleswig-Holstein","indirect migration background","3","","",""
"3 on scale 1-7 ","2015","Hamburg","no migration background","54","0.196543669692584","0.151501099338972","0.241586240046196"
"3 on scale 1-7 ","2015","Hamburg","direct migration background","17","","",""
"3 on scale 1-7 ","2015","Hamburg","indirect migration background","3","","",""
"3 on scale 1-7 ","2015","Lower Saxony","no migration background","304","0.162314600057604","0.145738731330715","0.178890468784494"
"3 on scale 1-7 ","2015","Lower Saxony","direct migration background","85","0.161693740331018","0.131808154613596","0.191579326048439"
"3 on scale 1-7 ","2015","Lower Saxony","indirect migration background","7","","",""
"3 on scale 1-7 ","2015","Bremen","no migration background","14","","",""
"3 on scale 1-7 ","2015","Bremen","direct migration background","7","","",""
"3 on scale 1-7 ","2015","Bremen","indirect migration background","1","","",""
"3 on scale 1-7 ","2015","North Rhine-Westphalia","no migration background","599","0.175312795598734","0.162824201804728","0.187801389392739"
"3 on scale 1-7 ","2015","North Rhine-Westphalia","direct migration background","161","0.113249700296182","0.0971966933543361","0.129302707238029"
"3 on scale 1-7 ","2015","North Rhine-Westphalia","indirect migration background","67","0.135518926276031","0.105212985385312","0.16582486716675"
