"plh0206i03","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2015","Other degree","vocational + Abi","307","0.408373659599718","0.371830314397786","0.44491700480165"
"1 Strongly disagree","2015","Other degree","higher vocational","","","",""
"1 Strongly disagree","2015","Other degree","higher education","544","0.421440043202084","0.393922774408485","0.448957311995684"
"1 Strongly disagree","2015","no degree/no degree yet","in school","120","0.317684202671864","0.27068744045112","0.364680964892608"
"1 Strongly disagree","2015","no degree/no degree yet","inadequately","160","0.329171450963909","0.285850725285385","0.372492176642433"
"1 Strongly disagree","2015","no degree/no degree yet","general elemantary","","","",""
"1 Strongly disagree","2015","no degree/no degree yet","middle vocational","45","0.347056150909066","0.259286037456038","0.434826264362093"
"1 Strongly disagree","2015","no degree/no degree yet","vocational + Abi","","","",""
"1 Strongly disagree","2015","no degree/no degree yet","higher vocational","","","",""
"1 Strongly disagree","2015","no degree/no degree yet","higher education","","","",""
"2 on scale 1-7 ","2015","lower secondary degree","in school","","","",""
"2 on scale 1-7 ","2015","lower secondary degree","inadequately","","","",""
"2 on scale 1-7 ","2015","lower secondary degree","general elemantary","355","0.244371557342844","0.222449344551872","0.266293770133815"
"2 on scale 1-7 ","2015","lower secondary degree","middle vocational","1073","0.247181442013336","0.234451317511076","0.259911566515597"
"2 on scale 1-7 ","2015","lower secondary degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2015","lower secondary degree","higher vocational","99","0.260042263178294","0.214020759567203","0.306063766789385"
"2 on scale 1-7 ","2015","lower secondary degree","higher education","40","0.295588354036897","0.219731013252488","0.371445694821306"
"2 on scale 1-7 ","2015","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2015","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2015","secondary school degree","general elemantary","192","0.268507149438385","0.237143009786056","0.299871289090713"
"2 on scale 1-7 ","2015","secondary school degree","middle vocational","1443","0.290832542831234","0.278381920783164","0.303283164879304"
"2 on scale 1-7 ","2015","secondary school degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2015","secondary school degree","higher vocational","210","0.303907591580171","0.269286762237546","0.338528420922796"
"2 on scale 1-7 ","2015","secondary school degree","higher education","185","0.281927672888807","0.246624906028736","0.317230439748879"
"2 on scale 1-7 ","2015","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2015","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2015","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2015","college entrance qualification","middle vocational","378","0.350949189191215","0.322095044644374","0.379803333738056"
"2 on scale 1-7 ","2015","college entrance qualification","vocational + Abi","480","0.325309617420785","0.301087036347624","0.349532198493945"
"2 on scale 1-7 ","2015","college entrance qualification","higher vocational","119","0.296801938649427","0.253162491288786","0.340441386010068"
"2 on scale 1-7 ","2015","college entrance qualification","higher education","1502","0.358944071801987","0.344609846019643","0.373278297584331"
"2 on scale 1-7 ","2015","Other degree","in school","","","",""
"2 on scale 1-7 ","2015","Other degree","inadequately","","","",""
"2 on scale 1-7 ","2015","Other degree","general elemantary","154","0.22749169448258","0.196189640826583","0.258793748138578"
"2 on scale 1-7 ","2015","Other degree","middle vocational","316","0.252338915880593","0.22857164766031","0.276106184100877"
"2 on scale 1-7 ","2015","Other degree","vocational + Abi","156","0.225225189286068","0.194168731819468","0.256281646752668"
"2 on scale 1-7 ","2015","Other degree","higher vocational","","","",""
"2 on scale 1-7 ","2015","Other degree","higher education","331","0.276024119562535","0.251112681044809","0.300935558080262"
"2 on scale 1-7 ","2015","no degree/no degree yet","in school","118","0.303526485987551","0.257114728357824","0.349938243617278"
"2 on scale 1-7 ","2015","no degree/no degree yet","inadequately","96","0.189601964790833","0.153465182434527","0.225738747147138"
"2 on scale 1-7 ","2015","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","middle vocational","","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2015","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2015","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2015","lower secondary degree","general elemantary","195","0.126813789039469","0.109837545921066","0.143790032157873"
"3 on scale 1-7 ","2015","lower secondary degree","middle vocational","726","0.173612395507258","0.162434454222142","0.184790336792373"
"3 on scale 1-7 ","2015","lower secondary degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2015","lower secondary degree","higher vocational","64","0.19042499048471","0.149231755846379","0.231618225123041"
"3 on scale 1-7 ","2015","lower secondary degree","higher education","","","",""
"3 on scale 1-7 ","2015","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2015","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2015","secondary school degree","general elemantary","120","0.150760348149966","0.125437700813491","0.176082995486442"
"3 on scale 1-7 ","2015","secondary school degree","middle vocational","834","0.17230473756904","0.161951432893135","0.182658042244944"
"3 on scale 1-7 ","2015","secondary school degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2015","secondary school degree","higher vocational","114","0.169603401495878","0.141355037294589","0.197851765697166"
"3 on scale 1-7 ","2015","secondary school degree","higher education","121","0.221173297034247","0.188608936160835","0.253737657907659"
"3 on scale 1-7 ","2015","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2015","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2015","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2015","college entrance qualification","middle vocational","167","0.173376173652956","0.150488829527287","0.196263517778626"
"3 on scale 1-7 ","2015","college entrance qualification","vocational + Abi","230","0.18438223967976","0.164331860643834","0.204432618715686"
"3 on scale 1-7 ","2015","college entrance qualification","higher vocational","77","0.147222465557203","0.113376106149308","0.181068824965097"
"3 on scale 1-7 ","2015","college entrance qualification","higher education","681","0.173630955051224","0.162311813648971","0.184950096453478"
"3 on scale 1-7 ","2015","Other degree","in school","","","",""
"3 on scale 1-7 ","2015","Other degree","inadequately","","","",""
"3 on scale 1-7 ","2015","Other degree","general elemantary","73","0.101791297095043","0.0792134548796979","0.124369139310387"
"3 on scale 1-7 ","2015","Other degree","middle vocational","151","0.141328368649921","0.122266608821102","0.16039012847874"
"3 on scale 1-7 ","2015","Other degree","vocational + Abi","74","0.108689009040897","0.0855490207814535","0.13182899730034"
"3 on scale 1-7 ","2015","Other degree","higher vocational","","","",""
"3 on scale 1-7 ","2015","Other degree","higher education","155","0.1286255016061","0.109969043175822","0.147281960036377"
"3 on scale 1-7 ","2015","no degree/no degree yet","in school","60","0.1311126433831","0.0970419131789137","0.165183373587287"
"3 on scale 1-7 ","2015","no degree/no degree yet","inadequately","54","0.100971508620001","0.0731958079140097","0.128747209325993"
"3 on scale 1-7 ","2015","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","middle vocational","","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2015","lower secondary degree","in school","","","",""
"4 on scale 1-7","2015","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2015","lower secondary degree","general elemantary","177","0.128094096650622","0.111044885910369","0.145143307390875"
"4 on scale 1-7","2015","lower secondary degree","middle vocational","614","0.140195247179411","0.129949441184851","0.150441053173972"
"4 on scale 1-7","2015","lower secondary degree","vocational + Abi","","","",""
"4 on scale 1-7","2015","lower secondary degree","higher vocational","49","0.157607475794307","0.119379523415087","0.195835428173528"
"4 on scale 1-7","2015","lower secondary degree","higher education","","","",""
"4 on scale 1-7","2015","secondary school degree","in school","","","",""
"4 on scale 1-7","2015","secondary school degree","inadequately","","","",""
"4 on scale 1-7","2015","secondary school degree","general elemantary","77","0.0893705682349638","0.0691813961399287","0.109559740329999"
"4 on scale 1-7","2015","secondary school degree","middle vocational","656","0.123153182165888","0.114144114793722","0.132162249538053"
"4 on scale 1-7","2015","secondary school degree","vocational + Abi","","","",""
"4 on scale 1-7","2015","secondary school degree","higher vocational","76","0.139018569890949","0.112977037001499","0.165060102780399"
"4 on scale 1-7","2015","secondary school degree","higher education","69","0.111547870756912","0.0868475009838329","0.136248240529992"
"4 on scale 1-7","2015","college entrance qualification","in school","","","",""
"4 on scale 1-7","2015","college entrance qualification","inadequately","","","",""
"4 on scale 1-7","2015","college entrance qualification","general elemantary","","","",""
"4 on scale 1-7","2015","college entrance qualification","middle vocational","95","0.093500972896803","0.0758999272566446","0.111102018536961"
