"pli0082","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Daily","2003","(2c_gen) general maturity certificate","middle vocational","1","","",""
"Daily","2003","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Daily","2003","(2c_gen) general maturity certificate","higher vocational","","","",""
"Daily","2003","(2c_gen) general maturity certificate","higher education","","","",""
"Daily","2003","(2c_voc) vocational maturity certificate","in school","","","",""
"Daily","2003","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Daily","2003","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Daily","2003","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Daily","2003","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Daily","2003","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Daily","2003","(2c_voc) vocational maturity certificate","higher education","","","",""
"Daily","2003","(3a) lower tertiary education","in school","","","",""
"Daily","2003","(3a) lower tertiary education","inadequately","","","",""
"Daily","2003","(3a) lower tertiary education","general elemantary","","","",""
"Daily","2003","(3a) lower tertiary education","middle vocational","","","",""
"Daily","2003","(3a) lower tertiary education","vocational + Abi","","","",""
"Daily","2003","(3a) lower tertiary education","higher vocational","","","",""
"Daily","2003","(3a) lower tertiary education","higher education","2","","",""
"Daily","2003","(3b) higher tertiary education","in school","","","",""
"Daily","2003","(3b) higher tertiary education","inadequately","","","",""
"Daily","2003","(3b) higher tertiary education","general elemantary","","","",""
"Daily","2003","(3b) higher tertiary education","middle vocational","","","",""
"Daily","2003","(3b) higher tertiary education","vocational + Abi","","","",""
"Daily","2003","(3b) higher tertiary education","higher vocational","","","",""
"Daily","2003","(3b) higher tertiary education","higher education","1","","",""
"Min 1x per week","2003","(0) in school","in school","28","","",""
"Min 1x per week","2003","(0) in school","inadequately","","","",""
"Min 1x per week","2003","(0) in school","general elemantary","","","",""
"Min 1x per week","2003","(0) in school","middle vocational","","","",""
"Min 1x per week","2003","(0) in school","vocational + Abi","","","",""
"Min 1x per week","2003","(0) in school","higher vocational","","","",""
"Min 1x per week","2003","(0) in school","higher education","","","",""
"Min 1x per week","2003","(1a) inadequately completed","in school","","","",""
"Min 1x per week","2003","(1a) inadequately completed","inadequately","6","","",""
"Min 1x per week","2003","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per week","2003","(1a) inadequately completed","middle vocational","1","","",""
"Min 1x per week","2003","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per week","2003","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per week","2003","(1a) inadequately completed","higher education","","","",""
"Min 1x per week","2003","(1b) general elementary school","in school","","","",""
"Min 1x per week","2003","(1b) general elementary school","inadequately","1","","",""
"Min 1x per week","2003","(1b) general elementary school","general elemantary","65","0.030301087739894","0.0230009227300452","0.0376012527497427"
"Min 1x per week","2003","(1b) general elementary school","middle vocational","","","",""
"Min 1x per week","2003","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per week","2003","(1b) general elementary school","higher vocational","","","",""
"Min 1x per week","2003","(1b) general elementary school","higher education","","","",""
"Min 1x per week","2003","(1c) basic vocational qualification","in school","","","",""
"Min 1x per week","2003","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per week","2003","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per week","2003","(1c) basic vocational qualification","middle vocational","268","0.0463033103303443","0.0408924041521619","0.0517142165085267"
"Min 1x per week","2003","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per week","2003","(1c) basic vocational qualification","higher vocational","26","","",""
"Min 1x per week","2003","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per week","2003","(2b) intermediate general qualification","in school","","","",""
"Min 1x per week","2003","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per week","2003","(2b) intermediate general qualification","general elemantary","25","","",""
"Min 1x per week","2003","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per week","2003","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per week","2003","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per week","2003","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per week","2003","(2a) intermediate vocational","in school","","","",""
"Min 1x per week","2003","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per week","2003","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per week","2003","(2a) intermediate vocational","middle vocational","186","0.0414115562782467","0.0355231556685692","0.0472999568879242"
"Min 1x per week","2003","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per week","2003","(2a) intermediate vocational","higher vocational","34","0.0407328208791538","0.0265765384474899","0.0548891033108177"
"Min 1x per week","2003","(2a) intermediate vocational","higher education","","","",""
"Min 1x per week","2003","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per week","2003","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per week","2003","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per week","2003","(2c_gen) general maturity certificate","middle vocational","30","0.0217354930124049","0.0120180291671136","0.0314529568576962"
"Min 1x per week","2003","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per week","2003","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per week","2003","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per week","2003","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per week","2003","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per week","2003","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per week","2003","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per week","2003","(2c_voc) vocational maturity certificate","vocational + Abi","64","0.0652353140180144","0.0510186107077318","0.079452017328297"
"Min 1x per week","2003","(2c_voc) vocational maturity certificate","higher vocational","20","","",""
"Min 1x per week","2003","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per week","2003","(3a) lower tertiary education","in school","","","",""
"Min 1x per week","2003","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per week","2003","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per week","2003","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per week","2003","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per week","2003","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per week","2003","(3a) lower tertiary education","higher education","116","0.0724646734999184","0.0601910984721209","0.0847382485277159"
"Min 1x per week","2003","(3b) higher tertiary education","in school","","","",""
"Min 1x per week","2003","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per week","2003","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per week","2003","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per week","2003","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per week","2003","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per week","2003","(3b) higher tertiary education","higher education","199","0.0624687863623888","0.0532074566044363","0.0717301161203412"
"Min 1x per month","2003","(0) in school","in school","142","0.194973766410797","0.163585633197973","0.226361899623622"
