"pli0082","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2004","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","2004","Saxony","no migration background","","","",""
"Min 1x per month","2004","Saxony","direct migration background","","","",""
"Min 1x per month","2004","Saxony","indirect migration background","","","",""
"Min 1x per month","2004","Saxony-Anhalt","no migration background","","","",""
"Min 1x per month","2004","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per month","2004","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","2004","Thuringia","no migration background","","","",""
"Min 1x per month","2004","Thuringia","direct migration background","","","",""
"Min 1x per month","2004","Thuringia","indirect migration background","","","",""
"Rarely","2004","Schleswig-Holstein","no migration background","","","",""
"Rarely","2004","Schleswig-Holstein","direct migration background","","","",""
"Rarely","2004","Schleswig-Holstein","indirect migration background","","","",""
"Rarely","2004","Hamburg","no migration background","","","",""
"Rarely","2004","Hamburg","direct migration background","","","",""
"Rarely","2004","Hamburg","indirect migration background","","","",""
"Rarely","2004","Lower Saxony","no migration background","","","",""
"Rarely","2004","Lower Saxony","direct migration background","","","",""
"Rarely","2004","Lower Saxony","indirect migration background","","","",""
"Rarely","2004","Bremen","no migration background","","","",""
"Rarely","2004","Bremen","direct migration background","","","",""
"Rarely","2004","Bremen","indirect migration background","","","",""
"Rarely","2004","North Rhine-Westphalia","no migration background","","","",""
"Rarely","2004","North Rhine-Westphalia","direct migration background","","","",""
"Rarely","2004","North Rhine-Westphalia","indirect migration background","","","",""
"Rarely","2004","Hesse","no migration background","","","",""
"Rarely","2004","Hesse","direct migration background","","","",""
"Rarely","2004","Hesse","indirect migration background","","","",""
"Rarely","2004","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Rarely","2004","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Rarely","2004","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rarely","2004","Baden-Württemberg","no migration background","","","",""
"Rarely","2004","Baden-Württemberg","direct migration background","","","",""
"Rarely","2004","Baden-Württemberg","indirect migration background","","","",""
"Rarely","2004","Bavaria","no migration background","","","",""
"Rarely","2004","Bavaria","direct migration background","","","",""
"Rarely","2004","Bavaria","indirect migration background","","","",""
"Rarely","2004","Berlin","no migration background","","","",""
"Rarely","2004","Berlin","direct migration background","","","",""
"Rarely","2004","Berlin","indirect migration background","","","",""
"Rarely","2004","Brandenburg","no migration background","","","",""
"Rarely","2004","Brandenburg","direct migration background","","","",""
"Rarely","2004","Brandenburg","indirect migration background","","","",""
"Rarely","2004","Mecklenburg-Western Pomerania","no migration background","","","",""
"Rarely","2004","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","2004","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","2004","Saxony","no migration background","","","",""
"Rarely","2004","Saxony","direct migration background","","","",""
"Rarely","2004","Saxony","indirect migration background","","","",""
"Rarely","2004","Saxony-Anhalt","no migration background","","","",""
"Rarely","2004","Saxony-Anhalt","direct migration background","","","",""
"Rarely","2004","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","2004","Thuringia","no migration background","","","",""
"Rarely","2004","Thuringia","direct migration background","","","",""
"Rarely","2004","Thuringia","indirect migration background","","","",""
"Never","2004","Schleswig-Holstein","no migration background","","","",""
"Never","2004","Schleswig-Holstein","direct migration background","","","",""
"Never","2004","Schleswig-Holstein","indirect migration background","","","",""
"Never","2004","Hamburg","no migration background","","","",""
"Never","2004","Hamburg","direct migration background","","","",""
"Never","2004","Hamburg","indirect migration background","","","",""
"Never","2004","Lower Saxony","no migration background","","","",""
"Never","2004","Lower Saxony","direct migration background","","","",""
"Never","2004","Lower Saxony","indirect migration background","","","",""
"Never","2004","Bremen","no migration background","","","",""
"Never","2004","Bremen","direct migration background","","","",""
"Never","2004","Bremen","indirect migration background","","","",""
"Never","2004","North Rhine-Westphalia","no migration background","","","",""
"Never","2004","North Rhine-Westphalia","direct migration background","","","",""
"Never","2004","North Rhine-Westphalia","indirect migration background","","","",""
"Never","2004","Hesse","no migration background","","","",""
"Never","2004","Hesse","direct migration background","","","",""
"Never","2004","Hesse","indirect migration background","","","",""
"Never","2004","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Never","2004","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Never","2004","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","2004","Baden-Württemberg","no migration background","","","",""
"Never","2004","Baden-Württemberg","direct migration background","","","",""
"Never","2004","Baden-Württemberg","indirect migration background","","","",""
"Never","2004","Bavaria","no migration background","","","",""
"Never","2004","Bavaria","direct migration background","","","",""
"Never","2004","Bavaria","indirect migration background","","","",""
"Never","2004","Berlin","no migration background","","","",""
"Never","2004","Berlin","direct migration background","","","",""
"Never","2004","Berlin","indirect migration background","","","",""
"Never","2004","Brandenburg","no migration background","","","",""
"Never","2004","Brandenburg","direct migration background","","","",""
"Never","2004","Brandenburg","indirect migration background","","","",""
"Never","2004","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","2004","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","2004","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2004","Saxony","no migration background","","","",""
"Never","2004","Saxony","direct migration background","","","",""
"Never","2004","Saxony","indirect migration background","","","",""
"Never","2004","Saxony-Anhalt","no migration background","","","",""
"Never","2004","Saxony-Anhalt","direct migration background","","","",""
"Never","2004","Saxony-Anhalt","indirect migration background","","","",""
"Never","2004","Thuringia","no migration background","","","",""
"Never","2004","Thuringia","direct migration background","","","",""
"Never","2004","Thuringia","indirect migration background","","","",""
"Daily","2005","Schleswig-Holstein","no migration background","","","",""
"Daily","2005","Schleswig-Holstein","direct migration background","","","",""
"Daily","2005","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2005","Hamburg","no migration background","","","",""
"Daily","2005","Hamburg","direct migration background","","","",""
"Daily","2005","Hamburg","indirect migration background","","","",""
"Daily","2005","Lower Saxony","no migration background","","","",""
"Daily","2005","Lower Saxony","direct migration background","","","",""
"Daily","2005","Lower Saxony","indirect migration background","","","",""
"Daily","2005","Bremen","no migration background","","","",""
"Daily","2005","Bremen","direct migration background","","","",""
"Daily","2005","Bremen","indirect migration background","","","",""
"Daily","2005","North Rhine-Westphalia","no migration background","","","",""
"Daily","2005","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2005","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2005","Hesse","no migration background","","","",""
"Daily","2005","Hesse","direct migration background","","","",""
"Daily","2005","Hesse","indirect migration background","","","",""
"Daily","2005","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2005","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2005","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
