"pli0093_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2007","Hamburg","higher education","24","","",""
"Never","2007","Lower Saxony","in school","9","","",""
"Never","2007","Lower Saxony","inadequately","21","","",""
"Never","2007","Lower Saxony","general elemantary","167","0.773545635975843","0.719099322434056","0.827991949517631"
"Never","2007","Lower Saxony","middle vocational","566","0.621421975520592","0.590787817277382","0.652056133763802"
"Never","2007","Lower Saxony","vocational + Abi","64","0.567233149276096","0.478952971103371","0.655513327448821"
"Never","2007","Lower Saxony","higher vocational","61","0.49822938725416","0.407240914038898","0.589217860469422"
"Never","2007","Lower Saxony","higher education","129","0.422929188314891","0.368023634051876","0.477834742577906"
"Never","2007","Bremen","in school","2","","",""
"Never","2007","Bremen","inadequately","","","",""
"Never","2007","Bremen","general elemantary","8","","",""
"Never","2007","Bremen","middle vocational","43","0.651240212972572","0.539596858302904","0.762883567642239"
"Never","2007","Bremen","vocational + Abi","3","","",""
"Never","2007","Bremen","higher vocational","5","","",""
"Never","2007","Bremen","higher education","11","","",""
"Never","2007","North Rhine-Westphalia","in school","24","","",""
"Never","2007","North Rhine-Westphalia","inadequately","63","0.934469636751751","0.875216059500302","0.993723214003201"
"Never","2007","North Rhine-Westphalia","general elemantary","406","0.83438546739366","0.801995879681563","0.866775055105758"
"Never","2007","North Rhine-Westphalia","middle vocational","1298","0.665374373060347","0.644725552007497","0.686023194113196"
"Never","2007","North Rhine-Westphalia","vocational + Abi","165","0.484610357997569","0.430525541761414","0.538695174233724"
"Never","2007","North Rhine-Westphalia","higher vocational","158","0.549070276030721","0.49219247147999","0.605948080581453"
"Never","2007","North Rhine-Westphalia","higher education","356","0.415349559360752","0.382005219156633","0.448693899564871"
"Never","2007","Hesse","in school","6","","",""
"Never","2007","Hesse","inadequately","12","","",""
"Never","2007","Hesse","general elemantary","116","0.791421255120595","0.725061354830104","0.857781155411086"
"Never","2007","Hesse","middle vocational","398","0.631138319146935","0.594187719902517","0.668088918391353"
"Never","2007","Hesse","vocational + Abi","52","0.475891666084286","0.38126342129787","0.570519910870702"
"Never","2007","Hesse","higher vocational","44","0.55637350768042","0.450130488011238","0.662616527349603"
"Never","2007","Hesse","higher education","131","0.433157170959386","0.379613983089098","0.486700358829673"
"Never","2007","Rhineland-Palatinate,Saarland","in school","3","","",""
"Never","2007","Rhineland-Palatinate,Saarland","inadequately","15","","",""
"Never","2007","Rhineland-Palatinate,Saarland","general elemantary","129","0.771951761701759","0.709964821499067","0.833938701904451"
"Never","2007","Rhineland-Palatinate,Saarland","middle vocational","395","0.643646156008579","0.605452262259537","0.681840049757621"
"Never","2007","Rhineland-Palatinate,Saarland","vocational + Abi","31","0.657136985638372","0.530535300547433","0.783738670729311"
"Never","2007","Rhineland-Palatinate,Saarland","higher vocational","58","0.528047914522305","0.430689604926344","0.625406224118266"
"Never","2007","Rhineland-Palatinate,Saarland","higher education","69","0.353045583245991","0.283991174375199","0.422099992116783"
"Never","2007","Baden-Württemberg","in school","19","","",""
"Never","2007","Baden-Württemberg","inadequately","33","0.844804075374866","0.731163363921867","0.958444786827865"
"Never","2007","Baden-Württemberg","general elemantary","224","0.662380037520316","0.612187566389332","0.7125725086513"
"Never","2007","Baden-Württemberg","middle vocational","647","0.567807930200659","0.539519127312333","0.596096733088986"
"Never","2007","Baden-Württemberg","vocational + Abi","67","0.537222028631497","0.456064776292249","0.618379280970746"
"Never","2007","Baden-Württemberg","higher vocational","77","0.46915799218817","0.397245485422367","0.541070498953973"
"Never","2007","Baden-Württemberg","higher education","175","0.346887801955365","0.304526857581319","0.389248746329411"
"Never","2007","Bavaria","in school","6","","",""
"Never","2007","Bavaria","inadequately","17","","",""
"Never","2007","Bavaria","general elemantary","231","0.760298569430342","0.714098931836624","0.80649820702406"
"Never","2007","Bavaria","middle vocational","834","0.571500839702977","0.546936309795057","0.596065369610897"
"Never","2007","Bavaria","vocational + Abi","69","0.469191339044338","0.389855340797279","0.548527337291397"
"Never","2007","Bavaria","higher vocational","98","0.412685901151015","0.349060695031845","0.476311107270184"
"Never","2007","Bavaria","higher education","193","0.364043641870825","0.324749552252006","0.403337731489645"
"Never","2007","Berlin","in school","4","","",""
"Never","2007","Berlin","inadequately","4","","",""
"Never","2007","Berlin","general elemantary","46","0.761608082052912","0.653791886837313","0.869424277268512"
"Never","2007","Berlin","middle vocational","172","0.567827460857506","0.512049381415781","0.62360554029923"
"Never","2007","Berlin","vocational + Abi","14","","",""
"Never","2007","Berlin","higher vocational","27","","",""
"Never","2007","Berlin","higher education","110","0.416124871070654","0.356665822925694","0.475583919215613"
"Never","2007","Brandenburg","in school","4","","",""
"Never","2007","Brandenburg","inadequately","","","",""
"Never","2007","Brandenburg","general elemantary","47","0.772361918211394","0.669633408238048","0.87509042818474"
"Never","2007","Brandenburg","middle vocational","268","0.675689326487347","0.631026519333713","0.720352133640981"
"Never","2007","Brandenburg","vocational + Abi","16","","",""
"Never","2007","Brandenburg","higher vocational","42","0.616916247676881","0.499632970205725","0.734199525148036"
"Never","2007","Brandenburg","higher education","93","0.391551281691978","0.330432967869222","0.452669595514734"
"Never","2007","Mecklenburg-Western Pomerania","in school","4","","",""
"Never","2007","Mecklenburg-Western Pomerania","inadequately","4","","",""
"Never","2007","Mecklenburg-Western Pomerania","general elemantary","22","","",""
"Never","2007","Mecklenburg-Western Pomerania","middle vocational","174","0.677871953483667","0.620517637711089","0.735226269256244"
"Never","2007","Mecklenburg-Western Pomerania","vocational + Abi","7","","",""
"Never","2007","Mecklenburg-Western Pomerania","higher vocational","26","","",""
"Never","2007","Mecklenburg-Western Pomerania","higher education","37","0.292123206137426","0.215129086298716","0.369117325976135"
"Never","2007","Saxony","in school","6","","",""
"Never","2007","Saxony","inadequately","3","","",""
"Never","2007","Saxony","general elemantary","68","0.73652573333102","0.647473005119167","0.825578461542873"
"Never","2007","Saxony","middle vocational","497","0.656975912152133","0.624283827564956","0.689667996739311"
"Never","2007","Saxony","vocational + Abi","23","","",""
"Never","2007","Saxony","higher vocational","59","0.435953564683614","0.350381742136824","0.521525387230404"
"Never","2007","Saxony","higher education","141","0.375589406986138","0.326834280816533","0.424344533155744"
"Never","2007","Saxony-Anhalt","in school","5","","",""
"Never","2007","Saxony-Anhalt","inadequately","5","","",""
"Never","2007","Saxony-Anhalt","general elemantary","42","0.85774763470794","0.764580932357477","0.950914337058403"
"Never","2007","Saxony-Anhalt","middle vocational","277","0.673767801514214","0.629659354823153","0.717876248205275"
"Never","2007","Saxony-Anhalt","vocational + Abi","14","","",""
"Never","2007","Saxony-Anhalt","higher vocational","45","0.578509157787028","0.472276453902717","0.684741861671339"
"Never","2007","Saxony-Anhalt","higher education","94","0.427990686467785","0.363195492975046","0.492785879960524"
"Never","2007","Thuringia","in school","4","","",""
"Never","2007","Thuringia","inadequately","3","","",""
"Never","2007","Thuringia","general elemantary","43","0.764352121850375","0.658711548206638","0.869992695494112"
"Never","2007","Thuringia","middle vocational","366","0.667998258871054","0.62871238680381","0.707284130938297"
"Never","2007","Thuringia","vocational + Abi","15","","",""
"Never","2007","Thuringia","higher vocational","38","0.573245463511263","0.448095175809004","0.698395751213522"
"Never","2007","Thuringia","higher education","78","0.481070007737101","0.40887657271393","0.553263442760272"
"Daily","2008","Schleswig-Holstein","in school","1","","",""
"Daily","2008","Schleswig-Holstein","inadequately","","","",""
"Daily","2008","Schleswig-Holstein","general elemantary","","","",""
"Daily","2008","Schleswig-Holstein","middle vocational","3","","",""
"Daily","2008","Schleswig-Holstein","vocational + Abi","","","",""
"Daily","2008","Schleswig-Holstein","higher vocational","1","","",""
"Daily","2008","Schleswig-Holstein","higher education","4","","",""
"Daily","2008","Hamburg","in school","1","","",""
"Daily","2008","Hamburg","inadequately","","","",""
"Daily","2008","Hamburg","general elemantary","","","",""
"Daily","2008","Hamburg","middle vocational","1","","",""
"Daily","2008","Hamburg","vocational + Abi","1","","",""
"Daily","2008","Hamburg","higher vocational","1","","",""
"Daily","2008","Hamburg","higher education","6","","",""
"Daily","2008","Lower Saxony","in school","7","","",""
"Daily","2008","Lower Saxony","inadequately","","","",""
"Daily","2008","Lower Saxony","general elemantary","1","","",""
"Daily","2008","Lower Saxony","middle vocational","18","","",""
"Daily","2008","Lower Saxony","vocational + Abi","3","","",""
"Daily","2008","Lower Saxony","higher vocational","","","",""
"Daily","2008","Lower Saxony","higher education","15","","",""
"Daily","2008","Bremen","in school","","","",""
"Daily","2008","Bremen","inadequately","","","",""
"Daily","2008","Bremen","general elemantary","","","",""
"Daily","2008","Bremen","middle vocational","3","","",""
"Daily","2008","Bremen","vocational + Abi","","","",""
"Daily","2008","Bremen","higher vocational","","","",""
"Daily","2008","Bremen","higher education","3","","",""
"Daily","2008","North Rhine-Westphalia","in school","8","","",""
"Daily","2008","North Rhine-Westphalia","inadequately","1","","",""
"Daily","2008","North Rhine-Westphalia","general elemantary","9","","",""
"Daily","2008","North Rhine-Westphalia","middle vocational","37","0.0196933869520366","0.0134408596189671","0.025945914285106"
"Daily","2008","North Rhine-Westphalia","vocational + Abi","7","","",""
"Daily","2008","North Rhine-Westphalia","higher vocational","8","","",""
"Daily","2008","North Rhine-Westphalia","higher education","44","0.0396039479811615","0.0259348726090785","0.0532730233532445"
"Daily","2008","Hesse","in school","3","","",""
"Daily","2008","Hesse","inadequately","","","",""
"Daily","2008","Hesse","general elemantary","5","","",""
"Daily","2008","Hesse","middle vocational","14","","",""
"Daily","2008","Hesse","vocational + Abi","2","","",""
"Daily","2008","Hesse","higher vocational","3","","",""
"Daily","2008","Hesse","higher education","11","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","in school","5","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","general elemantary","1","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","middle vocational","13","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","vocational + Abi","1","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","higher vocational","2","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","higher education","10","","",""
"Daily","2008","Baden-Württemberg","in school","4","","",""
"Daily","2008","Baden-Württemberg","inadequately","","","",""
"Daily","2008","Baden-Württemberg","general elemantary","1","","",""
"Daily","2008","Baden-Württemberg","middle vocational","22","","",""
"Daily","2008","Baden-Württemberg","vocational + Abi","6","","",""
"Daily","2008","Baden-Württemberg","higher vocational","3","","",""
"Daily","2008","Baden-Württemberg","higher education","17","","",""
"Daily","2008","Bavaria","in school","7","","",""
"Daily","2008","Bavaria","inadequately","","","",""
"Daily","2008","Bavaria","general elemantary","6","","",""
"Daily","2008","Bavaria","middle vocational","25","","",""
"Daily","2008","Bavaria","vocational + Abi","3","","",""
"Daily","2008","Bavaria","higher vocational","5","","",""
"Daily","2008","Bavaria","higher education","28","","",""
"Daily","2008","Berlin","in school","2","","",""
"Daily","2008","Berlin","inadequately","","","",""
"Daily","2008","Berlin","general elemantary","1","","",""
"Daily","2008","Berlin","middle vocational","11","","",""
"Daily","2008","Berlin","vocational + Abi","3","","",""
"Daily","2008","Berlin","higher vocational","1","","",""
"Daily","2008","Berlin","higher education","7","","",""
"Daily","2008","Brandenburg","in school","4","","",""
"Daily","2008","Brandenburg","inadequately","","","",""
"Daily","2008","Brandenburg","general elemantary","2","","",""
"Daily","2008","Brandenburg","middle vocational","1","","",""
"Daily","2008","Brandenburg","vocational + Abi","2","","",""
