"pli0093_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2010","Hamburg","West Germany","","","","","3"
"Min 1x per month","2010","Hamburg","East Germany","","","","","3"
"Min 1x per month","2010","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","2010","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2010","Bremen","West Germany","","","","","3"
"Min 1x per month","2010","Bremen","East Germany","","","","","3"
"Min 1x per month","2010","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","2010","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2010","Hesse","West Germany","","","","","3"
"Min 1x per month","2010","Hesse","East Germany","","","","","3"
"Min 1x per month","2010","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","2010","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2010","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","2010","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2010","Bavaria","West Germany","","","","","3"
"Min 1x per month","2010","Bavaria","East Germany","","","","","3"
"Min 1x per month","2010","Berlin","West Germany","","","","","3"
"Min 1x per month","2010","Berlin","East Germany","","","","","3"
"Min 1x per month","2010","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2010","Brandenburg","East Germany","","","","","3"
"Min 1x per month","2010","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2010","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","2010","Saxony","West Germany","","","","","3"
"Min 1x per month","2010","Saxony","East Germany","","","","","3"
"Min 1x per month","2010","Thuringia","East Germany","","","","","3"
"Min 1x per month","2010","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","2010","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2010","Thuringia","West Germany","","","","","3"
"Min 1x per week","2010","Hamburg","West Germany","","","","","2"
"Min 1x per week","2010","Hamburg","East Germany","","","","","2"
"Min 1x per week","2010","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","2010","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2010","Bremen","East Germany","","","","","2"
"Min 1x per week","2010","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2010","Hesse","West Germany","","","","","2"
"Min 1x per week","2010","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","2010","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2010","Hesse","East Germany","","","","","2"
"Min 1x per week","2010","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","2010","Bremen","West Germany","","","","","2"
"Min 1x per week","2010","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","2010","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2010","Bavaria","West Germany","","","","","2"
"Min 1x per week","2010","Bavaria","East Germany","","","","","2"
"Min 1x per week","2010","Berlin","West Germany","","","","","2"
"Min 1x per week","2010","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","2010","Saxony","West Germany","","","","","2"
"Min 1x per week","2010","Saxony","East Germany","","","","","2"
"Min 1x per week","2010","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2010","Thuringia","East Germany","","","","","2"
"Min 1x per week","2010","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2010","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","2010","Berlin","East Germany","","","","","2"
"Min 1x per week","2010","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2010","Brandenburg","East Germany","","","","","2"
"Min 1x per week","2010","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2010","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","2010","Thuringia","West Germany","","","","","2"
"Never","2010","Schleswig-Holstein","West Germany","","","","","5"
"Never","2010","Schleswig-Holstein","East Germany","","","","","5"
"Never","2010","Hamburg","West Germany","","","","","5"
"Never","2010","Hamburg","East Germany","","","","","5"
"Never","2010","Lower Saxony","West Germany","","","","","5"
"Never","2010","Lower Saxony","East Germany","","","","","5"
"Never","2010","Bremen","West Germany","","","","","5"
"Never","2010","Bremen","East Germany","","","","","5"
"Never","2010","North Rhine-Westphalia","West Germany","","","","","5"
"Never","2010","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2010","Hesse","West Germany","","","","","5"
"Never","2010","Hesse","East Germany","","","","","5"
"Never","2010","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","2010","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2010","Baden-Württemberg","West Germany","","","","","5"
"Never","2010","Baden-Württemberg","East Germany","","","","","5"
"Never","2010","Bavaria","West Germany","","","","","5"
"Never","2010","Bavaria","East Germany","","","","","5"
"Never","2010","Berlin","West Germany","","","","","5"
"Never","2010","Berlin","East Germany","","","","","5"
"Never","2010","Brandenburg","West Germany","","","","","5"
"Never","2010","Brandenburg","East Germany","","","","","5"
"Never","2010","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2010","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","2010","Saxony","West Germany","","","","","5"
"Never","2010","Saxony","East Germany","","","","","5"
"Never","2010","Saxony-Anhalt","West Germany","","","","","5"
"Never","2010","Saxony-Anhalt","East Germany","","","","","5"
"Never","2010","Thuringia","West Germany","","","","","5"
"Never","2010","Thuringia","East Germany","","","","","5"
"Rarely","2010","Schleswig-Holstein","West Germany","","","","","4"
"Rarely","2010","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2010","Hamburg","West Germany","","","","","4"
"Rarely","2010","Hamburg","East Germany","","","","","4"
"Rarely","2010","Lower Saxony","West Germany","","","","","4"
"Rarely","2010","Lower Saxony","East Germany","","","","","4"
"Rarely","2010","Bremen","West Germany","","","","","4"
"Rarely","2010","Bremen","East Germany","","","","","4"
"Rarely","2010","North Rhine-Westphalia","West Germany","","","","","4"
"Rarely","2010","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2010","Hesse","West Germany","","","","","4"
"Rarely","2010","Hesse","East Germany","","","","","4"
"Rarely","2010","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Rarely","2010","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2010","Baden-Württemberg","West Germany","","","","","4"
"Rarely","2010","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2010","Bavaria","West Germany","","","","","4"
"Rarely","2010","Brandenburg","East Germany","","","","","4"
"Rarely","2010","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2010","Saxony","West Germany","","","","","4"
"Rarely","2010","Saxony","East Germany","","","","","4"
"Rarely","2010","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2010","Thuringia","West Germany","","","","","4"
"Rarely","2010","Brandenburg","West Germany","","","","","4"
"Rarely","2010","Saxony-Anhalt","East Germany","","","","","4"
"Rarely","2010","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely","2010","Bavaria","East Germany","","","","","4"
"Rarely","2010","Berlin","West Germany","","","","","4"
"Rarely","2010","Thuringia","East Germany","","","","","4"
"Rarely","2010","Berlin","East Germany","","","","","4"
"Daily","2011","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","2011","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2011","Hesse","West Germany","","","","","1"
"Daily","2011","Hesse","East Germany","","","","","1"
"Daily","2011","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","2011","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2011","Baden-Württemberg","West Germany","","","","","1"
"Daily","2011","Baden-Württemberg","East Germany","","","","","1"
"Daily","2011","Bavaria","West Germany","","","","","1"
"Daily","2011","Bavaria","East Germany","","","","","1"
"Daily","2011","Berlin","West Germany","","","","","1"
"Daily","2011","Berlin","East Germany","","","","","1"
"Daily","2011","Brandenburg","West Germany","","","","","1"
"Daily","2011","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2011","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2011","Saxony","West Germany","","","","","1"
"Daily","2011","Saxony","East Germany","","","","","1"
"Daily","2011","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2011","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2011","Brandenburg","East Germany","","","","","1"
"Daily","2011","Thuringia","West Germany","","","","","1"
"Daily","2011","Thuringia","East Germany","","","","","1"
"Daily","2011","Bremen","East Germany","","","","","1"
"Daily","2011","Hamburg","West Germany","","","","","1"
"Daily","2011","Hamburg","East Germany","","","","","1"
"Daily","2011","Lower Saxony","West Germany","","","","","1"
"Daily","2011","Lower Saxony","East Germany","","","","","1"
"Daily","2011","Bremen","West Germany","","","","","1"
"Daily","2011","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2011","Schleswig-Holstein","West Germany","","","","","1"
"Min 1x per month","2011","Schleswig-Holstein","West Germany","61","0.0787079116660398","0.0618570756250463","0.0955587477070334","3"
"Min 1x per month","2011","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2011","Hamburg","West Germany","44","0.100212390555601","0.0716973491317604","0.128727431979442","3"
"Min 1x per month","2011","Hamburg","East Germany","","","","","3"
"Min 1x per month","2011","Lower Saxony","West Germany","154","0.0541151465703943","0.0454848706139085","0.0627454225268802","3"
"Min 1x per month","2011","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2011","Bremen","West Germany","13","","","","3"
"Min 1x per month","2011","Bremen","East Germany","","","","","3"
"Min 1x per month","2011","North Rhine-Westphalia","West Germany","344","0.0637963385630228","0.0574652072215788","0.0701274699044668","3"
"Min 1x per month","2011","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2011","Hesse","West Germany","148","0.0666663272567318","0.05562320735566","0.0777094471578037","3"
"Min 1x per month","2011","Hesse","East Germany","","","","","3"
"Min 1x per month","2011","Rhineland-Palatinate,Saarland","West Germany","89","0.0704667324067414","0.0579458450589161","0.0829876197545667","3"
"Min 1x per month","2011","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2011","Baden-Württemberg","West Germany","339","0.0848998285929315","0.0757061999513243","0.0940934572345387","3"
"Min 1x per month","2011","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2011","Bavaria","West Germany","372","0.0795026817648616","0.0715338348662588","0.0874715286634643","3"
"Min 1x per month","2011","Bavaria","East Germany","","","","","3"
"Min 1x per month","2011","Berlin","West Germany","42","0.0980949233337391","0.0732817543072641","0.122908092360214","3"
"Min 1x per month","2011","Berlin","East Germany","35","0.0621468805954032","0.040180111667671","0.0841136495231354","3"
"Min 1x per month","2011","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2011","Brandenburg","East Germany","46","0.0353712925084423","0.0246767714913955","0.0460658135254891","3"
"Min 1x per month","2011","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2011","Mecklenburg-Western Pomerania","East Germany","43","0.0925172749127128","0.0704615200507207","0.114573029774705","3"
"Min 1x per month","2011","Saxony","West Germany","","","","","3"
"Min 1x per month","2011","Saxony","East Germany","119","0.0728150005280612","0.0609298310369744","0.084700170019148","3"
"Min 1x per month","2011","Thuringia","East Germany","65","0.0649183130743971","0.0504044617691899","0.0794321643796044","3"
"Min 1x per month","2011","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2011","Saxony-Anhalt","East Germany","77","0.0743609236589565","0.0588144226996727","0.0899074246182402","3"
"Min 1x per month","2011","Thuringia","West Germany","","","","","3"
"Min 1x per week","2011","Bremen","East Germany","","","","","2"
"Min 1x per week","2011","North Rhine-Westphalia","West Germany","644","0.111820916465959","0.103656783432982","0.119985049498937","2"
"Min 1x per week","2011","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2011","Hesse","West Germany","268","0.143660783847434","0.128132906651574","0.159188661043294","2"
"Min 1x per week","2011","Hesse","East Germany","","","","","2"
"Min 1x per week","2011","Rhineland-Palatinate,Saarland","West Germany","202","0.124625901777118","0.10846700987943","0.140784793674806","2"
"Min 1x per week","2011","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2011","Hamburg","West Germany","69","0.135877025847597","0.10333803472376","0.168416016971433","2"
"Min 1x per week","2011","Hamburg","East Germany","","","","","2"
"Min 1x per week","2011","Lower Saxony","West Germany","338","0.116292392775753","0.104063811409941","0.128520974141565","2"
