"pli0093_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Daily","2010","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2010","Hamburg","no migration background","","","",""
"Daily","2010","Hamburg","direct migration background","","","",""
"Daily","2010","Hamburg","indirect migration background","","","",""
"Daily","2010","Lower Saxony","no migration background","","","",""
"Daily","2010","Lower Saxony","direct migration background","","","",""
"Daily","2010","Lower Saxony","indirect migration background","","","",""
"Daily","2010","Bremen","no migration background","","","",""
"Daily","2010","Bremen","direct migration background","","","",""
"Daily","2010","Bremen","indirect migration background","","","",""
"Daily","2010","North Rhine-Westphalia","no migration background","","","",""
"Daily","2010","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2010","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2010","Hesse","no migration background","","","",""
"Daily","2010","Hesse","direct migration background","","","",""
"Daily","2010","Hesse","indirect migration background","","","",""
"Daily","2010","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2010","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2010","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2010","Baden-Württemberg","no migration background","","","",""
"Daily","2010","Baden-Württemberg","direct migration background","","","",""
"Daily","2010","Baden-Württemberg","indirect migration background","","","",""
"Daily","2010","Bavaria","no migration background","","","",""
"Daily","2010","Bavaria","direct migration background","","","",""
"Daily","2010","Bavaria","indirect migration background","","","",""
"Daily","2010","Berlin","no migration background","","","",""
"Daily","2010","Berlin","direct migration background","","","",""
"Daily","2010","Berlin","indirect migration background","","","",""
"Daily","2010","Brandenburg","no migration background","","","",""
"Daily","2010","Brandenburg","direct migration background","","","",""
"Daily","2010","Brandenburg","indirect migration background","","","",""
"Daily","2010","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2010","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2010","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2010","Saxony","no migration background","","","",""
"Daily","2010","Saxony","direct migration background","","","",""
"Daily","2010","Saxony","indirect migration background","","","",""
"Daily","2010","Saxony-Anhalt","no migration background","","","",""
"Daily","2010","Saxony-Anhalt","direct migration background","","","",""
"Daily","2010","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2010","Thuringia","no migration background","","","",""
"Daily","2010","Thuringia","direct migration background","","","",""
"Daily","2010","Thuringia","indirect migration background","","","",""
"Min 1x per week","2010","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","2010","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","2010","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","2010","Hamburg","no migration background","","","",""
"Min 1x per week","2010","Hamburg","direct migration background","","","",""
"Min 1x per week","2010","Hamburg","indirect migration background","","","",""
"Min 1x per week","2010","Lower Saxony","no migration background","","","",""
"Min 1x per week","2010","Lower Saxony","direct migration background","","","",""
"Min 1x per week","2010","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","2010","Bremen","no migration background","","","",""
"Min 1x per week","2010","Bremen","direct migration background","","","",""
"Min 1x per week","2010","Bremen","indirect migration background","","","",""
"Min 1x per week","2010","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","2010","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","2010","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","2010","Hesse","no migration background","","","",""
"Min 1x per week","2010","Hesse","direct migration background","","","",""
"Min 1x per week","2010","Hesse","indirect migration background","","","",""
"Min 1x per week","2010","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","2010","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","2010","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","2010","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","2010","Baden-Württemberg","direct migration background","","","",""
"Min 1x per week","2010","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","2010","Bavaria","no migration background","","","",""
"Min 1x per week","2010","Bavaria","direct migration background","","","",""
"Min 1x per week","2010","Bavaria","indirect migration background","","","",""
"Min 1x per week","2010","Berlin","no migration background","","","",""
"Min 1x per week","2010","Berlin","direct migration background","","","",""
"Min 1x per week","2010","Berlin","indirect migration background","","","",""
"Min 1x per week","2010","Brandenburg","no migration background","","","",""
"Min 1x per week","2010","Brandenburg","direct migration background","","","",""
"Min 1x per week","2010","Brandenburg","indirect migration background","","","",""
"Min 1x per week","2010","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per week","2010","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","2010","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","2010","Saxony","no migration background","","","",""
"Min 1x per week","2010","Saxony","direct migration background","","","",""
"Min 1x per week","2010","Saxony","indirect migration background","","","",""
"Min 1x per week","2010","Saxony-Anhalt","no migration background","","","",""
"Min 1x per week","2010","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","2010","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","2010","Thuringia","no migration background","","","",""
"Min 1x per week","2010","Thuringia","direct migration background","","","",""
"Min 1x per week","2010","Thuringia","indirect migration background","","","",""
"Min 1x per month","2010","Schleswig-Holstein","no migration background","","","",""
"Min 1x per month","2010","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per month","2010","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","2010","Hamburg","no migration background","","","",""
"Min 1x per month","2010","Hamburg","direct migration background","","","",""
"Min 1x per month","2010","Hamburg","indirect migration background","","","",""
"Min 1x per month","2010","Lower Saxony","no migration background","","","",""
"Min 1x per month","2010","Lower Saxony","direct migration background","","","",""
"Min 1x per month","2010","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","2010","Bremen","no migration background","","","",""
"Min 1x per month","2010","Bremen","direct migration background","","","",""
"Min 1x per month","2010","Bremen","indirect migration background","","","",""
"Min 1x per month","2010","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per month","2010","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per month","2010","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per month","2010","Hesse","no migration background","","","",""
"Min 1x per month","2010","Hesse","direct migration background","","","",""
"Min 1x per month","2010","Hesse","indirect migration background","","","",""
"Min 1x per month","2010","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per month","2010","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per month","2010","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per month","2010","Baden-Württemberg","no migration background","","","",""
"Min 1x per month","2010","Baden-Württemberg","direct migration background","","","",""
"Min 1x per month","2010","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per month","2010","Bavaria","no migration background","","","",""
"Min 1x per month","2010","Bavaria","direct migration background","","","",""
"Min 1x per month","2010","Bavaria","indirect migration background","","","",""
"Min 1x per month","2010","Berlin","no migration background","","","",""
"Min 1x per month","2010","Berlin","direct migration background","","","",""
