"party","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"SPD","2007","inadequately","Rural Area","3","","","","2"
"SPD","2007","general elemantary","Urban Area","236","0.567261522674066","0.521072223175652","0.61345082217248","2"
"SPD","2007","general elemantary","Rural Area","65","0.324330174224878","0.257941752009574","0.390718596440183","2"
"SPD","2007","vocational + Abi","Rural Area","36","0.264901330504056","0.183538929257147","0.346263731750965","2"
"SPD","2007","higher vocational","Urban Area","189","0.409580785602801","0.365170080743973","0.45399149046163","2"
"SPD","2007","higher vocational","Rural Area","57","0.260852043129944","0.204948835232453","0.316755251027434","2"
"SPD","2007","higher education","Urban Area","554","0.297160515615787","0.276829505769848","0.317491525461726","2"
"SPD","2007","higher education","Rural Area","183","0.250891781461261","0.218307426122175","0.283476136800347","2"
"AfD","2008","in school","Urban Area","","","","","7"
"AfD","2008","in school","Rural Area","","","","","7"
"AfD","2008","middle vocational","Urban Area","","","","","7"
"AfD","2008","vocational + Abi","Rural Area","","","","","7"
"AfD","2008","vocational + Abi","Urban Area","","","","","7"
"AfD","2008","general elemantary","Rural Area","","","","","7"
"AfD","2008","inadequately","Urban Area","","","","","7"
"AfD","2008","higher education","Rural Area","","","","","7"
"AfD","2008","middle vocational","Rural Area","","","","","7"
"AfD","2008","inadequately","Rural Area","","","","","7"
"AfD","2008","higher vocational","Urban Area","","","","","7"
"AfD","2008","general elemantary","Urban Area","","","","","7"
"AfD","2008","higher education","Urban Area","","","","","7"
"AfD","2008","higher vocational","Rural Area","","","","","7"
"CDU/CSU","2008","inadequately","Urban Area","5","","","","1"
"CDU/CSU","2008","general elemantary","Urban Area","164","0.380070471710834","0.333142648825276","0.426998294596393","1"
"CDU/CSU","2008","general elemantary","Rural Area","79","0.472473276295337","0.396980689423135","0.547965863167539","1"
"CDU/CSU","2008","higher vocational","Rural Area","106","0.424527501867053","0.35936208827707","0.489692915457036","1"
"CDU/CSU","2008","inadequately","Rural Area","7","","","","1"
"CDU/CSU","2008","higher education","Urban Area","706","0.347483591297872","0.325924712693587","0.369042469902157","1"
"CDU/CSU","2008","higher education","Rural Area","248","0.429301197039765","0.391220027913397","0.467382366166134","1"
"CDU/CSU","2008","middle vocational","Urban Area","1131","0.41876272776677","0.399896772834667","0.437628682698874","1"
"CDU/CSU","2008","middle vocational","Rural Area","616","0.489356204587229","0.461699667067099","0.517012742107359","1"
"CDU/CSU","2008","in school","Urban Area","19","","","","1"
"CDU/CSU","2008","in school","Rural Area","9","","","","1"
"CDU/CSU","2008","vocational + Abi","Urban Area","143","0.321304344297064","0.275426564934404","0.367182123659723","1"
"CDU/CSU","2008","vocational + Abi","Rural Area","49","0.440116092860674","0.35016886628376","0.530063319437588","1"
"CDU/CSU","2008","higher vocational","Urban Area","191","0.427073249350077","0.380642511927791","0.473503986772362","1"
"FDP","2008","vocational + Abi","Urban Area","34","0.0824524033390655","0.0554300906251577","0.109474716052973","3"
"FDP","2008","inadequately","Urban Area","","","","","3"
"FDP","2008","inadequately","Rural Area","","","","","3"
"FDP","2008","general elemantary","Urban Area","10","","","","3"
"FDP","2008","general elemantary","Rural Area","6","","","","3"
"FDP","2008","middle vocational","Urban Area","120","0.0421922516561215","0.0345049560968059","0.0498795472154371","3"
"FDP","2008","middle vocational","Rural Area","41","0.0331210363053861","0.0232203741262885","0.0430216984844838","3"
"FDP","2008","vocational + Abi","Rural Area","4","","","","3"
"FDP","2008","higher vocational","Urban Area","15","","","","3"
"FDP","2008","higher vocational","Rural Area","12","","","","3"
"FDP","2008","higher education","Urban Area","175","0.0908576387204409","0.0778451619355926","0.103870115505289","3"
"FDP","2008","higher education","Rural Area","36","0.0719351334630126","0.0520565499126369","0.0918137170133884","3"
"FDP","2008","in school","Rural Area","3","","","","3"
"FDP","2008","in school","Urban Area","6","","","","3"
"NPD Combination","2008","in school","Urban Area","","","","","6"
"NPD Combination","2008","in school","Rural Area","3","","","","6"
"NPD Combination","2008","inadequately","Urban Area","","","","","6"
"NPD Combination","2008","inadequately","Rural Area","","","","","6"
"NPD Combination","2008","general elemantary","Urban Area","8","","","","6"
"NPD Combination","2008","general elemantary","Rural Area","5","","","","6"
"NPD Combination","2008","middle vocational","Urban Area","46","0.0202477754999153","0.0148617941881441","0.0256337568116864","6"
"NPD Combination","2008","middle vocational","Rural Area","29","","","","6"
"NPD Combination","2008","higher vocational","Rural Area","2","","","","6"
"NPD Combination","2008","higher education","Urban Area","2","","","","6"
"NPD Combination","2008","higher education","Rural Area","1","","","","6"
"NPD Combination","2008","higher vocational","Urban Area","5","","","","6"
"NPD Combination","2008","vocational + Abi","Urban Area","1","","","","6"
"NPD Combination","2008","vocational + Abi","Rural Area","2","","","","6"
"Other","2008","in school","Urban Area","","","","","8"
"Other","2008","in school","Rural Area","","","","","8"
"Other","2008","inadequately","Urban Area","","","","","8"
"Other","2008","inadequately","Rural Area","","","","","8"
"Other","2008","general elemantary","Urban Area","6","","","","8"
"Other","2008","general elemantary","Rural Area","2","","","","8"
"Other","2008","middle vocational","Urban Area","19","","","","8"
"Other","2008","middle vocational","Rural Area","15","","","","8"
"Other","2008","vocational + Abi","Urban Area","","","","","8"
"Other","2008","vocational + Abi","Rural Area","1","","","","8"
"Other","2008","higher vocational","Urban Area","1","","","","8"
"Other","2008","higher vocational","Rural Area","","","","","8"
"Other","2008","higher education","Urban Area","8","","","","8"
"Other","2008","higher education","Rural Area","5","","","","8"
"PDS/Linke","2008","in school","Urban Area","3","","","","5"
"PDS/Linke","2008","in school","Rural Area","4","","","","5"
"PDS/Linke","2008","middle vocational","Urban Area","135","0.0465973216637138","0.0385372905946854","0.0546573527327423","5"
"PDS/Linke","2008","middle vocational","Rural Area","136","0.101093850171469","0.0844157809338197","0.117771919409119","5"
"PDS/Linke","2008","general elemantary","Rural Area","13","","","","5"
"PDS/Linke","2008","vocational + Abi","Urban Area","14","","","","5"
"PDS/Linke","2008","inadequately","Urban Area","1","","","","5"
"PDS/Linke","2008","inadequately","Rural Area","1","","","","5"
"PDS/Linke","2008","general elemantary","Urban Area","16","","","","5"
"PDS/Linke","2008","higher vocational","Rural Area","23","","","","5"
"PDS/Linke","2008","vocational + Abi","Rural Area","10","","","","5"
"PDS/Linke","2008","higher vocational","Urban Area","16","","","","5"
"PDS/Linke","2008","higher education","Urban Area","115","0.0535306508266978","0.0433396265390955","0.0637216751143002","5"
"PDS/Linke","2008","higher education","Rural Area","120","0.156062747529156","0.128141781149125","0.183983713909186","5"
"SPD","2008","in school","Urban Area","34","0.548092256838115","0.434699854638183","0.661484659038048","2"
"SPD","2008","in school","Rural Area","8","","","","2"
"SPD","2008","middle vocational","Urban Area","1004","0.387154044718028","0.368527357704855","0.405780731731201","2"
"SPD","2008","inadequately","Urban Area","17","","","","2"
"SPD","2008","inadequately","Rural Area","3","","","","2"
"SPD","2008","general elemantary","Urban Area","198","0.504813833048332","0.456477126552429","0.553150539544235","2"
"SPD","2008","general elemantary","Rural Area","55","0.312937788051356","0.242821246606228","0.383054329496485","2"
"SPD","2008","middle vocational","Rural Area","368","0.292088375339903","0.266930562225339","0.317246188454467","2"
"SPD","2008","vocational + Abi","Urban Area","143","0.389881481031664","0.341965546569003","0.437797415494325","2"
"SPD","2008","vocational + Abi","Rural Area","37","0.29453155933369","0.211935396154768","0.377127722512612","2"
"SPD","2008","higher vocational","Urban Area","161","0.393787549688648","0.347926048894362","0.439649050482935","2"
"SPD","2008","higher vocational","Rural Area","57","0.265953631095757","0.207700850081778","0.324206412109736","2"
"SPD","2008","higher education","Urban Area","512","0.296229282039809","0.275556787435251","0.316901776644367","2"
"SPD","2008","higher education","Rural Area","170","0.238314999708673","0.205536495362274","0.271093504055071","2"
"AfD","2009","in school","Urban Area","","","","","7"
"AfD","2009","in school","Rural Area","","","","","7"
"AfD","2009","general elemantary","Urban Area","","","","","7"
"AfD","2009","general elemantary","Rural Area","","","","","7"
"AfD","2009","middle vocational","Urban Area","","","","","7"
"AfD","2009","middle vocational","Rural Area","","","","","7"
"AfD","2009","vocational + Abi","Urban Area","","","","","7"
"AfD","2009","vocational + Abi","Rural Area","","","","","7"
"AfD","2009","inadequately","Rural Area","","","","","7"
"AfD","2009","higher vocational","Urban Area","","","","","7"
"AfD","2009","higher education","Rural Area","","","","","7"
"AfD","2009","inadequately","Urban Area","","","","","7"
"AfD","2009","higher education","Urban Area","","","","","7"
"AfD","2009","higher vocational","Rural Area","","","","","7"
"CDU/CSU","2009","general elemantary","Urban Area","145","0.353971891863305","0.305047531714758","0.402896252011851","1"
"CDU/CSU","2009","general elemantary","Rural Area","77","0.473452406332094","0.397268524235249","0.549636288428938","1"
"CDU/CSU","2009","inadequately","Urban Area","6","","","","1"
"CDU/CSU","2009","inadequately","Rural Area","2","","","","1"
"CDU/CSU","2009","middle vocational","Urban Area","989","0.41797223619077","0.397992352651833","0.437952119729706","1"
"CDU/CSU","2009","middle vocational","Rural Area","555","0.479047303381744","0.450373377327636","0.507721229435852","1"
"CDU/CSU","2009","vocational + Abi","Rural Area","42","0.364836737290716","0.275284061127353","0.45438941345408","1"
"CDU/CSU","2009","higher vocational","Urban Area","170","0.411556118527563","0.363208664172557","0.459903572882569","1"
"CDU/CSU","2009","higher vocational","Rural Area","103","0.437732448025365","0.372176420061325","0.503288475989405","1"
"CDU/CSU","2009","higher education","Urban Area","604","0.321564096080377","0.299661790886418","0.343466401274335","1"
"CDU/CSU","2009","higher education","Rural Area","209","0.350789158656201","0.312825355868832","0.388752961443571","1"
"CDU/CSU","2009","in school","Urban Area","21","","","","1"
"CDU/CSU","2009","in school","Rural Area","10","","","","1"
"CDU/CSU","2009","vocational + Abi","Urban Area","108","0.289973374168916","0.242162529086191","0.337784219251641","1"
"FDP","2009","vocational + Abi","Urban Area","43","0.10870252449506","0.0759049901935204","0.1415000587966","3"
"FDP","2009","inadequately","Rural Area","","","","","3"
"FDP","2009","general elemantary","Urban Area","21","","","","3"
"FDP","2009","general elemantary","Rural Area","7","","","","3"
"FDP","2009","middle vocational","Urban Area","152","0.0589058748492899","0.0493681844563221","0.0684435652422577","3"
"FDP","2009","middle vocational","Rural Area","70","0.0590917897805292","0.0455574829815602","0.0726260965794982","3"
"FDP","2009","higher vocational","Urban Area","29","","","","3"
"FDP","2009","inadequately","Urban Area","1","","","","3"
"FDP","2009","vocational + Abi","Rural Area","9","","","","3"
"FDP","2009","higher vocational","Rural Area","20","","","","3"
"FDP","2009","higher education","Urban Area","221","0.121632544042711","0.106305279542348","0.136959808543074","3"
"FDP","2009","higher education","Rural Area","53","0.147229413358541","0.119041226450129","0.175417600266954","3"
"FDP","2009","in school","Rural Area","3","","","","3"
"FDP","2009","in school","Urban Area","11","","","","3"
"NPD Combination","2009","inadequately","Rural Area","1","","","","6"
"NPD Combination","2009","middle vocational","Urban Area","33","0.0190943423785641","0.0135504683080441","0.0246382164490842","6"
"NPD Combination","2009","in school","Urban Area","1","","","","6"
"NPD Combination","2009","in school","Rural Area","2","","","","6"
"NPD Combination","2009","inadequately","Urban Area","","","","","6"
"NPD Combination","2009","general elemantary","Urban Area","11","","","","6"
"NPD Combination","2009","general elemantary","Rural Area","6","","","","6"
"NPD Combination","2009","middle vocational","Rural Area","28","","","","6"
"NPD Combination","2009","vocational + Abi","Urban Area","3","","","","6"
"NPD Combination","2009","higher vocational","Rural Area","4","","","","6"
"NPD Combination","2009","higher education","Urban Area","2","","","","6"
"NPD Combination","2009","higher education","Rural Area","3","","","","6"
