"party","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"NPD","2007","35-65 y.","no migration background","49","0.0142155731055402","0.0107664240544763","0.0176647221566041","6"
"NPD","2007","35-65 y.","direct migration background","3","","","","6"
"NPD","2007","35-65 y.","indirect migration background","","","","","6"
"NPD","2007","66 and older","direct migration background","","","","","6"
"NPD","2007","66 and older","indirect migration background","","","","","6"
"Other","2007","16-34 y.","no migration background","15","","","","8"
"Other","2007","16-34 y.","direct migration background","1","","","","8"
"Other","2007","16-34 y.","indirect migration background","2","","","","8"
"Other","2007","35-65 y.","no migration background","45","0.0091244120067437","0.00635395887595714","0.0118948651375303","8"
"Other","2007","35-65 y.","direct migration background","4","","","","8"
"Other","2007","35-65 y.","indirect migration background","","","","","8"
"Other","2007","66 and older","no migration background","11","","","","8"
"Other","2007","66 and older","direct migration background","","","","","8"
"Other","2007","66 and older","indirect migration background","","","","","8"
"PDS/Linke","2007","16-34 y.","no migration background","78","0.0617767968246253","0.0484941632742805","0.0750594303749701","5"
"PDS/Linke","2007","16-34 y.","direct migration background","1","","","","5"
"PDS/Linke","2007","16-34 y.","indirect migration background","3","","","","5"
"PDS/Linke","2007","35-65 y.","no migration background","279","0.0614363886138746","0.0544398458191838","0.0684329314085655","5"
"PDS/Linke","2007","35-65 y.","direct migration background","18","","","","5"
"PDS/Linke","2007","35-65 y.","indirect migration background","3","","","","5"
"PDS/Linke","2007","66 and older","no migration background","165","0.0595404108642773","0.0496024991012845","0.06947832262727","5"
"PDS/Linke","2007","66 and older","indirect migration background","","","","","5"
"PDS/Linke","2007","66 and older","direct migration background","3","","","","5"
"SPD","2007","16-34 y.","indirect migration background","73","0.449212289849593","0.367399377246779","0.531025202452407","1"
"SPD","2007","35-65 y.","no migration background","1584","0.363331047741567","0.349317538938627","0.377344556544507","1"
"SPD","2007","16-34 y.","no migration background","410","0.320409311696272","0.294664205484439","0.346154417908106","1"
"SPD","2007","16-34 y.","direct migration background","35","0.397619518966248","0.303104946984624","0.492134090947872","1"
"SPD","2007","35-65 y.","direct migration background","160","0.502446938643619","0.450139995969945","0.554753881317293","1"
"SPD","2007","35-65 y.","indirect migration background","33","0.505617723191254","0.38312770616884","0.628107740213668","1"
"SPD","2007","66 and older","no migration background","798","0.394217064570689","0.373693850230088","0.414740278911289","1"
"SPD","2007","66 and older","direct migration background","48","0.333553218213571","0.255173085217056","0.411933351210086","1"
"SPD","2007","66 and older","indirect migration background","3","","","","1"
"AfD","2008","16-34 y.","indirect migration background","","","","","7"
"AfD","2008","16-34 y.","no migration background","","","","","7"
"AfD","2008","16-34 y.","direct migration background","","","","","7"
"AfD","2008","35-65 y.","no migration background","","","","","7"
"AfD","2008","35-65 y.","direct migration background","","","","","7"
"AfD","2008","35-65 y.","indirect migration background","","","","","7"
"AfD","2008","66 and older","no migration background","","","","","7"
"AfD","2008","66 and older","direct migration background","","","","","7"
"AfD","2008","66 and older","indirect migration background","","","","","7"
"CDU/CSU","2008","16-34 y.","indirect migration background","42","0.277715599535494","0.203260414698978","0.352170784372009","2"
"CDU/CSU","2008","16-34 y.","direct migration background","49","0.476020776009127","0.369849114002651","0.582192438015603","2"
"CDU/CSU","2008","16-34 y.","no migration background","381","0.332436405303251","0.304797769397773","0.360075041208728","2"
"CDU/CSU","2008","35-65 y.","no migration background","1680","0.395470818297476","0.380655257012849","0.410286379582104","2"
"CDU/CSU","2008","35-65 y.","direct migration background","129","0.332294558101659","0.281396148253665","0.383192967949653","2"
"CDU/CSU","2008","35-65 y.","indirect migration background","23","","","","2"
"CDU/CSU","2008","66 and older","no migration background","1104","0.500441510357989","0.479595555680789","0.52128746503519","2"
"CDU/CSU","2008","66 and older","indirect migration background","4","","","","2"
"CDU/CSU","2008","66 and older","direct migration background","88","0.574769733497682","0.494577798522654","0.65496166847271","2"
"FDP","2008","16-34 y.","no migration background","75","0.0641310213694317","0.0497576847084141","0.0785043580304492","3"
"FDP","2008","16-34 y.","direct migration background","3","","","","3"
"FDP","2008","16-34 y.","indirect migration background","8","","","","3"
"FDP","2008","35-65 y.","no migration background","235","0.0438891649646237","0.0376821179913932","0.0500962119378541","3"
"FDP","2008","35-65 y.","direct migration background","13","","","","3"
"FDP","2008","35-65 y.","indirect migration background","3","","","","3"
"FDP","2008","66 and older","no migration background","100","0.040229858751284","0.0320374837166628","0.0484222337859052","3"
"FDP","2008","66 and older","direct migration background","2","","","","3"
"FDP","2008","66 and older","indirect migration background","","","","","3"
"Grüne","2008","16-34 y.","no migration background","162","0.151110132590793","0.130097113169359","0.172123152012227","4"
"Grüne","2008","16-34 y.","direct migration background","5","","","","4"
"Grüne","2008","66 and older","no migration background","58","0.0237472740355709","0.0173992294860634","0.0300953185850785","4"
"Grüne","2008","16-34 y.","indirect migration background","18","","","","4"
"Grüne","2008","35-65 y.","no migration background","516","0.132301908911146","0.122035474680141","0.14256834314215","4"
"Grüne","2008","35-65 y.","direct migration background","21","","","","4"
"Grüne","2008","35-65 y.","indirect migration background","10","","","","4"
"Grüne","2008","66 and older","direct migration background","6","","","","4"
"Grüne","2008","66 and older","indirect migration background","","","","","4"
"NPD","2008","16-34 y.","no migration background","48","0.0419083730520749","0.0301520931727192","0.0536646529314305","6"
"NPD","2008","16-34 y.","direct migration background","","","","","6"
"NPD","2008","16-34 y.","indirect migration background","2","","","","6"
"NPD","2008","35-65 y.","no migration background","49","0.0151780581007881","0.0114734760631625","0.0188826401384137","6"
"NPD","2008","35-65 y.","direct migration background","","","","","6"
"NPD","2008","35-65 y.","indirect migration background","","","","","6"
"NPD","2008","66 and older","no migration background","2","","","","6"
"NPD","2008","66 and older","direct migration background","","","","","6"
"NPD","2008","66 and older","indirect migration background","","","","","6"
"Other","2008","16-34 y.","no migration background","10","","","","8"
"Other","2008","16-34 y.","indirect migration background","3","","","","8"
"Other","2008","16-34 y.","direct migration background","","","","","8"
"Other","2008","35-65 y.","no migration background","28","","","","8"
"Other","2008","35-65 y.","direct migration background","3","","","","8"
"Other","2008","35-65 y.","indirect migration background","2","","","","8"
"Other","2008","66 and older","no migration background","12","","","","8"
"Other","2008","66 and older","direct migration background","","","","","8"
"Other","2008","66 and older","indirect migration background","","","","","8"
"PDS/Linke","2008","16-34 y.","no migration background","77","0.0623672231485558","0.0481795691705796","0.0765548771265319","5"
"PDS/Linke","2008","16-34 y.","direct migration background","2","","","","5"
"PDS/Linke","2008","16-34 y.","indirect migration background","4","","","","5"
"PDS/Linke","2008","35-65 y.","no migration background","310","0.0720960767745284","0.0642589012262959","0.0799332523227609","5"
"PDS/Linke","2008","35-65 y.","direct migration background","19","","","","5"
"PDS/Linke","2008","35-65 y.","indirect migration background","1","","","","5"
"PDS/Linke","2008","66 and older","no migration background","181","0.0628635501012447","0.052744195355151","0.0729829048473385","5"
"PDS/Linke","2008","66 and older","direct migration background","4","","","","5"
"PDS/Linke","2008","66 and older","indirect migration background","","","","","5"
"SPD","2008","16-34 y.","indirect migration background","62","0.410244668941025","0.328473896243734","0.492015441638317","1"
"SPD","2008","35-65 y.","no migration background","1366","0.334152733455692","0.319860106033218","0.348445360878166","1"
"SPD","2008","16-34 y.","no migration background","363","0.340115806390659","0.312321024886706","0.367910587894612","1"
"SPD","2008","16-34 y.","direct migration background","26","","","","1"
"SPD","2008","35-65 y.","direct migration background","144","0.45577116577901","0.401954803404032","0.509587528153988","1"
"SPD","2008","35-65 y.","indirect migration background","33","0.434079090831418","0.319595261835574","0.548562919827263","1"
"SPD","2008","66 and older","no migration background","753","0.365587261957625","0.345508661906301","0.385665862008948","1"
"SPD","2008","66 and older","direct migration background","46","0.342543081094135","0.265565738721348","0.419520423466921","1"
"SPD","2008","66 and older","indirect migration background","4","","","","1"
"AfD","2009","16-34 y.","indirect migration background","","","","","7"
"AfD","2009","16-34 y.","no migration background","","","","","7"
"AfD","2009","16-34 y.","direct migration background","","","","","7"
"AfD","2009","35-65 y.","no migration background","","","","","7"
"AfD","2009","35-65 y.","direct migration background","","","","","7"
"AfD","2009","35-65 y.","indirect migration background","","","","","7"
"AfD","2009","66 and older","no migration background","","","","","7"
