"party","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"CDU/CSU","1999","Hesse","no migration background","113","0.343715481646456","0.293379254034299","0.394051709258614","2"
"CDU/CSU","1999","Hesse","indirect migration background","1","","","","2"
"CDU/CSU","1999","Hesse","direct migration background","21","","","","2"
"CDU/CSU","1999","Rhineland-Palatinate,Saarland","no migration background","127","0.43390489747929","0.379086638051905","0.488723156906675","2"
"CDU/CSU","1999","Rhineland-Palatinate,Saarland","direct migration background","26","","","","2"
"CDU/CSU","1999","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"CDU/CSU","1999","Baden-Württemberg","no migration background","241","0.49910881069345","0.456338958066332","0.541878663320568","2"
"CDU/CSU","1999","Baden-Württemberg","direct migration background","44","0.362067908570557","0.283297642214463","0.44083817492665","2"
"CDU/CSU","1999","Baden-Württemberg","indirect migration background","5","","","","2"
"CDU/CSU","1999","Bavaria","no migration background","393","0.569978568637971","0.533588103722003","0.606369033553938","2"
"CDU/CSU","1999","Bavaria","direct migration background","45","0.42770667217052","0.326056118427103","0.529357225913938","2"
"CDU/CSU","1999","Berlin","direct migration background","3","","","","2"
"CDU/CSU","1999","Brandenburg","no migration background","51","0.207145517675207","0.155550420942575","0.258740614407838","2"
"CDU/CSU","1999","Brandenburg","direct migration background","","","","","2"
"CDU/CSU","1999","Mecklenburg-Western Pomerania","direct migration background","2","","","","2"
"CDU/CSU","1999","Saxony-Anhalt","direct migration background","6","","","","2"
"CDU/CSU","1999","Bavaria","indirect migration background","8","","","","2"
"CDU/CSU","1999","Berlin","no migration background","61","0.299413184012027","0.240093778520322","0.358732589503731","2"
"CDU/CSU","1999","Berlin","indirect migration background","1","","","","2"
"CDU/CSU","1999","Brandenburg","indirect migration background","","","","","2"
"CDU/CSU","1999","Mecklenburg-Western Pomerania","no migration background","55","0.368517155796069","0.290267705261235","0.446766606330902","2"
"CDU/CSU","1999","Saxony","direct migration background","3","","","","2"
"CDU/CSU","1999","Saxony-Anhalt","indirect migration background","1","","","","2"
"CDU/CSU","1999","Mecklenburg-Western Pomerania","indirect migration background","1","","","","2"
"CDU/CSU","1999","Saxony","no migration background","146","0.366160665206889","0.319698600751428","0.41262272966235","2"
"CDU/CSU","1999","Saxony","indirect migration background","","","","","2"
"CDU/CSU","1999","Thuringia","no migration background","98","0.399684891391963","0.337322548804957","0.46204723397897","2"
"CDU/CSU","1999","Thuringia","indirect migration background","1","","","","2"
"CDU/CSU","1999","Saxony-Anhalt","no migration background","74","0.273603950754906","0.217202485200946","0.330005416308866","2"
"CDU/CSU","1999","Thuringia","direct migration background","6","","","","2"
"FDP","1999","Schleswig-Holstein","no migration background","9","","","","3"
"FDP","1999","Schleswig-Holstein","direct migration background","1","","","","3"
"FDP","1999","Schleswig-Holstein","indirect migration background","1","","","","3"
"FDP","1999","Hamburg","no migration background","","","","","3"
"FDP","1999","Hamburg","direct migration background","","","","","3"
"FDP","1999","Hamburg","indirect migration background","","","","","3"
"FDP","1999","Lower Saxony","no migration background","12","","","","3"
"FDP","1999","Lower Saxony","direct migration background","","","","","3"
"FDP","1999","Lower Saxony","indirect migration background","","","","","3"
"FDP","1999","Bremen","no migration background","","","","","3"
"FDP","1999","Bremen","direct migration background","","","","","3"
"FDP","1999","Bremen","indirect migration background","","","","","3"
"FDP","1999","North Rhine-Westphalia","no migration background","29","","","","3"
"FDP","1999","North Rhine-Westphalia","direct migration background","5","","","","3"
"FDP","1999","North Rhine-Westphalia","indirect migration background","2","","","","3"
"FDP","1999","Hesse","no migration background","16","","","","3"
"FDP","1999","Hesse","direct migration background","","","","","3"
"FDP","1999","Hesse","indirect migration background","","","","","3"
"FDP","1999","Rhineland-Palatinate,Saarland","no migration background","4","","","","3"
"FDP","1999","Rhineland-Palatinate,Saarland","direct migration background","","","","","3"
"FDP","1999","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"FDP","1999","Baden-Württemberg","no migration background","17","","","","3"
"FDP","1999","Baden-Württemberg","direct migration background","1","","","","3"
"FDP","1999","Baden-Württemberg","indirect migration background","2","","","","3"
"FDP","1999","Bavaria","no migration background","8","","","","3"
"FDP","1999","Bavaria","direct migration background","1","","","","3"
"FDP","1999","Bavaria","indirect migration background","1","","","","3"
"FDP","1999","Berlin","no migration background","2","","","","3"
"FDP","1999","Berlin","direct migration background","1","","","","3"
"FDP","1999","Berlin","indirect migration background","","","","","3"
"FDP","1999","Brandenburg","no migration background","4","","","","3"
"FDP","1999","Brandenburg","direct migration background","","","","","3"
"FDP","1999","Brandenburg","indirect migration background","","","","","3"
"FDP","1999","Mecklenburg-Western Pomerania","no migration background","2","","","","3"
"FDP","1999","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"FDP","1999","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"FDP","1999","Saxony","no migration background","9","","","","3"
"FDP","1999","Saxony","direct migration background","","","","","3"
"FDP","1999","Saxony","indirect migration background","","","","","3"
"FDP","1999","Saxony-Anhalt","no migration background","7","","","","3"
"FDP","1999","Saxony-Anhalt","indirect migration background","","","","","3"
"FDP","1999","Thuringia","no migration background","1","","","","3"
"FDP","1999","Thuringia","direct migration background","","","","","3"
"FDP","1999","Saxony-Anhalt","direct migration background","","","","","3"
"FDP","1999","Thuringia","indirect migration background","","","","","3"
"Grüne","1999","Hamburg","no migration background","6","","","","4"
"Grüne","1999","Schleswig-Holstein","no migration background","7","","","","4"
"Grüne","1999","Schleswig-Holstein","direct migration background","","","","","4"
"Grüne","1999","Schleswig-Holstein","indirect migration background","","","","","4"
"Grüne","1999","Hamburg","indirect migration background","","","","","4"
"Grüne","1999","Hamburg","direct migration background","","","","","4"
"Grüne","1999","Lower Saxony","no migration background","31","0.0479185266836467","0.0297169487116455","0.066120104655648","4"
"Grüne","1999","Bremen","no migration background","2","","","","4"
"Grüne","1999","Lower Saxony","direct migration background","5","","","","4"
"Grüne","1999","Lower Saxony","indirect migration background","2","","","","4"
"Grüne","1999","Bremen","direct migration background","","","","","4"
"Grüne","1999","Bremen","indirect migration background","1","","","","4"
"Grüne","1999","North Rhine-Westphalia","no migration background","81","0.0610040654691392","0.04692422134426","0.0750839095940184","4"
"Grüne","1999","North Rhine-Westphalia","direct migration background","9","","","","4"
"Grüne","1999","North Rhine-Westphalia","indirect migration background","4","","","","4"
"Grüne","1999","Hesse","no migration background","32","0.0877613127380473","0.0577737729935954","0.117748852482499","4"
"Grüne","1999","Hesse","direct migration background","7","","","","4"
"Grüne","1999","Hesse","indirect migration background","2","","","","4"
"Grüne","1999","Rhineland-Palatinate,Saarland","no migration background","18","","","","4"
"Grüne","1999","Rhineland-Palatinate,Saarland","direct migration background","4","","","","4"
"Grüne","1999","Rhineland-Palatinate,Saarland","indirect migration background","1","","","","4"
"Grüne","1999","Baden-Württemberg","no migration background","52","0.0937105647851445","0.068782063132571","0.118639066437718","4"
"Grüne","1999","Baden-Württemberg","direct migration background","9","","","","4"
"Grüne","1999","Baden-Württemberg","indirect migration background","6","","","","4"
"Grüne","1999","Bavaria","no migration background","34","0.0475953048245182","0.0319456014316937","0.0632450082173428","4"
"Grüne","1999","Bavaria","direct migration background","3","","","","4"
"Grüne","1999","Bavaria","indirect migration background","2","","","","4"
"Grüne","1999","Berlin","no migration background","41","0.163020612754913","0.115178649659835","0.21086257584999","4"
"Grüne","1999","Berlin","direct migration background","3","","","","4"
"Grüne","1999","Berlin","indirect migration background","1","","","","4"
"Grüne","1999","Brandenburg","no migration background","10","","","","4"
"Grüne","1999","Brandenburg","direct migration background","","","","","4"
"Grüne","1999","Brandenburg","indirect migration background","","","","","4"
"Grüne","1999","Mecklenburg-Western Pomerania","no migration background","4","","","","4"
"Grüne","1999","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Grüne","1999","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Grüne","1999","Saxony","no migration background","22","","","","4"
"Grüne","1999","Saxony","direct migration background","","","","","4"
"Grüne","1999","Saxony","indirect migration background","","","","","4"
"Grüne","1999","Saxony-Anhalt","no migration background","11","","","","4"
"Grüne","1999","Saxony-Anhalt","direct migration background","","","","","4"
"Grüne","1999","Saxony-Anhalt","indirect migration background","1","","","","4"
"Grüne","1999","Thuringia","direct migration background","","","","","4"
"Grüne","1999","Thuringia","no migration background","9","","","","4"
"Grüne","1999","Thuringia","indirect migration background","","","","","4"
"NPD","1999","Schleswig-Holstein","no migration background","1","","","","6"
"NPD","1999","Schleswig-Holstein","direct migration background","","","","","6"
"NPD","1999","Schleswig-Holstein","indirect migration background","","","","","6"
"NPD","1999","Hamburg","no migration background","","","","","6"
"NPD","1999","Hamburg","direct migration background","","","","","6"
"NPD","1999","Hamburg","indirect migration background","","","","","6"
"NPD","1999","Lower Saxony","no migration background","7","","","","6"
